Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
51489,NIT- 09/2023/SL-80,CONTRUCTION OF DRAIN LANE FROM THE HOUSE OF DR. K.B. PRASAD TO THE MAIN DRAIN IN WARD NO.25.,CONTRUCTION OF DRAIN LANE FROM THE HOUSE OF DR. K.B. PRASAD TO THE MAIN DRAIN IN WARD NO.25.,1536100.0,INR,INR,2024-01-01 08:31:33+00:00,2024-01-01T08:28:09.033000+00:00,2024-05-20T12:13:39+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,31100.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 4, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
51490,NIT- 09/2023/SL-81,CONTRUCTION OF DRAIN LANE FROM THE HOUSE OF DR. PRADIP  TO THE HOUSE OF DR. K.B.PRASAD IN WARD NO.25.,CONTRUCTION OF DRAIN LANE FROM THE HOUSE OF DR. PRADIP  TO THE HOUSE OF DR. K.B.PRASAD IN WARD NO.25.,1963000.0,INR,INR,2024-01-01 08:35:32+00:00,2024-01-01T08:32:07.816000+00:00,2024-05-20T12:14:41+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,39500.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
51803,NIT No- 1731,"Construction of High Level RCC Bridge 1113M Approach road 2029 Mtr, Guide Bund and Protection work over Mahananda River Connecting SH-99 (Baisa) to NH-31 (Kanki) at Abhaypur Ghat in the District of Purnea on Engineering, Procurement & Construction (EPC) Mode","Construction of High Level RCC Bridge 1113M Approach road 2029 Mtr, Guide Bund and Protection work over Mahananda River Connecting SH-99 (Baisa) to NH-31 (Kanki) at Abhaypur Ghat in the District of Purnea on Engineering, Procurement & Construction (EPC) Mode",1719700000.0,INR,INR,2024-01-02 09:03:58+00:00,2024-01-02T07:38:59.441000+00:00,2024-03-07T11:13:53+00:00,MUNINDRA THAKUR,SENIOR PROJECT ENGINEER KATIHAR,BIHAR RAJYA PUL NIRMAN NIGAM LIMITED,KATIHAR,MUNINDRA THAKUR,SENIOR PROJECT ENGINEER KATIHAR,BIHAR RAJYA PUL NIRMAN NIGAM LIMITED,18197000.0,20000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Preparedness Measures
51921,RE-NIT No./DATE- 1010/18.12.2023,"Construction of High Level RCC Bridge over River Koshi  in between Khachurdeva Chowk and Dengrahi Ghat in the District of Saharsa on Engineering, Procurement & Construction (EPC) Mode","Construction of High Level RCC Bridge over River Koshi  in between Khachurdeva Chowk and Dengrahi Ghat in the District of Saharsa on Engineering, Procurement & Construction (EPC) Mode",3397200000.0,INR,INR,2024-01-02 13:00:32+00:00,2024-01-02T11:03:13.776000+00:00,2024-03-07T11:15:51+00:00,Mr Girish Narayan Singh,Mr Girish Narayan Singh,Bihar Rajya Pul Nirman Nigam Limited,"Azad Chowk, Gangjala, Saharsa",Mr Girish Narayan Singh,Senior Project Engineer,Bihar Rajya Pul Nirman Nigam Limited,34972000.0,40000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
52047,"NIT01/2023-24/EE DON CANAL DIVISION,/GR01 RESERVED",RESTORATION OF BARIARWA WATER COURSE  GR - 01  (RESERVED FOR NON-EMPLOYED ENGINEERS),RESTORATION OF BARIARWA WATER COURSE  GR - 01  (RESERVED FOR NON-EMPLOYED ENGINEERS),3154389.0,INR,INR,2024-01-03 06:53:56+00:00,2024-01-02T15:02:57.326000+00:00,2024-03-09T02:22:35+00:00,MAHENDRA CHAUDHARY,EE,WRD,"DON CANAL DIVISION, RAMNAGAR",RAJENDRA RAM,SE,WRD,31600.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
52105,05/2023-24/ID RAJAULI /01,"Renovation work of Bahiyara main canal  off taking from Kol Mahadev Reservoir Under Irrigation Division, Rajauli","Renovation work of Bahiyara main canal  off taking from Kol Mahadev Reservoir Under Irrigation Division, Rajauli",2530073.0,INR,INR,2024-01-03 06:13:19+00:00,2024-01-03T05:55:42.950000+00:00,2024-05-06T15:23:58+00:00,SUSHIL PRAKASH,EE,WATER RESOURCES DEPARTMENT,IRRIGATION DIVISION RAJAULI,RAM PRAVESH SINGH,SE,"WRD IRRIGATION CIRCLE, NAWADA",51000.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration
52091,"RENIT-14/2023-24/SCD, Maharajganj","Construction of CD @ 52.65 R.D of Chhapra Branch Canal under Saran Canal Division, Maharajganj in Siwan Disrtict under C.E Zone, Irrigation Creation Siwan","Construction of CD @ 52.65 R.D of Chhapra Branch Canal under Saran Canal Division, Maharajganj in Siwan Disrtict under C.E Zone, Irrigation Creation Siwan",10196782.0,INR,INR,2024-01-03 12:44:34+00:00,2024-01-03T04:29:20.748000+00:00,2024-03-19T14:20:28+00:00,Shailendra Kumar,Executive Engineer (Maharajganj),Water Resources Department,"Saran Canal Division, Maharajganj",AWADHESH KUMAR,CHIEF ENGINEER,Water Resources Department,204000.0,10000.0,3540.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
52144,NIT-06/2023-24/GROUP09,Construction of drain with cover from Ganpati Paswan House to Pyne and Shankar Yadav house to Pyne in Ward No. 05 under Nagar Parishad Tekari,Construction of drain with cover from Ganpati Paswan House to Pyne and Shankar Yadav house to Pyne in Ward No. 05 under Nagar Parishad Tekari,1337216.0,INR,INR,2024-01-03 07:25:33+00:00,2024-01-03T07:21:41.606000+00:00,2025-01-28T07:07:15+00:00,RAJESH KUMAR JHA,EXECUTIVE OFFICER NAGAR PARISHAD TEKARI,NAGAR PARISHAD TEKARI,OFFICE TEKARI,RAJESH KUMAR JHA,EXECUTIVE ENGINEER NAGAR PARISHAD TEKARI,NAGAR PARISHAD TEKARI,26800.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
52170,"NPSNGH-01/2023-24, GR 08",CONSTRUCTION OF RCC DRAIN WITH SLAB FROM THE HOUSE OF GUNESHWAR YADAV TO THE HOUSE OF MD SAMSUL HAQUE IN WARD 06 UNDER NAGAR PANCHAYAT SINGHIYA,CONSTRUCTION OF RCC DRAIN WITH SLAB FROM THE HOUSE OF GUNESHWAR YADAV TO THE HOUSE OF MD SAMSUL HAQUE IN WARD 06 UNDER NAGAR PANCHAYAT SINGHIYA,1198600.0,INR,INR,2024-01-03 09:11:11+00:00,2024-01-03T09:00:59.558000+00:00,2024-09-13T09:58:45+00:00,NESHAT ALAM,EXECUTIVE OFFICER,ROSERA NAGAR PARISHAD,ROSERA,NESHAT ALAM,EO,ROSERA NAGAR PARISHAD,23800.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
52190,"NPSNGH-01/2023-24, GR 11",CONSTRUCTION OF RCC DRAIN WITH SLAB FROM THE HOUSE OF KAILASH SINGH TO THE HOUSE OF LAKSHMAN PANDIT IN WARD NO 11 UNDER NAGAR PANCHAYAT SINGHIYA,CONSTRUCTION OF RCC DRAIN WITH SLAB FROM THE HOUSE OF KAILASH SINGH TO THE HOUSE OF LAKSHMAN PANDIT IN WARD NO 11 UNDER NAGAR PANCHAYAT SINGHIYA,1727900.0,INR,INR,2024-01-03 10:55:12+00:00,2024-01-03T09:46:03.480000+00:00,2024-08-17T08:35:43+00:00,NESHAT ALAM,EXECUTIVE OFFICER,ROSERA NAGAR PARISHAD,ROSERA,NESHAT ALAM,EO,ROSERA NAGAR PARISHAD,34300.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
