Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,month
20847,Extensive Renovation of Bakraur-Hathiyar Ahar Pyne Irrigation System,Extensive Renovation of Bakraur-Hathiyar Ahar Pyne Irrigation System,538.1420.1422.1426.1441.,Extensive Renovation of Bakraur-Hathiyar Ahar Pyne Irrigation System,22905316.0,13/2021-22/ GP-04,2022-04-12,120,INR,,101,101,1557,1441,2,N,,7,12-04-2022,22905316.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration,2022_04
20688,Construction of PCC Road and U/G drain in Anan dpuri From Nand khunj t o Ratan  Singh house in ward no-23,Construction of PCC Road and U/G drain in Anan dpuri From Nand khunj t o Ratan  Singh house in ward no-23,538.1517.1546.,Construction of PCC Road and U/G drain in Anan dpuri From Nand khunj t o Ratan  Singh house in ward no-23,401500.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-61,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,02-04-2022,401500.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20993,Construction of Drain Pallavi Colony From Sevika Vidya Kumari House of Purvgami Munna Singh & South Gali of Sevika in Ward no 54. under Urban Development Division Azimabad Patna,Construction of Drain Pallavi Colony From Sevika Vidya Kumari House of Purvgami Munna Singh & South Gali of Sevika in Ward no 54. under Urban Development Division Azimabad Patna,538.1517.1548.,Construction of Drain Pallavi Colony From Sevika Vidya Kumari House of Purvgami Munna Singh & South Gali of Sevika in Ward no 54. under Urban Development Division Azimabad Patna,410542.0,01/E/AZIMABAD/2022-23/GR 11,2022-04-21,120,INR,,101,101,1557,1548,1,N,,6,18-04-2022,410542.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures,2022_04
21275,Renovation of Drain at mandal Kara Araria 2022-23,Renovation of Drain at mandal Kara Araria 2022-23,538.1026.1096.1219.1223.,Renovation of Drain at mandal Kara Araria 2022-23,2568076.0,02/BCD/ARARIA/2022-23,2022-04-25,120,INR,,101,101,1557,1223,1,N,,7,25-04-2022,2568076.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Repair and Restoration,2022_04
20905,Constraction of RCC drain and Road from Shashi Shekhar Singh house Mithilesh Das house in ward no:- 05/06 under Nagar parishad Madhepura. during year 2021-22,Constraction of RCC drain and Road from Shashi Shekhar Singh house Mithilesh Das house in ward no:- 05/06 under Nagar parishad Madhepura. during year 2021-22,538.800.896.,Constraction of RCC drain and Road from Shashi Shekhar Singh house Mithilesh Das house in ward no:- 05/06 under Nagar parishad Madhepura. during year 2021-22,998300.0,GR02/NIT14/NP MADHEPURA,2022-04-14,90,INR,,101,101,1557,896,1,N,,6,14-04-2022,998300.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20741,Construction of PCC Road & U/G Drain At Digha Chouraha Mali Gali From Madan Saw House   in ward no-01,Construction of PCC Road & U/G Drain At Digha Chouraha Mali Gali From Madan Saw House   in ward no-01,538.1517.1546.,Construction of PCC Road & U/G Drain At Digha Chouraha Mali Gali From Madan Saw House   in ward no-01,896600.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-103,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,04-04-2022,896600.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20713,Construction of PCC Road and U/g drain in Sri Krisnha Nagar from Road no-12  to MP Chhedi Paswan house in ward no-25,Construction of PCC Road and U/g drain in Sri Krisnha Nagar from Road no-12  to MP Chhedi Paswan house in ward no-25,538.1517.1546.,Construction of PCC Road and U/g drain in Sri Krisnha Nagar from Road no-12  to MP Chhedi Paswan house in ward no-25,898640.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-77,2022-04-04,180,INR,,101,101,1557,1546,1,N,,6,03-04-2022,898640.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20665,Construction of PCC road and U/G drain in indrapuri Road no-15 Ex  Minister sailesh kumar house to Nala Tak in ward no-07,Construction of PCC road and U/G drain in indrapuri Road no-15 Ex  Minister sailesh kumar house to Nala Tak in ward no-07,538.1517.1546.,Construction of PCC road and U/G drain in indrapuri Road no-15 Ex  Minister sailesh kumar house to Nala Tak in ward no-07,2023100.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-41,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,02-04-2022,2023100.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
20913,"Renovation of Pariyawa Ahar/ Pyne Scheme Under Minor Irrigation Division, Patna","Renovation of Pariyawa Ahar/ Pyne Scheme Under Minor Irrigation Division, Patna",538.1420.1422.1425.1434.,"Renovation of Pariyawa Ahar/ Pyne Scheme Under Minor Irrigation Division, Patna",16136308.0,14/2021-22/MID/PATNA/03,2022-04-14,120,INR,,101,101,1557,1434,2,N,,7,14-04-2022,16136308.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration,2022_04
20661,Construction of PCC Road and U/G drain in Mahesh Nagar Road no-02 from Devendra Pathak house to Awadh Kishor Singh house in ward no-07,Construction of PCC Road and U/G drain in Mahesh Nagar Road no-02 from Devendra Pathak house to Awadh Kishor Singh house in ward no-07,538.1517.1546.,Construction of PCC Road and U/G drain in Mahesh Nagar Road no-02 from Devendra Pathak house to Awadh Kishor Singh house in ward no-07,335200.0,NIT NO-07/E/PATLIPUTRA /2022 Gr-37,2022-04-04,180,INR,,101,101,1557,1546,1,N,,7,02-04-2022,335200.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others,2022_04
