Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
1377,NIT-06/2020-21/NPC,"Group 01 : DOOR-TO-DOOR SAGREGATED WASTE COLLECTION, ROAD SWIPPING, DRAIN CLEANING & OTHER SWM RELATED WORK IN ALL WARDS UNDER NAGAR PANCHAYAT CHANPATIA. (DETAIL OF WORK IS MENTIONED IN NIT)","Group 01 : DOOR-TO-DOOR SAGREGATED WASTE COLLECTION, ROAD SWIPPING, DRAIN CLEANING & OTHER SWM RELATED WORK IN ALL WARDS UNDER NAGAR PANCHAYAT CHANPATIA. (DETAIL OF WORK IS MENTIONED IN NIT)",0.0,INR,INR,2021-02-05 19:47:35+00:00,2020-08-06T10:20:38.237000+00:00,2021-02-16T19:13:03+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,25000.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7688,RCD/PURNEA/05/2020-21,Construction of RCC Drain in Dhamdaha-Banmankhi Roaed for the year 2020-21,Construction of RCC Drain in Dhamdaha-Banmankhi Roaed for the year 2020-21,31792756.0,INR,INR,2021-02-01 07:29:03+00:00,2021-02-01T06:25:21.167000+00:00,2021-02-11T10:37:29+00:00,JAGANNATH PRASAD YADAV,EXECUTIVE ENGINEER,ROAD CONSTRUCTION DEPARTMENT,RCD ROAD DIVISION PURNEA,SHAKIR ALI,SUPERINTENDING ENGINEER,ROAD CONSTRUCTION DEPARTMENT,636000.0,10000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
7693,KTR/NIT-11/2020-21-GR02,"CONSTRUCTION OF PCC ROAD, DRAIN AND SLAB FROM THE HOUSE OF MAHADEV SAILOON TO BALRAM TANTI BHUNESHWAR TANTI  IN TEJA TOLA  WARD NO.- 04 AT KATIHAR.","CONSTRUCTION OF PCC ROAD, DRAIN AND SLAB FROM THE HOUSE OF MAHADEV SAILOON TO BALRAM TANTI BHUNESHWAR TANTI  IN TEJA TOLA  WARD NO.- 04 AT KATIHAR.",2881486.0,INR,INR,2021-02-01 12:25:59+00:00,2021-02-01T10:10:22.486000+00:00,2021-02-17T13:15:29+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",57700.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7695,KTR/NIT-11/2020-21-GR03,CONSTRUCTION OF DRAIN FROM THE KBRIASTAN GATE TO HOUSE OF SUBODH YADAV FROM BALESHWAR SINGH HOUSE IN WARD NO.- 11 AT KATIHAR.,CONSTRUCTION OF DRAIN FROM THE KBRIASTAN GATE TO HOUSE OF SUBODH YADAV FROM BALESHWAR SINGH HOUSE IN WARD NO.- 11 AT KATIHAR.,2481695.0,INR,INR,2021-02-01 12:19:07+00:00,2021-02-01T10:11:22.447000+00:00,2021-02-17T13:41:47+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",49700.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7696,KTR/NIT-11/2020-21-GR04,CONSTRUCTION OF PCC ROAD AND DRAIN FROM SACHITANAND AMAR HOUSE OF P.K.JHA HOUSE VIA BHAGWA MANDAL HOUSE IN   WARD NO.- 12 AT KATIHAR.,CONSTRUCTION OF PCC ROAD AND DRAIN FROM SACHITANAND AMAR HOUSE OF P.K.JHA HOUSE VIA BHAGWA MANDAL HOUSE IN   WARD NO.- 12 AT KATIHAR.,2192084.0,INR,INR,2021-02-01 12:00:54+00:00,2021-02-01T10:11:47.950000+00:00,2021-02-17T14:00:09+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",43900.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7697,KTR/NIT-11/2020-21-GR05,CONSTRUCTION OF PCC ROAD AND DRAIN FROM PCC ROAD TO THE HOUSE OF UDAY PANDEY  VIA BIJAY BHOWMIK UPTO THE HOUSE OF SHANKAR AGRWAL  IN WARD NO.- 14 AT KATIHAR,CONSTRUCTION OF PCC ROAD AND DRAIN FROM PCC ROAD TO THE HOUSE OF UDAY PANDEY  VIA BIJAY BHOWMIK UPTO THE HOUSE OF SHANKAR AGRWAL  IN WARD NO.- 14 AT KATIHAR,916427.0,INR,INR,2021-02-01 11:50:47+00:00,2021-02-01T10:12:20.657000+00:00,2021-02-08T09:31:00+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",18400.0,1250.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7698,KTR/NIT-11/2020-21-GR06,CONSTRUCTION OF PCC ROAD AND DRAIN FROM THE DS COLLEGE MAIN ROAD VIA THE HOUSE OF VISHAL  JHA UPTO THE HOUSE OF JAY CHAND YADAV IN WARD NO- 25 KATIHAR,CONSTRUCTION OF PCC ROAD AND DRAIN FROM THE DS COLLEGE MAIN ROAD VIA THE HOUSE OF VISHAL  JHA UPTO THE HOUSE OF JAY CHAND YADAV IN WARD NO- 25 KATIHAR,3116048.0,INR,INR,2021-02-01 11:46:00+00:00,2021-02-01T10:13:00.590000+00:00,2021-02-17T15:23:35+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",62400.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7699,KTR/NIT-11/2020-21-GR07,CONSTRUCTION OF DRAIN FROM THE GOLCHA KATRA CHOWK  UP TO THE NANDWANI HANDLOOM VIA CHANKAYA TOWER AATMA MALKANI UP TO THE CHANDAN KIRANA  IN WARD NO.- 30 AT KATIHAR,CONSTRUCTION OF DRAIN FROM THE GOLCHA KATRA CHOWK  UP TO THE NANDWANI HANDLOOM VIA CHANKAYA TOWER AATMA MALKANI UP TO THE CHANDAN KIRANA  IN WARD NO.- 30 AT KATIHAR,4153186.0,INR,INR,2021-02-01 11:40:11+00:00,2021-02-01T10:13:48.643000+00:00,2021-02-17T14:12:20+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",83100.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7700,NIT-11/2020-21-KTR,CONSTRUCTION OF DRAIN FROM THE HALKA KACHARI UP TO THE AGRASEN BHAWAN IN WARD NO.- 31  AT KATIHAR,CONSTRUCTION OF DRAIN FROM THE HALKA KACHARI UP TO THE AGRASEN BHAWAN IN WARD NO.- 31  AT KATIHAR,2914722.0,INR,INR,2021-02-01 11:30:41+00:00,2021-02-01T10:14:40.008000+00:00,2021-02-17T14:26:03+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",58300.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
7701,NIT-11/2020-21-KATR,CONSTRUCTION OF DRAIN FROM THE GOLCHA KATRA BINODPUR FROM BABULAL TO DHOBITOLA SONAR TOLA VIA FAKARTAKIYA CHOWK MIAMBARA FROM UP TO PRAN KISHTO PANJIYAR HOUSE TO BAJRANGBALI MANDIR  IN WARD NO.- 32 AT KATIHAR,CONSTRUCTION OF DRAIN FROM THE GOLCHA KATRA BINODPUR FROM BABULAL TO DHOBITOLA SONAR TOLA VIA FAKARTAKIYA CHOWK MIAMBARA FROM UP TO PRAN KISHTO PANJIYAR HOUSE TO BAJRANGBALI MANDIR  IN WARD NO.- 32 AT KATIHAR,1223913.0,INR,INR,2021-02-01 11:34:12+00:00,2021-02-01T10:15:15.052000+00:00,2021-02-17T14:39:11+00:00,"MUNICIPAL COMMISSIONER, KATIHAR",MCO,NAGAR NIGAM KATIHAR,SHAHID CHOWK KATIHAR,SOMESH BAHADUR MATHUR,MUNICIPAL COMMISSIONER BEGUSARAI,"BEGUSARAI Municipal Corporation, BEGUSARAI",24500.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
