Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
27495,0000001,"Renovation of 1no lift irrigation schme ( kajipura,  Block- Motihari Under Minor Irrigation division Motihari.","Renovation of 1no lift irrigation schme ( kajipura,  Block- Motihari Under Minor Irrigation division Motihari.",2655000.0,INR,INR,2022-12-12 12:20:25+00:00,2022-10-28T09:23:52.831000+00:00,2023-05-31T11:03:32+00:00,MITHILESH KUMAR,EXECUTIVE ENGINEER,MINOR WATER RESOURCES DEPARTMENT,"Near Muffasil thana, NH 28 B",KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,52300.0,10000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 4, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Repair and Restoration
28552,NIT 01/SITAMARHI/2022-23/GR3,"RENOVATION OF SAHBAJPUR L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA YEAR :- 2022-2023 (HKKP SCHEME)","RENOVATION OF SAHBAJPUR L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA YEAR :- 2022-2023 (HKKP SCHEME)",2832800.0,INR,INR,2022-12-02 07:45:41+00:00,2022-12-02T06:45:34.116000+00:00,2023-03-15T08:02:01+00:00,ER GAJENDRA KUMAR YADAV,EXECITIVE ENGINEER SITAMARHI,MINOR IRRIGATION DIVISION SITAMARHI,NEAR SHANKAER CHOWK DUMRA SITAMARHI,KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,56700.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
28554,NIT 01/SITAMARHI/2022-23/GR5,"RENOVATION OF RAMPUR SAIDPUR L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RUNNISAIDPUR YEAR :- 2022-2023 (HKKP SCHEME)","RENOVATION OF RAMPUR SAIDPUR L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RUNNISAIDPUR YEAR :- 2022-2023 (HKKP SCHEME)",2924300.0,INR,INR,2022-12-02 07:50:09+00:00,2022-12-02T07:01:04.265000+00:00,2023-03-15T08:14:08+00:00,ER GAJENDRA KUMAR YADAV,EXECITIVE ENGINEER SITAMARHI,MINOR IRRIGATION DIVISION SITAMARHI,NEAR SHANKAER CHOWK DUMRA SITAMARHI,KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,58500.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
28550,NIT 01/SITAMARHI/2022-23/GR1,"RENOVATION OF PAKARI MATWA L.I. SCHEME  UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA , YEAR :- 2022-2023 (HKKP SCHEME)","RENOVATION OF PAKARI MATWA L.I. SCHEME  UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA , YEAR :- 2022-2023 (HKKP SCHEME)",2828100.0,INR,INR,2022-12-02 07:36:49+00:00,2022-12-02T05:57:24.905000+00:00,2023-03-15T07:23:42+00:00,ER GAJENDRA KUMAR YADAV,EXECITIVE ENGINEER SITAMARHI,MINOR IRRIGATION DIVISION SITAMARHI,NEAR SHANKAER CHOWK DUMRA SITAMARHI,KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,56600.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
28553,NIT 01/SITAMARHI/2022-23/GR4,"RENOVATION OF ATHARI 2 L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RUNNISAIDPUR YEAR :- 2022-2023 (HKKP SCHEME)","RENOVATION OF ATHARI 2 L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RUNNISAIDPUR YEAR :- 2022-2023 (HKKP SCHEME)",3368300.0,INR,INR,2022-12-02 07:48:06+00:00,2022-12-02T06:52:05.054000+00:00,2023-03-15T08:22:00+00:00,ER GAJENDRA KUMAR YADAV,EXECITIVE ENGINEER SITAMARHI,MINOR IRRIGATION DIVISION SITAMARHI,NEAR SHANKAER CHOWK DUMRA SITAMARHI,KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,65400.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
28551,NIT 01/SITAMARHI/2022-23/GR2,"RENOVATION OF BULAKIPUR(NAZARPUR) L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA YEAR :- 2022-2023 (HKKP SCHEME)","RENOVATION OF BULAKIPUR(NAZARPUR) L.I. SCHEME UNDER MINOR IRRIGATION DIVISION SITAMARHI, BLOCK- RIGA YEAR :- 2022-2023 (HKKP SCHEME)",2835400.0,INR,INR,2022-12-02 07:41:56+00:00,2022-12-02T06:31:07.056000+00:00,2023-03-15T07:53:31+00:00,ER GAJENDRA KUMAR YADAV,EXECITIVE ENGINEER SITAMARHI,MINOR IRRIGATION DIVISION SITAMARHI,NEAR SHANKAER CHOWK DUMRA SITAMARHI,KUMAR MUKESH,SE,MINOR WATER RESOURCES DEPARTMENT,56800.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
28570,MGD/PR11280/Banka/Chanan Block 3,E-Auction for Settlement of Sand ghats of Banka District Chanan River Block 3,E-Auction for Settlement of Sand ghats of Banka District Chanan River Block 3,72900000.0,INR,INR,2022-12-02 11:48:25+00:00,2022-12-02T08:03:10.582000+00:00,2023-01-20T06:31:18.238000+00:00,Kumar Ranjan,M.D.O.,Mines and Geology Department Bhagalpur,District Mining Office Bhagalpur,Anshul Kumar,District Magistrate Banka,Mines and Geology Department Banka,18225000.0,5000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
28572,MGD/PR11280/Banka/Badua Unit 1,E-Auction for Settlement of Sand ghats of Banka District Badua River Unit 1,E-Auction for Settlement of Sand ghats of Banka District Badua River Unit 1,37800000.0,INR,INR,2022-12-02 11:47:12+00:00,2022-12-02T08:03:58.638000+00:00,2023-01-20T06:38:41.907000+00:00,Kumar Ranjan,M.D.O.,Mines and Geology Department Bhagalpur,District Mining Office Bhagalpur,Anshul Kumar,District Magistrate Banka,Mines and Geology Department Banka,9450000.0,5000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
28573,MGD/PR11280/Banka/Badua Unit 2,E-Auction for Settlement of Sand ghats of Banka District Badua River Unit 2,E-Auction for Settlement of Sand ghats of Banka District Badua River Unit 2,72000000.0,INR,INR,2022-12-02 11:46:40+00:00,2022-12-02T08:04:17.439000+00:00,2023-01-20T06:42:17.597000+00:00,Kumar Ranjan,M.D.O.,Mines and Geology Department Bhagalpur,District Mining Office Bhagalpur,Anshul Kumar,District Magistrate Banka,Mines and Geology Department Banka,18000000.0,5000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
28571,MGD/PR11280/Banka/Chanan Block 4,E-Auction for Settlement of Sand ghats of Banka District Chanan River Block 4,E-Auction for Settlement of Sand ghats of Banka District Chanan River Block 4,83700000.0,INR,INR,2022-12-02 11:47:49+00:00,2022-12-02T08:03:37.409000+00:00,2023-01-20T06:34:42.936000+00:00,Kumar Ranjan,M.D.O.,Mines and Geology Department Bhagalpur,District Mining Office Bhagalpur,Anshul Kumar,District Magistrate Banka,Mines and Geology Department Banka,20925000.0,5000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
