Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
89099,NIT NO- 03/2024-25 (GR-01),"Under Jal Jeevan Hariyali Yojana in Nagar Panchayat Naubatpur, renovation of pond/ghat near community platform in Veerpur Tola in Ward No. 03 and construction work of Pebhar block.","Under Jal Jeevan Hariyali Yojana in Nagar Panchayat Naubatpur, renovation of pond/ghat near community platform in Veerpur Tola in Ward No. 03 and construction work of Pebhar block.",3149742.0,INR,INR,2025-02-02 07:06:26+00:00,2025-01-24T10:28:31.717000+00:00,2025-05-10T06:18:19+00:00,RAUSHAN KUMAR RAUSHAN,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAUBATPUR,NAGAR PANCHAYAT NAUBATPUR,BHAWESH KUMAR,"EXECUTIVE OFFICER, NP NAUBATPUR",NAGAR PANCHAYAT NAUBATPUR,63000.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 2, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
90364,MGD/Arwal/Punpun- Unit/Cluster- 6,"E-Auction for settlement of Unit/Cluster-6(Balughats : Sonbhdra-4, Bansi-1, Bansi-2), Punpun River, Arwal","E-Auction for settlement of Unit/Cluster-6(Balughats : Sonbhdra-4, Bansi-1, Bansi-2), Punpun River, Arwal",9868500.0,INR,INR,2025-02-03 03:21:17+00:00,2025-02-01T10:07:29.765000+00:00,2025-03-04T09:53:49.202000+00:00,Navendu Singh,MDO,Mines & Geology Department,"District Mining Office, Arwal",Navendu Singh,MDO,Mines & Geology Department,2467125.0,5000.0,3540.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
90363,MGD/Arwal/Punpun- Unit/Cluster- 5,"E-Auction for settlement of Unit/Cluster-5(Balughats : Sonbhdra-1, Sonbhdra-2, Sonbhdra-3), Punpun River, Arwal","E-Auction for settlement of Unit/Cluster-5(Balughats : Sonbhdra-1, Sonbhdra-2, Sonbhdra-3), Punpun River, Arwal",7479000.0,INR,INR,2025-02-03 03:26:12+00:00,2025-02-01T10:07:12.074000+00:00,2025-03-04T09:33:20.863000+00:00,Navendu Singh,MDO,Mines & Geology Department,"District Mining Office, Arwal",Navendu Singh,MDO,Mines & Geology Department,1869750.0,5000.0,3540.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Others
90451,NIT NO- 03/2024-25 (GR-02),"Under Jal Jeevan Hariyali Yojana in Nagar Panchayat Naubatpur, renovation of pond/ghat at Dhobi Ghat Nisarpura in Ward No. 09 and construction work of Pebhar block.","Under Jal Jeevan Hariyali Yojana in Nagar Panchayat Naubatpur, renovation of pond/ghat at Dhobi Ghat Nisarpura in Ward No. 09 and construction work of Pebhar block.",4087681.0,INR,INR,2025-02-02 07:07:31+00:00,2025-02-02T06:22:56.415000+00:00,2025-05-10T06:00:54+00:00,RAUSHAN KUMAR RAUSHAN,EXECUTIVE OFFICER,NAGAR PANCHAYAT NAUBATPUR,NAGAR PANCHAYAT NAUBATPUR,BHAWESH KUMAR,"EXECUTIVE OFFICER, NP NAUBATPUR",NAGAR PANCHAYAT NAUBATPUR,81800.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 2, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
90488,MCD-NIT-05/2024-25-GR-55,Re-tender for construction of RCC drain from ward no. 35 Chandrashekhar Nagar Board to the house of Satish Narayan (Sarala Bhawan) via the house of Angira Sharma - Dainik Jagran under Nagar Parishad Danapur Nizamat,Re-tender for construction of RCC drain from ward no. 35 Chandrashekhar Nagar Board to the house of Satish Narayan (Sarala Bhawan) via the house of Angira Sharma - Dainik Jagran under Nagar Parishad Danapur Nizamat,8122100.0,INR,INR,2025-02-02 09:51:07+00:00,2025-02-02T09:38:35.403000+00:00,2025-05-17T05:11:48+00:00,"EXECUTIVE OFFICER, DANAPUR NIZAMAT",EO,NAGAR PARISHAD DANAPUR NIZAMAT,NAGAR PARISHAD DANAPUR NIZAMAT WARD NO.-35,"EXECUTIVE OFFICER, DANAPUR NIZAMAT",EO,NAGAR PARISHAD DANAPUR NIZAMAT,165200.0,10000.0,3540.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
90493,NIT- 04/2024-25 GR-04 NAGAR PARISHAD SHEIKHPURA,Ward no-02 me dilip ram ke ghar se saryug ram ke ghar se hote hue saro devi ke ghar hote hue sharwan tanti ke ghar hote hue tuntun ram ke ghar hote hue gorelal ram ke ghar hote hue sharwan tanti ke ghar hote hue rajo tanti ke ghar tak path nad drain nirman karya,Ward no-02 me dilip ram ke ghar se saryug ram ke ghar se hote hue saro devi ke ghar hote hue sharwan tanti ke ghar hote hue tuntun ram ke ghar hote hue gorelal ram ke ghar hote hue sharwan tanti ke ghar hote hue rajo tanti ke ghar tak path nad drain nirman karya,1734250.0,INR,INR,2025-02-02 11:02:49+00:00,2025-02-02T10:55:34.802000+00:00,2025-02-24T17:16:54+00:00,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,Nagar Panchayat Jagdishpur,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,35000.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
90498,NIT- 04/2024-25 GR-09 NAGAR PARISHAD SHEIKHPURA,Ward no-02 me shyam dev ram ke ghar se manoj ram ke ghar hote hue dharmendra ke ghar hote hue bablu ram ke ghar tak path and drain nirman karya.,Ward no-02 me shyam dev ram ke ghar se manoj ram ke ghar hote hue dharmendra ke ghar hote hue bablu ram ke ghar tak path and drain nirman karya.,987554.0,INR,INR,2025-02-02 11:31:29+00:00,2025-02-02T11:23:51.434000+00:00,2025-02-25T05:09:38+00:00,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,Nagar Panchayat Jagdishpur,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,19000.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
90492,NIT- 04/2024-25 GR-03 NAGAR PARISHAD SHEIKHPURA,Ward no-01 me ramraipur me jagdish sharma ke ghar se purana kuan evam laxmi devi ke ghar hote hue rajiv sharma ke ghar tak path and drain nirman karya,Ward no-01 me ramraipur me jagdish sharma ke ghar se purana kuan evam laxmi devi ke ghar hote hue rajiv sharma ke ghar tak path and drain nirman karya,1463661.0,INR,INR,2025-02-02 10:55:11+00:00,2025-02-02T10:49:03.812000+00:00,2025-02-20T09:31:00+00:00,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,Nagar Panchayat Jagdishpur,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,29000.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
90501,NIT- 04/2024-25 GR-11 NAGAR PARISHAD SHEIKHPURA,Ward no-03 me Sadan hyadav ke ghar se chanesar yadav ke ghar tak path and drain nirman karya .,Ward no-03 me Sadan hyadav ke ghar se chanesar yadav ke ghar tak path and drain nirman karya .,624281.0,INR,INR,2025-02-02 11:44:00+00:00,2025-02-02T11:38:19.682000+00:00,2025-02-25T05:46:05+00:00,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,Nagar Panchayat Jagdishpur,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,12500.0,1250.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
90504,NIT- 04/2024-25 GR-13 NAGAR PARISHAD SHEIKHPURA,Ward no-03 me rajesh master ke ghar se sukhdev niwasi jaynandan  sharma balram verma ks ghar tak path and drain nirman karya .,Ward no-03 me rajesh master ke ghar se sukhdev niwasi jaynandan  sharma balram verma ks ghar tak path and drain nirman karya .,824562.0,INR,INR,2025-02-02 11:57:20+00:00,2025-02-02T11:51:20.675000+00:00,2025-02-25T05:59:32+00:00,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,Nagar Panchayat Jagdishpur,Vinay Kumar,Executive Officer,NAGAR PANCHAYAT JAGDISHPUR,16500.0,1250.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
