Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
123499,NIT-01/2026-27/01Motipur,CONSTRUCTION OF PCC ROAD FROM LAND OF RATAN SAHNI TO RAILWAY PUL VIA DANDA RIVER KINARE IN WARD NO 2 AT NAGAR PARISHAD MOTIPUR,CONSTRUCTION OF PCC ROAD FROM LAND OF RATAN SAHNI TO RAILWAY PUL VIA DANDA RIVER KINARE IN WARD NO 2 AT NAGAR PARISHAD MOTIPUR,1697020.0,INR,INR,2026-05-02 08:03:51+00:00,2026-01-22T09:47:15.019000+00:00,2026-05-15T09:09:56+00:00,"JAI KUMAR, EXECUTIVE OFFICER",EO,NAGAR PARISHAD BENIPUR,BENIPUR DARBHANGA BIHAR,"JAI KUMAR, EXECUTIVE OFFICER",EO,NAGAR PARISHAD BENIPUR,34000.0,5000.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
129974,NIT-06/2026-27 (GR-02),Nagar Nigam Saharsa Antargat Ward No 14 me Naya Bazar path Nirman Vibhag Anchal Karyalay Chowk se Azad Chowk BUIDCO Nala tak Nala Nirman Kary.,Nagar Nigam Saharsa Antargat Ward No 14 me Naya Bazar path Nirman Vibhag Anchal Karyalay Chowk se Azad Chowk BUIDCO Nala tak Nala Nirman Kary.,9695929.0,INR,INR,2026-05-05 18:26:01+00:00,2026-04-28T23:12:59.376000+00:00,2026-05-13T14:33:32+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,194000.0,15000.0,3540,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 4, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
129976,NIT-06/2026-27 (GR-01),Saharsa Nagar Nigam Kshetr Antargat Ward No 29 me Tiwari Tola bypass hote huye Hamid Chowk Tak RCD Road ke Daya Bhag me Nala Niraman Kary.,Saharsa Nagar Nigam Kshetr Antargat Ward No 29 me Tiwari Tola bypass hote huye Hamid Chowk Tak RCD Road ke Daya Bhag me Nala Niraman Kary.,9191563.0,INR,INR,2026-05-05 18:15:35+00:00,2026-04-28T23:26:51.769000+00:00,2026-05-17T07:37:35+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,183900.0,15000.0,3540,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
129970,NIT-03/2026-27 (GRP-01),Nagar Nigam Sharsa chhetra antargat ward no 14 me Ramesh Jha Mahila College se Thana Chowk tak nala nirman kary.,Nagar Nigam Sharsa chhetra antargat ward no 14 me Ramesh Jha Mahila College se Thana Chowk tak nala nirman kary.,6893729.0,INR,INR,2026-05-05 18:04:47+00:00,2026-04-28T22:20:41.810000+00:00,2026-05-13T14:27:49+00:00,PRABHAT KUMAR JHA,MUNICIPAL COMMISSSIONER,Nagar Nigam Saharsa,Gangjala Chowk Saharsa,PRABHAT KUMAR JHA,MUNICIPAL COMMISSIONER,Nagar Nigam Saharsa,137900.0,10000.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
130290,NIT No- 33/2025-26/(GR 03) Re Tender,"Construction of a Road-cum-Drain from Vishwanath Yadav's House to Kamal Sah's House in Mohalla Navtoliya, Ward No. 14.","Construction of a Road-cum-Drain from Vishwanath Yadav's House to Kamal Sah's House in Mohalla Navtoliya, Ward No. 14.",3730800.0,INR,INR,2026-05-02 04:56:41+00:00,2026-04-30T10:50:53.748000+00:00,2026-05-18T13:35:09+00:00,Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"Vaishali, Buidco",Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,74700.0,11800.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
130335,01 SBD/2026-27 DSS,"Pucca Protection Work on right Portion of Balan river near IB N.H., Dalsinghsarai(Agenda No. 242/466/2026)","Pucca Protection Work on right Portion of Balan river near IB N.H., Dalsinghsarai(Agenda No. 242/466/2026)",46497306.0,INR,INR,2026-05-01 05:50:48+00:00,2026-05-01T05:40:33.459000+00:00,2026-06-08T11:33:29+00:00,NAVEEN KUMAR,EXECUTIVE ENGINEER,WATER RESOURCES DEPARTMENT,FLOOD CONTROL DIVISION DALSINGHSARAI,GANESH PRASAD SINGH,SE,WATER RESOURCES DEPARTMENT,930000.0,10000.0,5900,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Preparedness Measures
130375,NIT No- 33/2025-26/(GR 01) Re Tender,"Construction of a Road and Drain from Sujit Sahu's House to Sanjit Gareri's House in Ward No. 12, Bheriyahi Tola.","Construction of a Road and Drain from Sujit Sahu's House to Sanjit Gareri's House in Ward No. 12, Bheriyahi Tola.",844400.0,INR,INR,2026-05-02 04:51:26+00:00,2026-05-02T04:49:36.594000+00:00,2026-05-18T13:34:21+00:00,Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"Vaishali, Buidco",Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,10900.0,11800.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
130382,NIT-01/2026-27/ARA/GR-06,ARA NAGAR NIGAM KE ANTRAGAT WARD SANKHYA-25 ME RAMJI KE MAKAN SE DOJA KE NALA TAK R.C.C NALI COVER SALAB SAHIT NIRMAN KARAYA.(PUNAHNIWIDA),ARA NAGAR NIGAM KE ANTRAGAT WARD SANKHYA-25 ME RAMJI KE MAKAN SE DOJA KE NALA TAK R.C.C NALI COVER SALAB SAHIT NIRMAN KARAYA.(PUNAHNIWIDA),180137.6,INR,INR,2026-05-02 09:41:04+00:00,2026-05-02T06:55:22.361000+00:00,2026-05-17T08:24:55+00:00,"MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,"NEAR OLD POLIC LINE, ARA","MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,3700.0,500.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
130392,NIT-01/2026-27/ARA/GR-08,ARA NAGAR NIGAM ANTRAGAT WARD SANKHYA- 25 ME DR.ANWAR KE PASS CROSS NALA KA NNIRMAN KARYA.(PUNAHNIWIDA),ARA NAGAR NIGAM ANTRAGAT WARD SANKHYA- 25 ME DR.ANWAR KE PASS CROSS NALA KA NNIRMAN KARYA.(PUNAHNIWIDA),99260.0,INR,INR,2026-05-02 09:42:37+00:00,2026-05-02T07:06:25.023000+00:00,2026-05-19T09:05:34+00:00,"MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,"NEAR OLD POLIC LINE, ARA","MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,2000.0,250.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
130391,NIT-01/2026-27/ARA/GR-07,ARA NAGAR NIGAM ANTRAGAT WARD SANKHYA -25 ME HARI JEWELLERS SE KILKHANA MOD TK NALA COVER SALAB KA NIRMAN KARYA.(PUNAHNIWIDA),ARA NAGAR NIGAM ANTRAGAT WARD SANKHYA -25 ME HARI JEWELLERS SE KILKHANA MOD TK NALA COVER SALAB KA NIRMAN KARYA.(PUNAHNIWIDA),905611.9,INR,INR,2026-05-02 09:41:50+00:00,2026-05-02T07:03:03.954000+00:00,2026-05-17T08:31:55+00:00,"MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,"NEAR OLD POLIC LINE, ARA","MUNICIPAL COMMISSIONER,(ANJU KUMARI),",MCO,ARA MUNICIPAL CORPORATION,18200.0,1250.0,590,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
