class,age,male,female
0,0 to 1,2408.17,2173.67
1,1 to 5,9296.42,8376.63
10,10 to 15,10962.45,9225.33
15,15 to 20,8002.9,5560.55
20,20 to 25,6577.4,5755.53
25,25 to 30,6681.1,6418.81
30,30 to 35,6878.34,6572.97
35,35 to 40,6167.4,5565.16
40,40 to 45,4962.55,4344.88
45,45 to 50,4011.19,3916.73
5,5 to 10,12491.95,11073.1
50,50 to 55,3616.27,3186.04
55,55 to 60,2981.46,3359.34
60,60 to 65,3202.02,2676.66
65,65 to 70,2157.86,1829.18
70,70 to 75,1235.73,942.16
75,75 to 80,560.22,475.66
80,80 and over,473.77,468.15
