class,age,male,female
0,0 to 1,3779.81,3506.38
1,1 to 5,14591.47,13512.45
10,10 to 15,18585.04,16472.13
15,15 to 20,14208.34,12934.59
20,20 to 25,12915.44,11677.6
25,25 to 30,12541.41,11750.76
30,30 to 35,12133.38,11331.11
35,35 to 40,10426.25,9419.24
40,40 to 45,8588.02,7665.92
45,45 to 50,7015.98,6643.74
5,5 to 10,19788.83,18080.84
50,50 to 55,6078.58,5304.68
55,55 to 60,4969.65,5356.44
60,60 to 65,4860.24,4267.89
65,65 to 70,3570.32,3272.11
70,70 to 75,2237.3,1845.82
75,75 to 80,1162.87,1153.52
80,80 and over,1223.87,1260.6
