class,age,male,female
0,0 to 1,1428.61,1290.2
1,1 to 5,5514.97,4972.01
10,10 to 15,6504.17,5473.56
15,15 to 20,4752.82,3311.34
20,20 to 25,3911.3,3417.57
25,25 to 30,3961.7,3793.28
30,30 to 35,4072.56,3887.16
35,35 to 40,3657.18,3294.13
40,40 to 45,2944.84,2572.48
45,45 to 50,2378.08,2315.54
5,5 to 10,7395.63,6543.15
50,50 to 55,2141.85,1885.21
55,55 to 60,1769.37,1994.03
60,60 to 65,1910.04,1614.82
65,65 to 70,1314.76,1110.36
70,70 to 75,746.55,569.06
75,75 to 80,338.75,290.7
80,80 and over,285.97,283.18
