class,age,male,female
0,0 to 1,7012.46,6376.89
1,1 to 5,27070.67,24574.46
10,10 to 15,32119.8,27568.54
15,15 to 20,21481.81,16085.33
20,20 to 25,18266.48,18719.64
25,25 to 30,20436.3,19472.48
30,30 to 35,20342.31,19314.54
35,35 to 40,18315.19,15846.67
40,40 to 45,14213.01,12942.98
45,45 to 50,12218.98,11389.6
5,5 to 10,35249.64,32362.18
50,50 to 55,10355.26,9573.87
55,55 to 60,9120.03,9073.12
60,60 to 65,8014.45,7318.4
65,65 to 70,6242.42,5371.14
70,70 to 75,3177.2,2784.39
75,75 to 80,1707.97,1654.54
80,80 and over,1516.27,1663.62
