class,age,male,female
0,0 to 1,1472.15,1343.84
1,1 to 5,5683.03,5178.72
10,10 to 15,8208.16,7604.54
15,15 to 20,6820.77,6267.65
20,20 to 25,5236,4536.96
25,25 to 30,4615.8,4819.31
30,30 to 35,4539.97,5039.99
35,35 to 40,4175.21,4410.06
40,40 to 45,3486.9,3553.46
45,45 to 50,2885.42,3136.16
5,5 to 10,8234.83,7421.32
50,50 to 55,2645.63,2596.02
55,55 to 60,2219.87,2794.37
60,60 to 65,2559.2,2510.6
65,65 to 70,1992.42,1902.84
70,70 to 75,1271.61,1110.6
75,75 to 80,658.21,638.52
80,80 and over,579.67,629.22
