class,age,male,female
0,0 to 1,3573.62,3301.34
1,1 to 5,13795.45,12722.23
10,10 to 15,16534.23,14297.15
15,15 to 20,12114.6,9040.57
20,20 to 25,10060.6,8589.59
25,25 to 30,10143.56,9719.79
30,30 to 35,10780.39,10213.29
35,35 to 40,9795.68,8692.46
40,40 to 45,7966.91,6756.97
45,45 to 50,6395.95,6073.61
5,5 to 10,18931.97,17112.74
50,50 to 55,5780.77,4809.92
55,55 to 60,4523.72,4959.16
60,60 to 65,4690.82,4116.78
65,65 to 70,3461.15,2930.85
70,70 to 75,1880.61,1459.13
75,75 to 80,789.52,727.38
80,80 and over,659.1,659.27
