class,age,male,female
0,0 to 1,3101.71,2799.83
1,1 to 5,11973.51,10789.33
10,10 to 15,14121.33,11885.65
15,15 to 20,10311.33,7168.16
20,20 to 25,8474.45,7419.23
25,25 to 30,8607.43,8272.09
30,30 to 35,8859.98,8469.56
35,35 to 40,7945.3,7170.98
40,40 to 45,6393.47,5598.9
45,45 to 50,5168.81,5046.98
5,5 to 10,16089.97,14263.32
50,50 to 55,4659.21,4105.32
55,55 to 60,3842.16,4327.95
60,60 to 65,4124.68,3448.58
65,65 to 70,2780.49,2357.28
70,70 to 75,1592.52,1214.54
75,75 to 80,722.01,613.05
80,80 and over,610.41,603.21
