class,age,male,female
0,0 to 1,1811.83,1633.59
1,1 to 5,6994.33,6295.34
10,10 to 15,8445.39,7084.87
15,15 to 20,6310.59,4586.79
20,20 to 25,5382.02,4614.63
25,25 to 30,5146.58,4761.68
30,30 to 35,5232.54,4894.16
35,35 to 40,4634.74,4127.58
40,40 to 45,3833.28,3395.41
45,45 to 50,3129.86,2974.69
5,5 to 10,9139.9,8032.89
50,50 to 55,2779.88,2498.89
55,55 to 60,2339.44,2528.18
60,60 to 65,2407.02,2232.6
65,65 to 70,1851.13,1569.25
70,70 to 75,984.56,824.39
75,75 to 80,471.04,436.18
80,80 and over,389.65,425.94
