class,age,male,female
0,0 to 1,2833.84,2552.29
1,1 to 5,10939.68,9835.71
10,10 to 15,14713.22,12990.83
15,15 to 20,11580.72,9613.73
20,20 to 25,10118.02,8610.69
25,25 to 30,9841.02,9059.83
30,30 to 35,9747.38,9234.23
35,35 to 40,8648.12,7806.4
40,40 to 45,7203.34,6500.9
45,45 to 50,5911.15,5554.99
5,5 to 10,15307.49,13620.82
50,50 to 55,5120.39,4589.71
55,55 to 60,4276.49,4563.97
60,60 to 65,4251.57,3826.38
65,65 to 70,3220.8,2959.18
70,70 to 75,2055.75,1704.1
75,75 to 80,1044.25,1001.69
80,80 and over,970.06,966.4
