class,age,male,female
0,0 to 1,4163.29,3634.15
1,1 to 5,16071.84,14004.85
10,10 to 15,20271.18,17384.32
15,15 to 20,16488.98,11709.32
20,20 to 25,14733.42,11931.22
25,25 to 30,13369.74,12389.88
30,30 to 35,13330.28,12519.85
35,35 to 40,11612.5,10388.83
40,40 to 45,9468.88,8378.73
45,45 to 50,7570.66,7241.71
5,5 to 10,20217.32,17734.9
50,50 to 55,6599.1,6087.01
55,55 to 60,5660.94,6368.15
60,60 to 65,5853.25,5623.36
65,65 to 70,5055.76,4438.9
70,70 to 75,2943.16,2371.52
75,75 to 80,1561.07,1432.68
80,80 and over,1447.86,1553.33
