class,age,male,female
0,0 to 1,976.28,890.3
1,1 to 5,3768.82,3430.92
10,10 to 15,4832.77,4187.46
15,15 to 20,3736.35,3062.2
20,20 to 25,2961.92,2635.04
25,25 to 30,2963.85,2747.77
30,30 to 35,2921.35,2800.03
35,35 to 40,2709.37,2417.64
40,40 to 45,2216.47,1999.02
45,45 to 50,1872.46,1777.64
5,5 to 10,5194.86,4655.19
50,50 to 55,1647.63,1433.7
55,55 to 60,1398.42,1524.16
60,60 to 65,1390.14,1213.5
65,65 to 70,1032.26,959.18
70,70 to 75,670.98,564.3
75,75 to 80,361.2,364.97
80,80 and over,346.74,362.83
