class,age,male,female
0,0 to 1,1733.28,1576.06
1,1 to 5,6691.11,6073.63
10,10 to 15,7911.58,6656.55
15,15 to 20,5855.38,4225.62
20,20 to 25,4904.93,4206.06
25,25 to 30,4782.75,4373.32
30,30 to 35,4820.55,4525.38
35,35 to 40,4411.62,3879.58
40,40 to 45,3589.42,3047.14
45,45 to 50,2865.23,2685.86
5,5 to 10,8730.52,7528.62
50,50 to 55,2547.12,2215.35
55,55 to 60,2159.72,2435.95
60,60 to 65,2477.98,2381.68
65,65 to 70,2136.4,1742.08
70,70 to 75,1114.66,850.52
75,75 to 80,511.21,486.62
80,80 and over,423.69,430.17
