class,age,male,female
0,0 to 1,9225.43,8561.56
1,1 to 5,35613.55,32993.52
10,10 to 15,40472.06,35581.62
15,15 to 20,29653.94,22598.47
20,20 to 25,24367.26,22697.48
25,25 to 30,25138.43,23585.19
30,30 to 35,24410.26,23577.22
35,35 to 40,22774.63,20118.11
40,40 to 45,18235.94,16487.26
45,45 to 50,15493.09,14096.04
5,5 to 10,45743.64,41769.86
50,50 to 55,12996.37,11743.84
55,55 to 60,10635.45,10635.32
60,60 to 65,9728.97,8659.7
65,65 to 70,7495.8,6153.83
70,70 to 75,3839.2,2989.56
75,75 to 80,1858.6,1541.42
80,80 and over,1625.49,1469.79
