class,age,male,female
0,0 to 1,1313.55,1212.9
1,1 to 5,5070.8,4674.13
10,10 to 15,6938.98,6469.82
15,15 to 20,5388.11,5183.61
20,20 to 25,3998.95,3865.87
25,25 to 30,3620.54,4117.38
30,30 to 35,3604.34,4295.81
35,35 to 40,3348.23,3781.66
40,40 to 45,2854.69,3051.68
45,45 to 50,2401.1,2734.56
5,5 to 10,7216.71,6586.95
50,50 to 55,2268.26,2278.57
55,55 to 60,1942.22,2382.92
60,60 to 65,2131.07,1979.17
65,65 to 70,1496,1431.47
70,70 to 75,961.04,860.91
75,75 to 80,487.34,485.23
80,80 and over,438.42,471.66
