class,age,male,female
0,0 to 1,1429.32,1287.31
1,1 to 5,5517.68,4960.87
10,10 to 15,7420.96,6552.23
15,15 to 20,5841.01,4848.91
20,20 to 25,5103.26,4343
25,25 to 30,4963.55,4569.54
30,30 to 35,4916.32,4657.5
35,35 to 40,4361.88,3937.34
40,40 to 45,3633.17,3278.88
45,45 to 50,2981.43,2801.79
5,5 to 10,7720.69,6869.98
50,50 to 55,2582.59,2314.93
55,55 to 60,2156.95,2301.94
60,60 to 65,2144.38,1929.92
65,65 to 70,1624.49,1492.53
70,70 to 75,1036.87,859.5
75,75 to 80,526.69,505.23
80,80 and over,489.27,487.43
