class,age,male,female
0,0 to 1,2892.72,2642.55
1,1 to 5,11166.96,10183.54
10,10 to 15,16106.02,14940.26
15,15 to 20,13326.89,12262.95
20,20 to 25,10238.34,8875.63
25,25 to 30,9025.22,9444.55
30,30 to 35,8880.76,9879.38
35,35 to 40,8162.33,8637.84
40,40 to 45,6813.86,6953.94
45,45 to 50,5635.85,6134.01
5,5 to 10,16149.27,14571.03
50,50 to 55,5164.67,5075
55,55 to 60,4332.67,5471.91
60,60 to 65,5013.36,4929.6
65,65 to 70,3908.79,3732.91
70,70 to 75,2489.42,2175.65
75,75 to 80,1285.56,1246.64
80,80 and over,1126.05,1224.19
