class,age,male,female
0,0 to 1,4729.08,4255.21
1,1 to 5,18256,16398.23
10,10 to 15,20790.63,16975.13
15,15 to 20,14249.49,10344.16
20,20 to 25,12725.96,12405.49
25,25 to 30,13418.04,12366.59
30,30 to 35,13261.57,12213.27
35,35 to 40,11512.94,10086.92
40,40 to 45,9413.12,8260.29
45,45 to 50,7797.71,7234.58
5,5 to 10,23360.93,20788.37
50,50 to 55,6645.29,6062
55,55 to 60,5681.12,5844.21
60,60 to 65,5315.03,4846.63
65,65 to 70,3900.91,3422.67
70,70 to 75,2114.09,1822.07
75,75 to 80,1074.47,1084.66
80,80 and over,940.84,1077.79
