class,age,male,female
0,0 to 1,4249.71,3794.76
1,1 to 5,16405.44,14623.79
10,10 to 15,22269.7,20231.22
15,15 to 20,18660.9,15693.45
20,20 to 25,14221.97,12026.91
25,25 to 30,12839.95,12735.8
30,30 to 35,12657.74,13282.82
35,35 to 40,11541.01,11697.13
40,40 to 45,9812.87,9393.87
45,45 to 50,7979.95,8397.37
5,5 to 10,22862.82,20456.38
50,50 to 55,7288.57,7008.01
55,55 to 60,6077.13,7340.67
60,60 to 65,6735.49,6534.82
65,65 to 70,5395.82,5088.86
70,70 to 75,3494.09,3000.02
75,75 to 80,1841.7,1749.11
80,80 and over,1563.13,1661.74
