class,age,male,female
0,0 to 1,4020.84,3617.19
1,1 to 5,15521.94,13939.47
10,10 to 15,19361.8,16626.65
15,15 to 20,15281.21,11539.21
20,20 to 25,13081.48,10871.74
25,25 to 30,11963.53,11032.83
30,30 to 35,11884.52,11251.17
35,35 to 40,10643.99,9723.52
40,40 to 45,8837.52,8154.15
45,45 to 50,7580.78,7200.27
5,5 to 10,20259.56,17972.98
50,50 to 55,6535.28,6132.54
55,55 to 60,5667.15,5840.44
60,60 to 65,5241.78,5174.95
65,65 to 70,4330.46,3837.23
70,70 to 75,2182.62,2020.91
75,75 to 80,1139.62,1121.96
80,80 and over,856.64,1057.72
