class,age,male,female
0,0 to 1,1557.57,1392.38
1,1 to 5,6012.78,5365.79
10,10 to 15,7770.12,6521.72
15,15 to 20,6710.14,4854.44
20,20 to 25,5911.01,4665.63
25,25 to 30,5565.59,4921.74
30,30 to 35,5462.39,4813.68
35,35 to 40,4750.81,4168.78
40,40 to 45,3995.37,3496.99
45,45 to 50,3375.53,3089.11
5,5 to 10,7882.97,6913.62
50,50 to 55,2960.42,2569.89
55,55 to 60,2422.31,2403.43
60,60 to 65,2208.28,2107.9
65,65 to 70,1707.54,1580.63
70,70 to 75,1046.88,884
75,75 to 80,533.38,505.92
80,80 and over,462.24,493.5
