class,age,male,female
0,0 to 1,4813.63,4346.45
1,1 to 5,18582.37,16749.8
10,10 to 15,23620.32,20727.35
15,15 to 20,17739.67,13755.04
20,20 to 25,15286.51,13341.09
25,25 to 30,14842.33,14139.04
30,30 to 35,15020.39,14535.73
35,35 to 40,13616.12,12370.85
40,40 to 45,11023.95,10098.39
45,45 to 50,9381.27,8891.78
5,5 to 10,25145.17,22689.72
50,50 to 55,8028.21,7597.44
55,55 to 60,7068.71,7429.64
60,60 to 65,6729.27,6487.5
65,65 to 70,5254.72,4634.06
70,70 to 75,2719.38,2506.89
75,75 to 80,1468.29,1428.6
80,80 and over,1189.71,1381.48
