class,age,male,female
0,0 to 1,1748.06,1621.38
1,1 to 5,6748.14,6248.27
10,10 to 15,8598.12,7622.84
15,15 to 20,6575.73,5983.78
20,20 to 25,5972.97,5400.22
25,25 to 30,5803.35,5436.3
30,30 to 35,5613.95,5243.15
35,35 to 40,4826.3,4358.21
40,40 to 45,3973.12,3546.02
45,45 to 50,3245.95,3073.51
5,5 to 10,9153.84,8364.23
50,50 to 55,2812.11,2452.53
55,55 to 60,2298.01,2477.7
60,60 to 65,2249.38,1974.17
65,65 to 70,1652.68,1514.76
70,70 to 75,1036.13,853.89
75,75 to 80,538.77,533.82
80,80 and over,566.9,583.44
