class,age,male,female
0,0 to 1,4149.49,3814.47
1,1 to 5,16018.56,14699.73
10,10 to 15,18157.81,15899.54
15,15 to 20,13679.77,10885.2
20,20 to 25,11593.65,10598.36
25,25 to 30,11241,10510.71
30,30 to 35,10980.27,10385.84
35,35 to 40,10018.56,8919.05
40,40 to 45,8194.83,7446.24
45,45 to 50,6931.86,6377.79
5,5 to 10,20038.69,18352.58
50,50 to 55,5928.37,5338.66
55,55 to 60,4939.38,4800.58
60,60 to 65,4402.67,3916.4
65,65 to 70,3294.39,2667.49
70,70 to 75,1648.71,1306.63
75,75 to 80,764.95,683.16
80,80 and over,766.22,750.82
