class,age,male,female
0,0 to 1,709.66,625.28
1,1 to 5,2739.53,2409.61
10,10 to 15,3573.64,3059.44
15,15 to 20,3129.19,2560.97
20,20 to 25,2775.11,2352.84
25,25 to 30,2655.21,2416.78
30,30 to 35,2668.18,2408.81
35,35 to 40,2292.03,2050.91
40,40 to 45,1937.33,1698.51
45,45 to 50,1598.53,1499.36
5,5 to 10,3666.55,3186.96
50,50 to 55,1416.56,1239.21
55,55 to 60,1188.13,1167.51
60,60 to 65,1083.31,970.94
65,65 to 70,814.05,726.27
70,70 to 75,506.53,421.12
75,75 to 80,285.43,258.8
80,80 and over,255.04,269.3
