class,age,male,female
0,0 to 1,2682.89,2341.91
1,1 to 5,10356.96,9024.96
10,10 to 15,13063.09,11202.74
15,15 to 20,10625.78,7545.68
20,20 to 25,9494.46,7688.68
25,25 to 30,8615.69,7984.24
30,30 to 35,8590.26,8068
35,35 to 40,7483.29,6694.74
40,40 to 45,6101.9,5399.39
45,45 to 50,4878.66,4666.68
5,5 to 10,13028.38,11428.67
50,50 to 55,4252.57,3922.57
55,55 to 60,3648,4103.74
60,60 to 65,3771.93,3623.79
65,65 to 70,3258.01,2860.5
70,70 to 75,1896.62,1528.25
75,75 to 80,1005.98,923.25
80,80 and over,933.03,1000.99
