class,age,male,female
0,0 to 1,636.03,566.39
1,1 to 5,2455.33,2182.69
10,10 to 15,3127.33,2691.48
15,15 to 20,2390.18,1699.69
20,20 to 25,2129.13,1834.38
25,25 to 30,2034.98,1865.44
30,30 to 35,2000.84,1815.43
35,35 to 40,1721.69,1488.51
40,40 to 45,1356.96,1183.54
45,45 to 50,1090.87,1026.35
5,5 to 10,3225.69,2847.94
50,50 to 55,946.04,862.39
55,55 to 60,803.65,860.7
60,60 to 65,812.98,772.25
65,65 to 70,619.53,541.91
70,70 to 75,344.36,294.17
75,75 to 80,172.66,157.58
80,80 and over,148.26,166.54
