class,age,male,female
0,0 to 1,4294.16,3923.97
1,1 to 5,16577.05,15121.73
10,10 to 15,22473.27,19221.89
15,15 to 20,18404.28,15201.02
20,20 to 25,14721.36,12682.84
25,25 to 30,13990.66,13306.42
30,30 to 35,13814.45,13528.92
35,35 to 40,12463.3,11781.82
40,40 to 45,10680.86,9723.09
45,45 to 50,8617.38,8474.42
5,5 to 10,23417.81,20567.87
50,50 to 55,7997.8,7155.19
55,55 to 60,6717.93,7598.81
60,60 to 65,7132.92,6273.79
65,65 to 70,5393.91,4836.31
70,70 to 75,3519.05,2831.14
75,75 to 80,1927.04,1746.28
80,80 and over,1708.45,1686.26
