class,age,male,female
0,0 to 1,2442.22,2205.33
1,1 to 5,9427.88,8498.64
10,10 to 15,11991.54,10529.48
15,15 to 20,8998.93,6983.29
20,20 to 25,7755.99,6775.21
25,25 to 30,7538.75,7186.5
30,30 to 35,7631.22,7388.93
35,35 to 40,6919.91,6287.15
40,40 to 45,5599.49,5129.77
45,45 to 50,4765.63,4516.82
5,5 to 10,12767.68,11525.91
50,50 to 55,4076.98,3859.93
55,55 to 60,3591.58,3775.59
60,60 to 65,3419.16,3295.82
65,65 to 70,2667.78,2353.03
70,70 to 75,1381.02,1273.71
75,75 to 80,746.6,726.45
80,80 and over,605.56,702.75
