class,age,male,female
0,0 to 1,2641.8,2383.94
1,1 to 5,10198.33,9186.94
10,10 to 15,12308.05,10323.84
15,15 to 20,9128.94,6639.31
20,20 to 25,7788.05,6712.44
25,25 to 30,7484.34,6935.98
30,30 to 35,7620.73,7134.17
35,35 to 40,6750.98,6006.11
40,40 to 45,5576.89,4934.86
45,45 to 50,4547.78,4321.35
5,5 to 10,13357.62,11748.23
50,50 to 55,4040.64,3630.14
55,55 to 60,3398.93,3676.6
60,60 to 65,3503.37,3241.27
65,65 to 70,2677.17,2267.56
70,70 to 75,1425.33,1192.77
75,75 to 80,681.44,630.22
80,80 and over,565.04,615.13
