class,age,male,female
0,0 to 1,5768.57,5400.03
1,1 to 5,22265.37,20805.96
10,10 to 15,25301.61,23544.09
15,15 to 20,19814.43,17901.52
20,20 to 25,16548.6,14259.87
25,25 to 30,15542.99,14552.28
30,30 to 35,14468.09,14068.75
35,35 to 40,13664.21,12993.18
40,40 to 45,11781.74,11112.88
45,45 to 50,10304.1,9410.79
5,5 to 10,27864.85,26012.44
50,50 to 55,8667.62,7835.65
55,55 to 60,6870.51,6259.46
60,60 to 65,5739.49,5258.96
65,65 to 70,4141.47,3782.32
70,70 to 75,2112.08,2018.82
75,75 to 80,1011.21,1021.27
80,80 and over,955.94,1028.78
