class,age,male,female
0,0 to 1,6100.65,5635.79
1,1 to 5,23550.77,21718.52
10,10 to 15,28225.63,24406.29
15,15 to 20,20680.31,15431.98
20,20 to 25,17174.21,14661.65
25,25 to 30,17316.24,16591.6
30,30 to 35,18403.96,17434.55
35,35 to 40,16722.64,14838.43
40,40 to 45,13600.54,11534.35
45,45 to 50,10918.33,10367.94
5,5 to 10,32319.67,29213.72
50,50 to 55,9868.3,8210.77
55,55 to 60,7722.13,8465.74
60,60 to 65,8007.81,7027.74
65,65 to 70,5908.42,5003.04
70,70 to 75,3210.21,2490.63
75,75 to 80,1347.67,1241.62
80,80 and over,1125.12,1125.4
