object_id,Others_tenders_awarded_value
10-207-01089,1190549021.0
10-207-01097,14806534.0
10-210-01127,885408000.0
10-211-01129,8648857.0
10-213-01161,225468000.0
10-219-01263,2396074.0
10-221-01288,796372000.0
10-223-01322,479868000.0
10-224-01342,811760000.0
10-225-01350,33091097.0
10-226-01357,112057391.0
10-226-01358,16935076.0
10-227-01368,13858379.0
10-228-01372,16734527.0
10-229-01391,1156737.0
10-230-01410,226026842.0
10-230-01418,26509100.0
10-232-01441,5606400.0
10-234-01471,7267500.0
10-234-01475,215885000.0
10-235-01481,1254248000.0
10-237-01512,1911296805.0
