object_id,Others_tenders_awarded_value
10-206-01074,89629374.0
10-207-01095,62481385.0
10-207-01097,3752700.0
10-209-01116,912900.0
10-213-01161,8345844.0
10-215-01184,33274507.0
10-216-01199,21295768.0
10-216-01208,14046503.0
10-217-01228,10000000.0
10-218-01230,17551467.0
10-219-01258,94702000.0
10-219-01262,34633208.0
10-220-01278,25243092.0
10-221-01288,11992952.0
10-225-01350,343317402.0
10-227-01368,11134242.0
10-228-01374,8767660.0
10-230-01403,28561627.0
10-232-01441,2992000000.0
10-235-01481,443925000.0
10-236-01494,645700000.0
10-237-01512,28189318.0
10-238-01527,26235993.0
10-240-01542,200394000.0
