object_id,Others_tenders_awarded_value
10-206-01065,72013516.0
10-206-01067,27403092.0
10-206-01074,67864000.0
10-207-01095,43771860.0
10-208-01109,58007010.0
10-212-01142,15775398.0
10-215-01184,256659372.0
10-216-01208,28251927.0
10-218-01230,380862352.0
10-219-01258,4519318.0
10-220-01278,6709596.0
10-224-01339,32598793.0
10-225-01350,706787.0
10-226-01358,79523055.0
10-226-01360,32377002.0
10-226-01362,22491961.0
10-229-01394,4536000.0
10-230-01403,716410747.0
10-237-01512,0.0
10-240-01542,151794000.0
