object_id,total_tender_awarded_value
10-206-01074,66030722.0
10-207-01097,9592058.0
10-209-01116,904140.0
10-211-01129,141770133.0
10-211-01136,27661519.0
10-211-01138,56266428.0
10-211-01139,28449077.0
10-215-01184,1820500.0
10-217-01224,8494815.0
10-218-01230,43495500.0
10-219-01248,8447000.0
10-219-01252,10111000.0
10-219-01253,13695000.0
10-224-01340,1464889406.0
10-225-01350,7160500.0
10-229-01392,478886575.0
10-230-01410,2034840.0
10-234-01471,33033143.0
10-235-01481,1318725000.0
10-236-01505,126424538.0
10-236-01507,141791839.0
10-237-01512,10149328.0
