object_id,total_tender_awarded_value
10-205-01060,2910460.0
10-206-01074,58415900.0
10-207-01097,6584900.0
10-209-01116,1054830.0
10-210-01127,1065378.0
10-211-01129,88301540.0
10-211-01130,292155210.0
10-212-01151,42153115.0
10-213-01161,203617270.0
10-213-01164,59504412.0
10-213-01165,29346963.0
10-213-01169,58073567.0
10-213-01170,28535974.0
10-216-01209,5093230.0
10-217-01217,29514137.0
10-217-01219,87884915.0
10-217-01224,215371667.0
10-218-01230,2258601.0
10-219-01248,1802177752.0
10-220-01278,156812223.0
10-220-01281,25390072.0
10-221-01288,24961100.0
10-221-01293,4876200.0
10-226-01362,32320914.0
10-227-01368,868141400.0
10-228-01374,6793200.0
10-229-01388,55970156.0
10-230-01410,3587013.0
10-234-01471,9055500.0
10-236-01507,4114950.0
10-237-01512,10149328.0
10-240-01542,5028400.0
