object_id,total_tender_awarded_value
10-206-01073,11338827.0
10-207-01084,5716157.0
10-207-01091,5209915.0
10-207-01097,14092143.0
10-210-01127,46785968.0
10-212-01145,26252344.0
10-212-01146,23149895.0
10-212-01147,23252498.0
10-212-01148,11574963.0
10-212-01151,14208579.0
10-213-01161,1298700.0
10-213-01165,10915625.0
10-213-01170,52508482.0
10-215-01184,220548843.0
10-216-01210,113290688.0
10-217-01224,12485799.0
10-219-01258,99469619.0
10-220-01278,10335150.0
10-221-01288,12201243.0
10-221-01300,2166631.0
10-222-01311,5167275.0
10-222-01314,5167275.0
10-223-01323,64519195.0
10-224-01340,73134788.0
10-225-01350,9492455.0
10-226-01358,8844000.0
10-227-01368,8870145.0
10-228-01374,8842000.0
10-229-01384,21550403.0
10-229-01391,4862048.0
10-230-01410,96958328.0
10-230-01417,7203564.0
10-230-01418,88572887.0
10-232-01441,67665456.0
10-235-01476,4921211.0
10-235-01479,2821749.0
10-235-01481,2940625.0
10-236-01505,22838086.0
10-237-01512,18196940.0
10-238-01527,14697175.0
