object_id,total_tender_awarded_value
10-209-01116,12846926.0
10-210-01127,36531806.0
10-211-01129,60992989.0
10-212-01147,11738700.0
10-212-01151,87140874.0
10-215-01184,20184593.0
10-219-01249,3423391091.0
10-220-01278,50486190.0
10-223-01323,18751589.0
10-225-01345,7710200.0
10-225-01350,9997800.0
10-226-01358,70786180.0
10-226-01362,19962577.0
10-227-01368,386802000.0
10-228-01372,70810405.0
10-229-01384,42818872.0
10-230-01404,386260236.0
10-230-01410,230588190.0
10-235-01481,1056825000.0
10-236-01505,1178497.0
10-237-01512,147291685.0
