object_id,total_tender_awarded_value
10-207-01097,48807848.0
10-208-01109,3051110.0
10-209-01116,62591560.0
10-210-01127,22060584.0
10-212-01151,300269308.0
10-213-01161,9640797.0
10-213-01164,33614700.0
10-213-01165,9958986.0
10-213-01170,14661043.0
10-214-01173,111260915.0
10-214-01179,2645902.0
10-215-01184,390451559.0
10-215-01189,13467780.0
10-216-01209,9710889.0
10-217-01224,5582555.0
10-219-01248,574812121.0
10-219-01249,268783959.0
10-220-01268,7472041.0
10-223-01323,41648100.0
10-224-01335,53500688.0
10-225-01350,59949193.0
10-226-01358,18534818.0
10-229-01382,14549629.0
10-229-01384,22510750.0
10-230-01404,12900672.0
10-230-01410,17205785.0
10-232-01441,17464228.0
10-234-01475,500000000.0
10-235-01476,13886911.0
10-235-01481,82260884.0
10-235-01482,4464194.0
10-236-01505,15770472.0
10-236-01507,21647113.0
10-240-01542,7168500.0
