object_id,total_tender_awarded_value
10-207-01097,48807848.0
10-208-01109,76174432.0
10-212-01151,37892002.0
10-213-01159,173119922.0
10-213-01161,177075465.0
10-213-01164,59504412.0
10-213-01165,29346963.0
10-213-01169,58073567.0
10-213-01170,28535974.0
10-217-01224,6450000.0
10-218-01230,2172200.0
10-219-01248,3208743862.0
10-220-01278,914080579.0
10-221-01288,6547870.0
10-223-01323,26730000.0
10-225-01350,68760000.0
10-229-01383,39882152.0
10-230-01410,10126580.0
10-235-01481,1348425000.0
10-239-01536,2691958.0
10-240-01542,9774000.0
