object_id,total_tender_awarded_value
10-206-01070,8496300.0
10-206-01073,6292600.0
10-207-01094,34945440.0
10-208-01109,312792166.0
10-209-01116,27128741.0
10-210-01127,262623755.0
10-212-01149,4561653.0
10-212-01150,4269240.0
10-212-01151,4047923.0
10-214-01173,107997073.0
10-215-01184,94813079.0
10-217-01224,86402623.0
10-219-01258,35802208.0
10-221-01288,117478875.0
10-224-01336,15313500.0
10-225-01350,266400000.0
10-229-01382,6594730.0
10-229-01388,19869873.0
10-229-01391,87627240.0
10-230-01404,85239250.0
10-230-01407,13276000.0
10-230-01409,7286163.0
10-238-01527,3057488.0
10-240-01542,2013427152.0
10-240-01543,154845000.0
