object_id,total_tender_awarded_value
10-205-01060,1455230.0
10-206-01074,4035128.0
10-208-01109,19870700.0
10-211-01138,30583373.0
10-211-01139,30086237.0
10-212-01151,57270604.0
10-213-01161,6987165.0
10-213-01170,28535974.0
10-220-01269,25243092.0
10-220-01278,807925939.0
10-221-01288,102633382.0
10-223-01323,2819654.0
10-225-01350,9997500.0
10-230-01410,303931211.0
10-235-01478,6092300.0
10-236-01501,81479199.0
10-236-01505,2454399.0
10-237-01512,9151091.0
10-238-01527,27653650.0
10-239-01536,4708370.0
