Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
26705,06/BCD/DANAPUR/2022-23,"Renovation of meeting hall changed to S.D.O. Chamber, W.C. work etc and A.P.P. work on the roof Cheqered tiles laying in front of S.D.O. Chamber and A.C. Sheet roofing in R.T.P.S. Section & Computer section and W.C. in Campus of S.D.O. office Danapur for the year 2022-23","Renovation of meeting hall changed to S.D.O. Chamber, W.C. work etc and A.P.P. work on the roof Cheqered tiles laying in front of S.D.O. Chamber and A.C. Sheet roofing in R.T.P.S. Section & Computer section and W.C. in Campus of S.D.O. office Danapur for the year 2022-23",2918083.0,INR,INR,2022-10-23 15:55:14+00:00,2022-09-26T05:24:27.887000+00:00,2023-03-21T05:49:15+00:00,PATNA WEST BUILDING DIVISION DANAPUR PATNA,EXECUTIVE ENGINEER,BUILDING CONSTRUCTION DEPARTMENT,DANAPUR PATNA,"Superintending Engineer, Patna Circle",SE,Patna CIRCLE,58400.0,5000.0,590.0
26819,68/TEN/IDA/22 Gr 01,"CONSTRUCTION OF PLUG & PLAY PRE FABRICATED SHED AT KUMARBAGH INDUSTRIAL AREA, WEST CHAMPARAN ( PHASE - 3)","CONSTRUCTION OF PLUG & PLAY PRE FABRICATED SHED AT KUMARBAGH INDUSTRIAL AREA, WEST CHAMPARAN ( PHASE - 3)",117039622.0,INR,INR,2022-10-01 06:13:51+00:00,2022-10-01T05:39:37.382000+00:00,2022-10-13T12:40:51+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,2170500.0,10000.0,5900.0
26820,68/TEN/IDA/22 Gr-02,"CONSTRUCTION OF PRECAST BOUNDARY WALL, ENTRANCE GATE AND GUARD ROOM FOR DUMARIYA AND KORARA JAGANATHPUR FARM  AT MOTIPUR SUGAR MILL,  INDUSTRIAL AREA, MUZAFFARPUR, BIHAR (Re-Tender)","CONSTRUCTION OF PRECAST BOUNDARY WALL, ENTRANCE GATE AND GUARD ROOM FOR DUMARIYA AND KORARA JAGANATHPUR FARM  AT MOTIPUR SUGAR MILL,  INDUSTRIAL AREA, MUZAFFARPUR, BIHAR (Re-Tender)",42125630.0,INR,INR,2022-10-01 06:25:51+00:00,2022-10-01T06:15:17.489000+00:00,2022-10-26T11:36:48+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,843000.0,10000.0,5900.0
26823,68/TEN/IDA/22 Gr-05,"Construction of Precast Boundary wall with Gate at Sugar Mill, Siwan","Construction of Precast Boundary wall with Gate at Sugar Mill, Siwan",16763058.0,INR,INR,2022-10-01 06:58:58+00:00,2022-10-01T06:52:23.019000+00:00,2022-12-14T09:15:07+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,335500.0,10000.0,3540.0
26826,NIT NO- 05/2022-23/GR NO 57/MUNGER/RETENDER,Renovation and Restoration of Rampur Indrukh Gidarmara Pyne Scheme  (GROUP NO-57) RE-TENDER,Renovation and Restoration of Rampur Indrukh Gidarmara Pyne Scheme  (GROUP NO-57) RE-TENDER,26143932.0,INR,INR,2022-10-01 09:14:57+00:00,2022-10-01T07:59:04.940000+00:00,2023-03-15T13:29:16+00:00,PRAWESH KUMAR,EXECUTIVE ENGINEER,M I DIVISION MUNGER,FORT AREA MUNGER,JAGANNATH PASWAN,"CE, MWRD, Bhagalpur","MWRD, Bhagalpur",522900.0,10000.0,3540.0
26828,13/BCD/ARARIA/2022-23,Earth Filling in the campus of Sub Divisional Court at Forbesganj in Araria District,Earth Filling in the campus of Sub Divisional Court at Forbesganj in Araria District,6959344.0,INR,INR,2022-10-01 13:04:58+00:00,2022-10-01T12:43:37.255000+00:00,2022-12-09T11:47:44+00:00,"Executive Engineer, Araria",EE,Araria Division,"Executive Engineer, Araria Division ,  BUILDING CONSTRUCTION DEPARTMENT, Araria , Bihar","Superintending Engineer, Purnea Circle",SE,Purnea Circle,139200.0,10000.0,590.0
26830,NIT01/Y/2022-23/BMC/GR06,CONSTRUCTION SPECIAL REPAIR & RENOVETION OF RAINBESERA AT KATHALBARI IN WARD NO 24 UNDER BMC BHAGALPUR YEAR 2022-23,CONSTRUCTION SPECIAL REPAIR & RENOVETION OF RAINBESERA AT KATHALBARI IN WARD NO 24 UNDER BMC BHAGALPUR YEAR 2022-23,1161060.0,INR,INR,2022-10-02 07:32:48+00:00,2022-10-02T07:11:12.494000+00:00,2023-04-19T11:17:07+00:00,SRI YOGESH KUMAR SAGAR,"MUNICIPAL COMMISSIONER, BHAGALPUR MUNICIPAL CORPORATION","MUNICIPAL CORPORATION, BHAGAPUR","SWAMI VIVEKANAND PATH, COURT CAMPUS, BHAGALPUR",SRI YOGESH KUMAR SAGAR,"MUNICIPAL COMMISSIONER, BHAGALPUR MUNICIPAL CORPORATION","MUNICIPAL CORPORATION, BHAGALPUR",23221.0,2500.0,590.0
26824,68/TEN/IDA/22 Gr-06,"Construction of Precast boundary wall at Khedalpura under Bihta Sugar Mill, Bihta","Construction of Precast boundary wall at Khedalpura under Bihta Sugar Mill, Bihta",10533567.0,INR,INR,2022-10-01 07:06:13+00:00,2022-10-01T07:00:24.516000+00:00,2022-12-03T12:29:28+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,211000.0,10000.0,3540.0
26825,68/TEN/IDA/22 Gr-03,"Construction of Precast boundary wall of Industrial Area, Hathua, Gopalganj","Construction of Precast boundary wall of Industrial Area, Hathua, Gopalganj",24772751.0,INR,INR,2022-10-01 07:31:36+00:00,2022-10-01T07:24:34.967000+00:00,2023-01-25T06:37:07+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,495500.0,10000.0,3540.0
26822,68/TEN/IDA/22 Gr-04,"Construction of Precast compound wall of Farm Land of Sakri Sugar mill at Sagarpur, Pandaul, Madhubani, Bihar","Construction of Precast compound wall of Farm Land of Sakri Sugar mill at Sagarpur, Pandaul, Madhubani, Bihar",14548225.0,INR,INR,2022-10-01 06:49:37+00:00,2022-10-01T06:38:49.467000+00:00,2023-01-06T12:52:41+00:00,Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,"1ST FLOOR, UDYOG BHAWAN EAST GANDHI MAIDAN PATNA 800004",Chandan Kumar Singh,EE PDA,INDRASTRUCTURE DEVELOPMENT AUTHORITY HQ,291000.0,10000.0,3540.0
