Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
23135,NIT-05/MMC/MUZAFFARPUR/2022-23,"Dismantling Work and salvage value for serviceable Material of old MRDA Building, Companybag, Muzaffarpur.","Dismantling Work and salvage value for serviceable Material of old MRDA Building, Companybag, Muzaffarpur.",540700.0,INR,INR,2022-06-02 06:24:54+00:00,2022-05-31T14:58:22.609000+00:00,2022-07-12T12:52:57+00:00,Muzaffarpur Municipal Commissioner,Municipal Commissioner,Muzaffarpur Municipal Corporation,Opposite of Muzaffarpur Railway Station,"MUNICIPAL COMMISSIONER, MUZAFFARPUR",MUNICIPAL COMMISSIONER,MUZAFFARPUR MUNICIPAL CORPORATION,11000.0,500.0,590.0
23146,HKS/YO/HSS/E-TENDER/30/2021 (LU/2022),Empanelment of suppliers for Lighting units etc. at Handloom Cluster in Bihar State under HSS of National Handloom Development Programme (NHDP) Guidelines 2021-22 to 2025-26,Empanelment of suppliers for Lighting units etc. at Handloom Cluster in Bihar State under HSS of National Handloom Development Programme (NHDP) Guidelines 2021-22 to 2025-26,5000.0,INR,INR,2022-06-02 10:38:25+00:00,2022-06-01T10:09:46.574000+00:00,2022-06-20T10:36:27+00:00,Sudhanshu Shekhar,Assistant Director,"Department of industries, Govt. of Bihar","2nd Floor, Vikas Bhawan, Bailey Road, Patna, Bihar",Pankaj Dixit,"Director Handloom and Sericulture, Department of Industries, Bihar, Patna","Depatment of Industries, Govt. Of Bihar.",,5000.0,590.0
23149,NIT05/2022-23/GR01,Field channel construction in chain 0.01 right from Jhoparni river check dam to Telliyakumari village,Field channel construction in chain 0.01 right from Jhoparni river check dam to Telliyakumari village,2395050.0,INR,INR,2022-06-01 16:24:40+00:00,2022-06-01T15:57:29.607000+00:00,2022-06-18T13:06:57+00:00,MANOJ KUMAR,EXECUTIVE ENGINEER,"IRRIGATION DIVISION, BIJIKHORBA","IRRIGATION DIVISION, BIJIKHORBA",PRABHU NARAYAN SINGH,SE,IRRIGATION CIRCLE BHAGALPUR,48400.0,5000.0,590.0
23148,S.T NIT NO- 01/2022-23,RESTORATION OF KHAJURI 1 DISTRIBUTORY,RESTORATION OF KHAJURI 1 DISTRIBUTORY,2425169.0,INR,INR,2022-06-02 07:24:52+00:00,2022-06-01T15:12:51.085000+00:00,2022-07-03T07:56:29+00:00,ER. ARUNJAY KUMAR,EXECUTIVE ENGINEER,WATER RESOURCES DIVISION,"SONE CANAL DIVISION, BIKRAMGANJ",MD QAMRE ALAM,SE,WRD,49000.0,5000.0,590.0
23151,NIT05/2022-23/GR03,Construction of Field channel of Fall 01 of Dori river ch 1.0 right in village Suryakana,Construction of Field channel of Fall 01 of Dori river ch 1.0 right in village Suryakana,2395050.0,INR,INR,2022-06-01 16:43:35+00:00,2022-06-01T16:33:38.859000+00:00,2022-06-18T12:57:00+00:00,MANOJ KUMAR,EXECUTIVE ENGINEER,"IRRIGATION DIVISION, BIJIKHORBA","IRRIGATION DIVISION, BIJIKHORBA",PRABHU NARAYAN SINGH,SE,IRRIGATION CIRCLE BHAGALPUR,48400.0,5000.0,590.0
23144,04/BCD/SHEIKHPURA/2022-23,"Construction work of inspection building, Barbigha (Sheikhpura), year2022-23","Construction work of inspection building, Barbigha (Sheikhpura), year2022-23",18016117.0,INR,INR,2022-06-01 08:47:09+00:00,2022-06-01T06:27:17.805000+00:00,2022-06-24T10:34:08+00:00,"Executive Engineer, BUILDING DIVISION SHEIKHPURA",EE,building Division Sheikhpura,"EE,  BUILDING DIVISION Sheikhpura, BCD , Sheikhpura",Superintending Engineer Building Circle Munger,Superintending Engineer,Building Construction Department,360400.0,10000.0,3540.0
23154,NIT07/2022-23/GR02,Construction of field channel in Balia village on chain 87 left of Badua right main canal,Construction of field channel in Balia village on chain 87 left of Badua right main canal,2395050.0,INR,INR,2022-06-01 17:00:19+00:00,2022-06-01T16:54:28.647000+00:00,2022-06-10T12:34:43+00:00,MANOJ KUMAR,EXECUTIVE ENGINEER,"IRRIGATION DIVISION, BIJIKHORBA","IRRIGATION DIVISION, BIJIKHORBA",PRABHU NARAYAN SINGH,SE,IRRIGATION CIRCLE BHAGALPUR,48400.0,5000.0,590.0
23153,NIT07/2022-23/GR01,Construction of field channel in Pathadda village on the right side of Kasba distributory Chain 165.0,Construction of field channel in Pathadda village on the right side of Kasba distributory Chain 165.0,2395050.0,INR,INR,2022-06-01 16:53:58+00:00,2022-06-01T16:44:05.670000+00:00,2022-06-18T13:25:02+00:00,MANOJ KUMAR,EXECUTIVE ENGINEER,"IRRIGATION DIVISION, BIJIKHORBA","IRRIGATION DIVISION, BIJIKHORBA",PRABHU NARAYAN SINGH,SE,IRRIGATION CIRCLE BHAGALPUR,48400.0,5000.0,590.0
23150,NIT05/2022-23/GR02,Construction of field channel in Doomaria village on chain 12.0 left of Dand of Kharwani Dam,Construction of field channel in Doomaria village on chain 12.0 left of Dand of Kharwani Dam,2395050.0,INR,INR,2022-06-01 16:33:11+00:00,2022-06-01T16:25:03.865000+00:00,2022-06-15T10:03:59+00:00,MANOJ KUMAR,EXECUTIVE ENGINEER,"IRRIGATION DIVISION, BIJIKHORBA","IRRIGATION DIVISION, BIJIKHORBA",PRABHU NARAYAN SINGH,SE,IRRIGATION CIRCLE BHAGALPUR,48400.0,5000.0,590.0
23152,Call Centre /Excise/2022/01,"Proposal for ?Selection of vendor for the Call Centre services? for Prohibition, Excise & Registration Department, Government of Bihar","Proposal for ?Selection of vendor for the Call Centre services? for Prohibition, Excise & Registration Department, Government of Bihar",0.0,INR,INR,2022-06-01 17:05:00+00:00,2022-06-01T16:34:07.095000+00:00,2022-06-13T10:14:16+00:00,Krishna Kumar,Deputy Commissioner,Prohibition Excise & Registration Department (Prohibition),"Vikash Bhawan, Patna",Krishna Kumar,Deputy Commissioner,Prohibition Excise & Registration Department (Prohibition),100000.0,5000.0,590.0
