Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
10021,NIT01/2021-22group03,Construction Of Ghat in Fatehpur yamuna river  undernagar panchyat mkd,Construction Of Ghat in Fatehpur yamuna river  undernagar panchyat mkd,8820900.0,INR,INR,2021-05-03 06:31:51+00:00,2021-05-03T06:05:39.499000+00:00,2021-12-23T09:16:12+00:00,DINESH PURI,EXECUTIVE OFFICER,URBAN DEVELOPMENT AND HOUSING DEPARTMENT,NAGAR PARISHAD ARWAL,DINESH PURI,EO,NP MKD,177000.0,10000.0,3540.0
10023,NIT01/2021-22group01,Construction Of soling and PCC from  house of ramjatan mistri pul  to Behind house of Gopal ji via behind house of papu gola ward no 7,Construction Of soling and PCC from  house of ramjatan mistri pul  to Behind house of Gopal ji via behind house of papu gola ward no 7,1763298.0,INR,INR,2021-05-03 07:02:33+00:00,2021-05-03T06:34:33.685000+00:00,2021-09-08T08:45:06+00:00,DINESH PURI,EXECUTIVE OFFICER,URBAN DEVELOPMENT AND HOUSING DEPARTMENT,NAGAR PARISHAD ARWAL,DINESH PURI,EO,NP MKD,35500.0,5000.0,590.0
10024,NIT01/2021-22group02,Construction Of soling and PCC from house of Pradeep Yadavl  to house of pankaj  in ward no 18 tulsipur,Construction Of soling and PCC from house of Pradeep Yadavl  to house of pankaj  in ward no 18 tulsipur,1763298.0,INR,INR,2021-05-03 08:08:33+00:00,2021-05-03T07:03:15.406000+00:00,2021-09-08T08:31:44+00:00,DINESH PURI,EXECUTIVE OFFICER,URBAN DEVELOPMENT AND HOUSING DEPARTMENT,NAGAR PARISHAD ARWAL,DINESH PURI,EO,NP MKD,35500.0,5000.0,590.0
10025,NIT NO - 06/2020-2021/SHEIKHPURA,"Disposal and Processing of  Solid Waste in compost Pit site at Sheikhpura Nagar Parishad, in Mahadev Nagar Dumping Yard.","Disposal and Processing of  Solid Waste in compost Pit site at Sheikhpura Nagar Parishad, in Mahadev Nagar Dumping Yard.",0.0,INR,INR,2021-05-03 09:59:46+00:00,2021-05-03T09:01:14.699000+00:00,2021-05-28T07:17:29+00:00,SUDHANSHU KUMAR,EO,NAGAR PANCHAYAT MOHANIA,STATION ROAD MOHANIA,PRABHAT RANJAN,EXECUTIVE OFFICER SHEIKHPURA,SHEIKHPURA MUNICIPAL COUNCIL,30000.0,5000.0,590.0
10029,NIT NO-03/E/Bankipur/2021,"Construction of  RCC Box drain and PCC Road from Bazar samiti , Kela mandi to Bakri mandi in ward no-47","Construction of  RCC Box drain and PCC Road from Bazar samiti , Kela mandi to Bakri mandi in ward no-47",18026300.0,INR,INR,2021-05-04 07:36:37+00:00,2021-05-04T06:54:25.594000+00:00,2021-10-22T06:46:37+00:00,"Aashish Prasad, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna","Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna","Aashish Prasad, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",360600.0,10000.0,3540.0
10028,NIT-01/2021-22/G10,GROUP 10 : CONSTRUCTION OF SOAK PIT AT DIFFERENT PLACES (FOR WARD NO-01 TO 07) OF NAGAR PANCHAYAT CHANPATIA,GROUP 10 : CONSTRUCTION OF SOAK PIT AT DIFFERENT PLACES (FOR WARD NO-01 TO 07) OF NAGAR PANCHAYAT CHANPATIA,820416.0,INR,INR,2021-05-04 07:08:13+00:00,2021-05-04T06:17:58.687000+00:00,2022-01-12T09:29:32+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,16500.0,1250.0,590.0
10030,NIT-01/2021-22/G01,"GROUP 01 : special repair of circular well of size 2.13 m Dia  x 10.00 m deep ,near the house of Baijnath Jaiswal for ward no-05","GROUP 01 : special repair of circular well of size 2.13 m Dia  x 10.00 m deep ,near the house of Baijnath Jaiswal for ward no-05",79960.0,INR,INR,2021-05-04 07:34:11+00:00,2021-05-04T07:09:02.926000+00:00,2022-01-12T11:32:54+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,1600.0,500.0,590.0
10031,NIT-01/2021-22/G02,"GROUP 02 : special repair of circular well of size 1.68 m Dia  x 10.00 m deep ,near the house of  Shukl ji Sampat for ward no- 15","GROUP 02 : special repair of circular well of size 1.68 m Dia  x 10.00 m deep ,near the house of  Shukl ji Sampat for ward no- 15",68435.0,INR,INR,2021-05-04 07:40:11+00:00,2021-05-04T07:34:40.845000+00:00,2022-01-12T11:28:13+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,1400.0,500.0,590.0
10032,NIT-01/2021-22/G08,"GROUP 08 : special repair of circular well of size 1.7 m Dia  x 10.00 m deep ,near the house of Giri Ji at Kohari Patti for ward no-14","GROUP 08 : special repair of circular well of size 1.7 m Dia  x 10.00 m deep ,near the house of Giri Ji at Kohari Patti for ward no-14",66183.0,INR,INR,2021-05-04 07:44:43+00:00,2021-05-04T07:40:57.876000+00:00,2022-01-12T10:28:04+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,1400.0,500.0,590.0
10033,NIT-01/2021-22/G03,"GROUP 03 : special repair of circular well of size 1.52 m Dia  x 10.00 m deep ,near the campus of Shiv mandir for ward no-04.","GROUP 03 : special repair of circular well of size 1.52 m Dia  x 10.00 m deep ,near the campus of Shiv mandir for ward no-04.",61121.0,INR,INR,2021-05-04 07:52:45+00:00,2021-05-04T07:48:21.707000+00:00,2022-01-12T11:22:14+00:00,SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,"CHANPATIA, WEST CHAMPARAN, BIHAR",SHIVANSHU SHIVESH,EXECUTIVE OFFICER,NAGAR PANCHAYAT CHANPATIA,1300.0,500.0,590.0
