Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
120109,RE- TENDER NIT NO-32/2025-26/NALANDA,Construction of Deep Drain side of NH-20 in Nagar Panchayat Giriyak.,Construction of Deep Drain side of NH-20 in Nagar Panchayat Giriyak.,4635117.0,INR,INR,2026-02-06 10:03:43+00:00,2025-12-13T09:37:46.730000+00:00,2026-02-13T10:57:20+00:00,ABHISHEK KUMAR,ABHISHEK KUMAR,PROJECT DIRECTOR NAWADA,BUIDCO NAWADA,ABHISHEK KUMAR,ABHISHEK KUMAR,PROJECT DIRECTOR NAWADA,92700.0,11800.0,590
119865,NIT No.:-01/2025,CONSTRUCTION OF BASKETBALL COURT AT COLLEGE CAMPUS OF PTEC POKHRAIRA MUZAFFARPUR,CONSTRUCTION OF BASKETBALL COURT AT COLLEGE CAMPUS OF PTEC POKHRAIRA MUZAFFARPUR,926852.0,INR,INR,2026-02-14 10:42:12+00:00,2025-12-11T05:46:24.700000+00:00,2026-02-21T07:26:35+00:00,HARI SHANKAR YADAV,PRINCIPAL -  INCHARGE,PTEC POKHRAIRA MUZAFFARPUR,"VILL- POKHRAIRA, POST- GIDHA THANA - JAITPUR, MUZAFFARPUR - 843106",HARI SHANKAR YADAV,PRINCIPAL - INCHARGE,PTEC POKHRAIRA MUZAFFARPUR,,,590
119807,07/2025-26/G01/NPSUGAULI,CONSTRUCTION OF PIPED WATER SUPPLY SCHEME FOR WARD NO. 11 HAVING HOUSE HOLDS OF 175 UNDER THE NAGAR PANCHAYAT SUGAULI,CONSTRUCTION OF PIPED WATER SUPPLY SCHEME FOR WARD NO. 11 HAVING HOUSE HOLDS OF 175 UNDER THE NAGAR PANCHAYAT SUGAULI,3010390.0,INR,INR,2026-02-05 04:59:10+00:00,2025-12-10T09:04:24.219000+00:00,2026-02-25T10:42:29+00:00,DHARMENDRA KUMAR (EO SUGAULI),EXECUTIVE OFFICER,SUGAULI NAGAR PANCHAYAT,STATION ROAD SUGAULI,DHARMENDRA KUMAR (EO SUGAULI),EXECUTIVE OFFICER,SUGAULI NAGAR PANCHAYAT,59700.0,5000.0,590
121904,08/E/PCD/2025-26_GR01,"Construction of RCC Drain & Paver Work in Bahri Begampur in the Campus of Raghunath School in ward No. 62 under PCD, P.M.C. Patna.","Construction of RCC Drain & Paver Work in Bahri Begampur in the Campus of Raghunath School in ward No. 62 under PCD, P.M.C. Patna.",5656272.0,INR,INR,2026-02-20 07:58:29+00:00,2026-01-02T09:28:30.189000+00:00,2026-02-26T06:22:51+00:00,"Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC","PATNA CITY DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC",113200.0,10000.0,590
122930,NIT/NAWADA NP/18/2025-26 GROUP NO. 01,Construction of RCC Drain with Slab in Ward No.1 from Nardiganj road more via Nagar Thana upto DM Residence under Nagar Parishad Nawada.,Construction of RCC Drain with Slab in Ward No.1 from Nardiganj road more via Nagar Thana upto DM Residence under Nagar Parishad Nawada.,34994100.0,INR,INR,2026-02-07 12:23:58+00:00,2026-01-14T17:12:14.208000+00:00,2026-02-20T05:05:04+00:00,SATYENDRA PRASAD VERMA,EXECUTIVE OFFICER (NPNWD),NAGAR PARISAD NAWADA,NAWADA,SATYENDRA PRASAD VERMA,"EXECUTIVE OFFICER, NP NWD",NAGAR PARISAD NAWADA,700000.0,10000.0,5900
123141,NIT NO-10/2025-26 (G.No-01),Construction work of public toilet in front of gandhi chowk under Khagaria Municipal Council area.,Construction work of public toilet in front of gandhi chowk under Khagaria Municipal Council area.,1053000.0,INR,INR,2026-02-26 07:45:36+00:00,2026-01-17T08:36:05.277000+00:00,2026-05-25T07:37:51+00:00,SINDHU KAMAL (EXECUTIVE OFFICER),Executive Officer,Khagaria Municipal Council,Khagaria Municipal Coucil,SINDHU KAMAL (EXECUTIVE OFFICER),Executive Officer,Nagar Parishad Khagaria,21100.0,2500.0,590
123524,NIT/01/2026-27(PURCHASE)/ARA,"Selection of Agency for supply of Main  Food Grains, for daily use for Prisoners at District Jail Ara (Khand K) for  FY 2026-27","Selection of Agency for supply of Main  Food Grains, for daily use for Prisoners at District Jail Ara (Khand K) for  FY 2026-27",0.0,INR,INR,2026-02-09 10:24:41+00:00,2026-01-23T07:04:20.448000+00:00,2026-06-10T11:22:15+00:00,GAURAV KRISHNA,SUPERINTENDENT,DISTRICT PRISON ARA,JAIL ROAD ARA,Tanai Sultaniya,DISTRICT MAGISTRATE,DISTRICT PRISON ARA,40000.0,,590
123525,NIT/02/2026-27(PURCHASE)/ARA,"Selection of Agency for supply of Fresh Vegetables , Fruits ,Miscellaneous items and Prisoner Canteen items at  District Jail Ara (Khand KH, G and GHA) for  FY 2026-27.","Selection of Agency for supply of Fresh Vegetables , Fruits ,Miscellaneous items and Prisoner Canteen items at  District Jail Ara (Khand KH, G and GHA) for  FY 2026-27.",0.0,INR,INR,2026-02-09 10:28:57+00:00,2026-01-23T07:04:41.993000+00:00,2026-06-10T11:20:13+00:00,GAURAV KRISHNA,SUPERINTENDENT,DISTRICT PRISON ARA,JAIL ROAD ARA,Tanai Sultaniya,DISTRICT MAGISTRATE,DISTRICT PRISON ARA,10000.0,,590
123544,TENDER NOTICE NO-01/2026-27 KHAND K,"Selection of Agency for supply of (Food Grains. Green Vegetable, Potato, Onion and other miscellaneous items) for daily use for Prisoners for TENDER NOTICE NO-01/2026-27 KHAND K DISTRICT JAIL AURANGABAD","Selection of Agency for supply of (Food Grains. Green Vegetable, Potato, Onion and other miscellaneous items) for daily use for Prisoners for TENDER NOTICE NO-01/2026-27 KHAND K DISTRICT JAIL AURANGABAD",0.0,INR,INR,2026-02-02 10:49:26+00:00,2026-01-24T05:58:34.459000+00:00,2026-05-02T06:06:12+00:00,DR. DEEPAK KUMAR,SUPERINTENDENT,DISTRICT JAIL AURANGABAD,DISTRICT JAIL AURANGABAD,Smt. Abhilasha Sharma,DISTRICT MAGISTRATE AURANGABAD,HOME PRISON DEPARTMENT,40000.0,,590
124106,NIT No- RCD/Motihari/14/2025-26,"Widening & Strengthening work of Narirgir-Champapur-Adapur Road from km. 0.00 to km 15.00 under Road Division, Motihari for the year 2025-26.","Widening & Strengthening work of Narirgir-Champapur-Adapur Road from km. 0.00 to km 15.00 under Road Division, Motihari for the year 2025-26.",510379807.0,INR,INR,2026-02-03 12:28:19+00:00,2026-01-30T17:49:30.881000+00:00,2026-02-10T10:08:56+00:00,Krishna Kumar,"Executive Engineer Road Division, Motihari",Road Division Motihari,"East Champaran, Motihari",SUNIL KUMAR SUMAN,CHIEF ENGINEER,Chief Engineer North RCD Bihar Patna,6104000.0,10000.0,5900
124159,LAEOWD1-NIT-04-2025-26-GR-04,"Construction of Boundary Wall of Radhakrishna Pratap Thakuri Bari's Village- Pratap, Post-Muktapur,Kalyanpur","Construction of Boundary Wall of Radhakrishna Pratap Thakuri Bari's Village- Pratap, Post-Muktapur,Kalyanpur",2987106.0,INR,INR,2026-02-01 16:49:42+00:00,2026-01-31T09:38:30.096000+00:00,2026-02-10T11:11:32+00:00,RAVI KUMAR GUPTA (EE),EE,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION 1 SAMASTIPUR,DILIP KUMAR,Superintending Engineer,Planning & Development Department,59800.0,5000.0,590
124164,LAEOWD1-NIT-04-2025-26-GR-06,"Construction of Boundary Wall of Shri Ramjanki Thakurwadi's under Jatmalpur panchayat,Block-Kalyanpur (Thana-68, Khata-164, Khesra-52,521,522,523,524,533,534 old 822 new rakwa 22 D)","Construction of Boundary Wall of Shri Ramjanki Thakurwadi's under Jatmalpur panchayat,Block-Kalyanpur (Thana-68, Khata-164, Khesra-52,521,522,523,524,533,534 old 822 new rakwa 22 D)",3138567.0,INR,INR,2026-02-01 16:47:34+00:00,2026-01-31T10:07:08.946000+00:00,2026-02-10T11:11:03+00:00,RAVI KUMAR GUPTA (EE),EE,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION 1 SAMASTIPUR,DILIP KUMAR,Superintending Engineer,Planning & Development Department,62800.0,5000.0,590
124158,LAEOWD1-NIT-04-2025-26-GR-03,"Construction of Boundary Wall of Bhasingpur Math's Block- Mohiuddin Nagar (Khata-255 new, Khesra-203&215 new, Rakwa-26D.)","Construction of Boundary Wall of Bhasingpur Math's Block- Mohiuddin Nagar (Khata-255 new, Khesra-203&215 new, Rakwa-26D.)",3275629.0,INR,INR,2026-02-01 16:50:38+00:00,2026-01-31T09:25:25.318000+00:00,2026-02-10T11:11:45+00:00,RAVI KUMAR GUPTA (EE),EE,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION 1 SAMASTIPUR,DILIP KUMAR,Superintending Engineer,Planning & Development Department,65600.0,5000.0,590
124163,LAEOWD1-NIT-04-2025-26-GR-05,"Construction of Boundary Wall of bhatgama math's at Jhakhra tola, Block-Sarairanjan(Khata No-492 & 420 new, Khesra-323,324,325 & 326 new, Rakwa-27D)","Construction of Boundary Wall of bhatgama math's at Jhakhra tola, Block-Sarairanjan(Khata No-492 & 420 new, Khesra-323,324,325 & 326 new, Rakwa-27D)",2869253.0,INR,INR,2026-02-01 16:48:41+00:00,2026-01-31T09:52:39.514000+00:00,2026-02-10T11:11:19+00:00,RAVI KUMAR GUPTA (EE),EE,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION 1 SAMASTIPUR,DILIP KUMAR,Superintending Engineer,Planning & Development Department,57400.0,5000.0,590
124166,LAEOWD1-NIT-04-2025-26-GR-07,"Construction of Boundary Wall of Shri Ramjanki mandir at panchayat Malinagar Block-Kalyanpur (Thana-...., Khata-320, Khesra-5831,5838,5839, Rakwa-2 acre,31D)","Construction of Boundary Wall of Shri Ramjanki mandir at panchayat Malinagar Block-Kalyanpur (Thana-...., Khata-320, Khesra-5831,5838,5839, Rakwa-2 acre,31D)",4699383.0,INR,INR,2026-02-01 16:46:23+00:00,2026-01-31T10:27:35.406000+00:00,2026-02-10T11:10:50+00:00,RAVI KUMAR GUPTA (EE),EE,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION 1 SAMASTIPUR,DILIP KUMAR,Superintending Engineer,Planning & Development Department,94000.0,5000.0,590
124178,NIT-11/2025-2026 (GRP-03) re-tender,"Construction work of drain in Nagar Parishad, Bagaha, passing through various wards in ward number-11 via Hanuman Garhi till the last end of ward number-34 i.e. Malpurwa Harha river.","Construction work of drain in Nagar Parishad, Bagaha, passing through various wards in ward number-11 via Hanuman Garhi till the last end of ward number-34 i.e. Malpurwa Harha river.",22882953.0,INR,INR,2026-02-01 02:08:07+00:00,2026-02-01T02:03:58.567000+00:00,2026-02-13T06:21:31+00:00,MITHILESH KUMAR RAM,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"PROJECT DIRECTOR, BUIDCO, GOPALGANJ",MITHILESH KUMAR RAM,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,457700.0,17700.0,3540
124176,NIT-11/2025-2026 (GRP-01) re-tender,Construction work of the road from Chanpatia main road via toilets to Mission School gate to the railway crossing.,Construction work of the road from Chanpatia main road via toilets to Mission School gate to the railway crossing.,7272513.0,INR,INR,2026-02-01 02:00:18+00:00,2026-02-01T01:54:50.831000+00:00,2026-02-13T06:21:50+00:00,MITHILESH KUMAR RAM,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"PROJECT DIRECTOR, BUIDCO, GOPALGANJ",MITHILESH KUMAR RAM,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,145500.0,17700.0,3540
