Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
44517,"NIT-11/2023-24/LAEO/W. D.-1, NAWADA/GR-01",CONSTRUCTION OF WAITING HALL AT DISTRICT REGISTRATION OFFICE NAWADA UNDER BLOCK NAWADA,CONSTRUCTION OF WAITING HALL AT DISTRICT REGISTRATION OFFICE NAWADA UNDER BLOCK NAWADA,4720688.0,INR,INR,2024-02-19 13:47:51+00:00,2023-10-04T18:39:27.124000+00:00,2024-09-05T13:33:38+00:00,AKHILESH KUMAR,EXECUTIVE ENGINEER,"Local Area Engineering Organisation,","Local Area Engineering Organisation, Works Division-01, Nawada",AHMAD HUSSAIN,S.E.,S.E. L.A.E.O. W. C. GAYA,94410.0,5000.0,590.0
54861,NIT-01/2024-25/DJ_HAJIPUR/KHAND_(K),"Selection of Agency for Supply of (Food Grains) daily use for Prisoners.
(Period-01/04/2024 To 31/03/2025) (KHAND_K)","Selection of Agency for Supply of (Food Grains) daily use for Prisoners.
(Period-01/04/2024 To 31/03/2025) (KHAND_K)",0.0,INR,INR,2024-02-08 16:03:49+00:00,2024-01-25T14:02:40.722000+00:00,2024-03-11T08:44:49+00:00,RUPAK KUMAR,JAIL SUPERINTENDENT,DISTRICT JAIL HAJIPUR,"DIGHI KALA, JAIL CAMPUS, HAJIPUR",YASH PAL MEENA,DM VAISHALI,DISTRICT JAIL HAJIPUR,,,590.0
54918,NIT-01/2024-25/DJ_HAJIPUR/KHAND_(KH & G),"Selection of Agency for supply of (Green Vegetable, Potato, Onion and other miscellaneous & canteen items).  District Jail Hajipur (Khand KH and G)
(Period-01/04/2024 To 31/03/2025)","Selection of Agency for supply of (Green Vegetable, Potato, Onion and other miscellaneous & canteen items).  District Jail Hajipur (Khand KH and G)
(Period-01/04/2024 To 31/03/2025)",0.0,INR,INR,2024-02-08 16:00:33+00:00,2024-01-26T10:17:02.021000+00:00,2024-03-11T08:35:04+00:00,RUPAK KUMAR,JAIL SUPERINTENDENT,DISTRICT JAIL HAJIPUR,"DIGHI KALA, JAIL CAMPUS, HAJIPUR",YASH PAL MEENA,DM VAISHALI,DISTRICT JAIL HAJIPUR,,,590.0
55294,PR-23/2024,Capturing & Verification of Biometric Attendance and Iris Scanning for Miscellaneous Examination Conducted by Bihar School Examination Board.,Capturing & Verification of Biometric Attendance and Iris Scanning for Miscellaneous Examination Conducted by Bihar School Examination Board.,5000000.0,INR,INR,2024-02-01 15:54:31+00:00,2024-01-29T10:54:39.856000+00:00,2024-03-28T14:54:14+00:00,Nodal Officer - Tender,"Nodal Officer- Tender , BSEB","Bihar School examination Board,Patna","Sinha Library Road,patna","Nodal Officer - Tender , BSEB",Nodal Officer - Tender,"Bihar School examination Board,Patna",50000.0,1180.0,590.0
55353,E-TENDER 06SBD/EEBDBGP/2023-24,"CONSTRUCTION OF PROPOSED SUB-JAIL AT KAHALGAON, BHAGALPUR FOR THE YEAR 2023-24.","CONSTRUCTION OF PROPOSED SUB-JAIL AT KAHALGAON, BHAGALPUR FOR THE YEAR 2023-24.",441864775.0,INR,INR,2024-02-02 07:11:12+00:00,2024-01-30T09:42:56.064000+00:00,2024-06-12T12:28:41+00:00,EXECUTIVE ENGINEER BUILDING DIVISION BHAGALPUR,EXECUTIVE ENGINEER,BUILDING CONSTRUCTION DEPARTMENT,EXECUTIVE ENGINEER BUILDING DIVISION BHAGALPUR,SUPERINTENDING ENGINEER BUILDING CIRCLE BHAGALPUR,SUPERINTENDING ENGINEER BUILDING CIRCLE BHAGALPUR,BUILDING CONSTRUCTION DEPARTMENT,5418700.0,10000.0,5900.0
55362,NIT -10/2023-24,"For Selection of Agencies/firms for Supply for Food grains, quarterly Green Vegetables, Potato, Onion and other Miscellaneous Goods and Manufacturing items of daily use for prisoners and maintenance of office at District Jail, Lakhisarai for the financial year 2024-2025.","For Selection of Agencies/firms for Supply for Food grains, quarterly Green Vegetables, Potato, Onion and other Miscellaneous Goods and Manufacturing items of daily use for prisoners and maintenance of office at District Jail, Lakhisarai for the financial year 2024-2025.",0.0,INR,INR,2024-02-01 10:51:15+00:00,2024-01-30T10:56:54.069000+00:00,2024-03-01T06:20:30+00:00,Ramadhar Singh,Lakhisarai Jail superintendent,Home Department,District Jail Lakhisarai -811311,Mithilesh Mishra,Lakhisarai District Magistrate,Home Deparment,,,590.0
55457,NIT-02 (SBD)/2023-24/LAEO/W.DIV.-AURANGABAD/GR-05,Construction of Panchayat Sarkar Bhawan at Waar Panchayat under Madanpur Block in Aurangabad District,Construction of Panchayat Sarkar Bhawan at Waar Panchayat under Madanpur Block in Aurangabad District,24691641.0,INR,INR,2024-02-01 05:50:57+00:00,2024-02-01T03:22:35.976000+00:00,2024-10-16T15:04:02+00:00,RAJESH KUMAR,EE,LAEO,AURANGABAD,BIMAL KUMAR,CHIEF ENGINEER,Planning & Development Department,493900.0,10000.0,3540.0
55453,NIT-02 (SBD)/2023-24/LAEO/W.DIV.-AURANGABAD/GR-01,Construction of Panchayat Sarkar Bhawan at Pirwan Panchayat under Madanpur Block in Aurangabad District,Construction of Panchayat Sarkar Bhawan at Pirwan Panchayat under Madanpur Block in Aurangabad District,25253627.0,INR,INR,2024-02-01 06:02:15+00:00,2024-02-01T02:37:49.266000+00:00,2025-02-27T14:37:01+00:00,RAJESH KUMAR,EE,LAEO,AURANGABAD,BIMAL KUMAR,CHIEF ENGINEER,Planning & Development Department,505100.0,10000.0,3540.0
55454,NIT-02 (SBD)/2023-24/LAEO/W.DIV.-AURANGABAD/GR-02,Construction of Panchayat Sarkar Bhawan at Pirthu Panchayat under Madanpur Block in Aurangabad District,Construction of Panchayat Sarkar Bhawan at Pirthu Panchayat under Madanpur Block in Aurangabad District,25053991.0,INR,INR,2024-02-01 05:59:36+00:00,2024-02-01T02:58:15.163000+00:00,2024-09-27T16:09:55+00:00,RAJESH KUMAR,EE,LAEO,AURANGABAD,BIMAL KUMAR,CHIEF ENGINEER,Planning & Development Department,501100.0,10000.0,3540.0
55455,NIT-02 (SBD)/2023-24/LAEO/W.DIV.-AURANGABAD/GR-03,Construction of Panchayat Sarkar Bhawan at Dadhpi Panchayat under Madanpur Block Aurangabad District,Construction of Panchayat Sarkar Bhawan at Dadhpi Panchayat under Madanpur Block Aurangabad District,24670327.0,INR,INR,2024-02-01 05:56:50+00:00,2024-02-01T03:06:42.482000+00:00,2024-09-27T16:22:58+00:00,RAJESH KUMAR,EE,LAEO,AURANGABAD,BIMAL KUMAR,CHIEF ENGINEER,Planning & Development Department,493500.0,10000.0,3540.0
55456,NIT-02 (SBD)/2023-24/LAEO/W.DIV.-AURANGABAD/GR-04,Construction of Panchayat Sarkar Bhawan at Khiriyawa Panchayat under MadanpurBlock in Aurangabad District,Construction of Panchayat Sarkar Bhawan at Khiriyawa Panchayat under MadanpurBlock in Aurangabad District,24883473.0,INR,INR,2024-02-01 05:53:46+00:00,2024-02-01T03:14:52.110000+00:00,2024-09-27T16:36:02+00:00,RAJESH KUMAR,EE,LAEO,AURANGABAD,BIMAL KUMAR,CHIEF ENGINEER,Planning & Development Department,497700.0,10000.0,3540.0
