Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
13635,NIT no.03/PR/TRZ-Patna/2021,"Supply and installation of 29 nos. Split Air Conditioner (5 Star and 2TR Capacity) with Voltage Stabilizer at 132/33 KV GSS Mohania, Dumraon, Buxar, Bikramganj & Goh under Transmission Circle, Dehri-on-Sone/Bhojpur.","Supply and installation of 29 nos. Split Air Conditioner (5 Star and 2TR Capacity) with Voltage Stabilizer at 132/33 KV GSS Mohania, Dumraon, Buxar, Bikramganj & Goh under Transmission Circle, Dehri-on-Sone/Bhojpur.",2690427.0,INR,INR,2021-10-01 10:56:20+00:00,2021-09-24T08:36:36.619000+00:00,2021-12-07T08:46:09+00:00,Electrical Executive Engineer,EEE,"BSPTCL ,Transmission Zone, Patna","Barrack no. 09. New punaichak, Near DAV BSEB,Patna-23","Chief Engineer ,Transmission Zone,Patna",CE,"BSPTCL ,Transmission Zone, Patna",53809.0,5900.0,590.0
13764,NIT-08PCD2021-22_GR02,Construction of Samudaik Bhawan in Noorpur Akhara in ward no. 72 under Patna City Division PMC Patna.,Construction of Samudaik Bhawan in Noorpur Akhara in ward no. 72 under Patna City Division PMC Patna.,2494589.0,INR,INR,2021-10-01 06:49:57+00:00,2021-10-01T06:42:50.946000+00:00,2022-02-12T09:42:49+00:00,"Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC","PATNA CITY DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC",49900.0,5000.0,590.0
13766,NIT-08PCD2021-22_GR04,Construction of RCC MenHole/Catchpit Cover in different Places in ward no. 67 under Patna City Division PMC Patna.,Construction of RCC MenHole/Catchpit Cover in different Places in ward no. 67 under Patna City Division PMC Patna.,80206.0,INR,INR,2021-10-01 07:23:42+00:00,2021-10-01T06:59:13.299000+00:00,2022-05-21T10:37:25+00:00,"Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC","PATNA CITY DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC",1700.0,500.0,590.0
13772,NP HILSA NIT09/2021-22,"NAGAR PARISHAD HILSA KE SABHI 01 SE 26 WARD ME JHARU LAGAKAR SAFAI, SABHI NALA BARA AVAM CHHOTA URAHI KARAKAR KACHARA  KA UTHAV AVAM PARIVAHAN KAR DAMPING WARD ME DALNA AVAM DOOR TO DOOR KACHARA KA UTHAV KE SATH KACHARA PRASANKARAN KARY AVAM RATRI PAHAR ME MUKHAYA MARG KI SAFAI HETU NIBANDHIT SANSTHA KE DWARA ABHIRUCHI KI ABHIVAKTI  ONE YEARS KE LIYE AMANTRIT KI JATI HI","NAGAR PARISHAD HILSA KE SABHI 01 SE 26 WARD ME JHARU LAGAKAR SAFAI, SABHI NALA BARA AVAM CHHOTA URAHI KARAKAR KACHARA  KA UTHAV AVAM PARIVAHAN KAR DAMPING WARD ME DALNA AVAM DOOR TO DOOR KACHARA KA UTHAV KE SATH KACHARA PRASANKARAN KARY AVAM RATRI PAHAR ME MUKHAYA MARG KI SAFAI HETU NIBANDHIT SANSTHA KE DWARA ABHIRUCHI KI ABHIVAKTI  ONE YEARS KE LIYE AMANTRIT KI JATI HI",0.0,INR,INR,2021-10-01 10:42:50+00:00,2021-10-01T10:13:32.042000+00:00,2021-11-25T10:20:51+00:00,"EXECUTIVE OFFICER, HILSA",EO,NAGAR PARISHAD HILSA,STATION ROAD HILSA,"EXECUTIVE OFFICER, HILSA",EO,NAGAR PARISHAD HILSA,50000.0,5000.0,590.0
13770,02/BCD/ARWAL/2021-22,"Supply of Furniture and other items for Govt. Engineering College, ARWAL.","Supply of Furniture and other items for Govt. Engineering College, ARWAL.",54324200.0,INR,INR,2021-10-01 07:54:22+00:00,2021-10-01T07:33:38.068000+00:00,2021-11-19T06:21:41+00:00,EXECUTIVE ENGINEER BUILDING DIVISION ARWAL,EE,BCD,EXECUTIVE ENGINEER,"Superintending Engineer, BUILDING CIRCLE GAYA",SE,Building Circle Gaya,1020500.0,10000.0,5900.0
13776,30/BSBCCL/21-22 GR 3,"CONSTRUCTION OF JAN SEVA KENDRA, SHALIMAR GOLAROAD ,DALDALI (OLD WARD NO-02),
SIT NO-045,MSP-1019,WARD NO.-37 UNDER PATNA SMART CITY PROJECT AT PATNA (DIST. - PATNA)","CONSTRUCTION OF JAN SEVA KENDRA, SHALIMAR GOLAROAD ,DALDALI (OLD WARD NO-02),
SIT NO-045,MSP-1019,WARD NO.-37 UNDER PATNA SMART CITY PROJECT AT PATNA (DIST. - PATNA)",4235890.0,INR,INR,2021-10-02 05:20:49+00:00,2021-10-02T05:05:14.607000+00:00,2021-12-16T06:01:09+00:00,DGM BSBCCL PATNA,DEPUTY GENERAL MANAGER PATNA,BSBCCL SOUTH,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",SANTOSH KUMAR,chief general manager,BSBCCL,85000.0,5000.0,590.0
13777,30/BSBCCL/21-22 GR 2,"Construction of  Proposed Football Stadium at Block Level (115 x 95 mtr) Type-III in Mahadev
 Uchh Madmik Vidyalya Khushrupur  Block in Patna District 
 Under Chief Minister Khel Vikas Yojna","Construction of  Proposed Football Stadium at Block Level (115 x 95 mtr) Type-III in Mahadev
 Uchh Madmik Vidyalya Khushrupur  Block in Patna District 
 Under Chief Minister Khel Vikas Yojna",10869651.0,INR,INR,2021-10-02 05:41:00+00:00,2021-10-02T05:35:21.944000+00:00,2021-12-11T06:05:03+00:00,DGM BSBCCL PATNA,DEPUTY GENERAL MANAGER PATNA,BSBCCL SOUTH,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",SANTOSH KUMAR,chief general manager,BSBCCL,218000.0,10000.0,3540.0
13765,NIT-08PCD2021-22_GR03,Construction of RCC MenHole/Catchpit Cover in different Places in ward no. 72 under Patna City Division PMC Patna.,Construction of RCC MenHole/Catchpit Cover in different Places in ward no. 72 under Patna City Division PMC Patna.,97908.0,INR,INR,2021-10-01 06:57:38+00:00,2021-10-01T06:50:26.197000+00:00,2021-10-25T00:51:58+00:00,"Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC","PATNA CITY DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC",2000.0,500.0,590.0
13763,NIT-08PCD2021-22_GR01,"Construction of  Samudaik Bhawan in Abdul Rahman Pur Gali Near Katra Bazar in Ward No-72 under Patna City Division, PMC, Patna.","Construction of  Samudaik Bhawan in Abdul Rahman Pur Gali Near Katra Bazar in Ward No-72 under Patna City Division, PMC, Patna.",2472346.0,INR,INR,2021-10-01 06:41:34+00:00,2021-10-01T06:29:17.905000+00:00,2022-02-23T08:24:31+00:00,"Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC","PATNA CITY DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Ramswarup Prasad, EXECUTIVE ENGINEER",EE,"PATNA CITY DIVISION, PMC",49500.0,5000.0,590.0
13775,29/BSBCCL/2021-22,CONSTRUCTION OF PRPOSED BUILDING FOR VIRHAD ASHRAYA GRIHA AT PATNA,CONSTRUCTION OF PRPOSED BUILDING FOR VIRHAD ASHRAYA GRIHA AT PATNA,319228616.0,INR,INR,2021-10-02 04:58:36+00:00,2021-10-02T04:41:09.331000+00:00,2021-12-08T08:14:49+00:00,DGM BSBCCL PATNA,DEPUTY GENERAL MANAGER PATNA,BSBCCL SOUTH,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",SANTOSH KUMAR,chief general manager,BSBCCL,4193000.0,10000.0,5900.0
13780,"06/2021-22/MID, Ara/GP 6",Renovation of Deoyar Ahar,Renovation of Deoyar Ahar,2631379.0,INR,INR,2021-10-03 11:37:27+00:00,2021-10-02T10:13:20.523000+00:00,2022-01-24T08:28:27+00:00,SUNIL KUMAR (SE),SE,MINOR WATER RESOURCES DEPARTMENT,"JAL BHAWAN, SHEIKHPURA, PATNA","ER. RAJENDRA KUMAR, SE PATNA",SUPERINTENDENT ENGINEER,"MINOR IRRIGATION CIRCLE, PATNA",52700.0,5000.0,590.0
13779,05/BSSCL/2021-22,"Design, Construction, Testing, Commissioning, 3 months Trial & Run and 10 years Operation & Maintenance on EPC basis for Sewerage Collection Network 110.43km, One STP 25 MLD Capacity, Two IPS of 12 MLD Capacity and repair and New Construction of 16 Kms Storm Water Drainage in ABD area of Biharsharif under Smart City Mission.","Design, Construction, Testing, Commissioning, 3 months Trial & Run and 10 years Operation & Maintenance on EPC basis for Sewerage Collection Network 110.43km, One STP 25 MLD Capacity, Two IPS of 12 MLD Capacity and repair and New Construction of 16 Kms Storm Water Drainage in ABD area of Biharsharif under Smart City Mission.",2541468700.0,INR,INR,2021-10-02 09:39:51+00:00,2021-10-02T08:34:39.509000+00:00,2022-11-03T11:03:08+00:00,Binod Kumar,CEO Biharsharif Smart City Limited,Biharsharif Smart City Limited,"1st Floor, Administrative Building",Binod Kumar,CEO Biharsharif Smart City Limited,Biharsharif Smart City Limited,26500000.0,100000.0,5900.0
13783,06/2021-22/MID/PATNA/02,Renovation of Baluachak Mustafapur Pyne Scheme Under Minor Irrigation Division Patna	(GROUP-02),Renovation of Baluachak Mustafapur Pyne Scheme Under Minor Irrigation Division Patna	(GROUP-02),19719938.0,INR,INR,2021-10-02 14:41:19+00:00,2021-10-02T14:05:25.289000+00:00,2022-02-04T15:38:57+00:00,RAJENDRA KUMAR,EE,MINOR IRRIGATION DIVISION PATNA,MINOR IRRIGATION DIVISION PATNA,"ER. RAJENDRA KUMAR, SE PATNA",SUPERINTENDENT ENGINEER,"MINOR IRRIGATION CIRCLE, PATNA",394399.0,10000.0,3540.0
13781,06/BCD/ARARIA/2021-22,"Description of Work-Construction of Block Cum Circle Office cum Residential Building Inspection bunglow and Campus Development Work Jokihat, Araria including (Fire Fighting, Furniture Work and Furnishing work)","Description of Work-Construction of Block Cum Circle Office cum Residential Building Inspection bunglow and Campus Development Work Jokihat, Araria including (Fire Fighting, Furniture Work and Furnishing work)",184125515.0,INR,INR,2021-10-06 14:07:37+00:00,2021-10-02T12:42:35.944000+00:00,2021-10-29T10:54:40+00:00,"Executive Engineer, Araria",EE,Araria Division,"Executive Engineer, Araria Division ,  BUILDING CONSTRUCTION DEPARTMENT, Araria , Bihar","Superintending Engineer, Purnea Circle",SE,Purnea Circle,2841255.0,10000.0,5900.0
13786,06/2021-22/MID/PATNA/05,Renovation of Gangh Pyne Scheme Under Minor Irrigation Division Patna (GROUP-05),Renovation of Gangh Pyne Scheme Under Minor Irrigation Division Patna (GROUP-05),15745226.0,INR,INR,2021-10-02 14:46:47+00:00,2021-10-02T14:16:17.271000+00:00,2022-01-06T11:01:07+00:00,RAJENDRA KUMAR,EE,MINOR IRRIGATION DIVISION PATNA,MINOR IRRIGATION DIVISION PATNA,"ER. RAJENDRA KUMAR, SE PATNA",SUPERINTENDENT ENGINEER,"MINOR IRRIGATION CIRCLE, PATNA",314905.0,10000.0,3540.0
13787,06/2021-22/MID/ARWAL/15,RENOVATION OF BELKHARA AHAR PYNE IRRIGATION SCHEME,RENOVATION OF BELKHARA AHAR PYNE IRRIGATION SCHEME,12538274.0,INR,INR,2021-10-02 15:31:51+00:00,2021-10-02T14:48:37.737000+00:00,2021-11-23T12:06:08+00:00,SANJIB KUMAR SINGH,EXECUTIVE ENGINEER,"MINOR IRRIGATION DIVISION, JEHANABAD","MINOR IRRIGATION DIVISION, JEHANABAD",BINDESHWAR RAM,CE,MINOR WATER RESOURCES DEPARTMENT,250800.0,10000.0,3540.0
