Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
89791,NIT NO-16(GOB) BY YEAR 2024-25/9,"REPAIR WORK OF KITCHEN SHADE AT- M.S. SHIVSHANKARPUR,P.S. DIWAKAR KITTA,P.S. GALGALA,P.S. MANJHALACHAK,M.S. CHANDPUR,M.S. RABBICHAK,P.S. HAJIPUR DAKSHIN TOLA,P.S. LIKKHA,PRO.M.S. BANDHAW,P.S. BORGAON URDU,P.S. CHOTI CHANDPUR,M.S. KHAIRA,BLOCK-SHAHKUND, & PS PACHKATIYA,PS LAKSHMINIYAPUR,PS BAHBALPUR,MS GORACHAKI,PS NISFAMBEY,PS DILDARPUR,MS BELSIRA,MS BIHARIPUR,PS HARIPUR, BLOCK- NATHNAGAR, DISTT.-BHAGALPUR","REPAIR WORK OF KITCHEN SHADE AT- M.S. SHIVSHANKARPUR,P.S. DIWAKAR KITTA,P.S. GALGALA,P.S. MANJHALACHAK,M.S. CHANDPUR,M.S. RABBICHAK,P.S. HAJIPUR DAKSHIN TOLA,P.S. LIKKHA,PRO.M.S. BANDHAW,P.S. BORGAON URDU,P.S. CHOTI CHANDPUR,M.S. KHAIRA,BLOCK-SHAHKUND, & PS PACHKATIYA,PS LAKSHMINIYAPUR,PS BAHBALPUR,MS GORACHAKI,PS NISFAMBEY,PS DILDARPUR,MS BELSIRA,MS BIHARIPUR,PS HARIPUR, BLOCK- NATHNAGAR, DISTT.-BHAGALPUR",2108900.0,INR,INR,2025-02-10 08:18:31+00:00,2025-01-28T08:09:22.236000+00:00,2025-02-11T07:31:00+00:00,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",Bhagalpur,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",42178.0,5000.0,590.0
89786,NIT NO-16(GOB) BY YEAR 2024-25/4,"REPAIR WORK OF KITCHEN SHADE AT- MS KHUTAHA, PS ARAJI DOSTAINI, UPS ANSARI TOLA USTU, UPS SRIRAMPURDIH, MS MUKTAPUR, MS SARATH, PS RATTICHAK, MS HARNA, PS HAZZUDIH KHARBA, MS ITWA, BLOCK-GORADIH & U M S AMDANR, M S ALANG, M S LODIPUR, K M S KHANKITTA, M S PARGHARI, P S SANTNAGAR, K M S COLLEGE CHHETRA, BLOCK- SABOUR, DISTT.-BHAGALPUR","REPAIR WORK OF KITCHEN SHADE AT- MS KHUTAHA, PS ARAJI DOSTAINI, UPS ANSARI TOLA USTU, UPS SRIRAMPURDIH, MS MUKTAPUR, MS SARATH, PS RATTICHAK, MS HARNA, PS HAZZUDIH KHARBA, MS ITWA, BLOCK-GORADIH & U M S AMDANR, M S ALANG, M S LODIPUR, K M S KHANKITTA, M S PARGHARI, P S SANTNAGAR, K M S COLLEGE CHHETRA, BLOCK- SABOUR, DISTT.-BHAGALPUR",1599749.0,INR,INR,2025-02-10 07:53:46+00:00,2025-01-28T08:08:48.336000+00:00,2025-02-11T07:31:00+00:00,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",Bhagalpur,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",31995.0,5000.0,590.0
89790,NIT NO-16(GOB) BY YEAR 2024-25/8,"REPAIR WORK OF KITCHEN SHADE AT- ADARSH MS SULTANGANJ,RMS ABJUGANJ,MS GANGANIYA,PS SHAHBAD,PS KASBANONSAR,PS MALTEGRA,PS MANIHARI,MS JHANGIRA,PS LAKANPUR MUSHARI,PS NABADA URDU,MS BALARI,MS HAITOK,MS KASTICKRY,MS RAMPUR KAMRAI,MS KAMARGANJ,PS CHICHRON HARIJAN, BLOCK- SULTANGANJ , DISTT.-BHAGALPUR","REPAIR WORK OF KITCHEN SHADE AT- ADARSH MS SULTANGANJ,RMS ABJUGANJ,MS GANGANIYA,PS SHAHBAD,PS KASBANONSAR,PS MALTEGRA,PS MANIHARI,MS JHANGIRA,PS LAKANPUR MUSHARI,PS NABADA URDU,MS BALARI,MS HAITOK,MS KASTICKRY,MS RAMPUR KAMRAI,MS KAMARGANJ,PS CHICHRON HARIJAN, BLOCK- SULTANGANJ , DISTT.-BHAGALPUR",1277700.0,INR,INR,2025-02-10 08:13:34+00:00,2025-01-28T08:09:15.422000+00:00,2025-02-11T07:31:00+00:00,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",Bhagalpur,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",25554.0,2500.0,590.0
90024,NIT-28/2024-25/02,"Balance Work of Construction at High School Building Partiya, Block- Amour, District- Purnia. SSSM-319(A)","Balance Work of Construction at High School Building Partiya, Block- Amour, District- Purnia. SSSM-319(A)",8411273.0,INR,INR,2025-02-04 12:30:02+00:00,2025-01-30T09:22:59.538000+00:00,2025-07-08T13:37:11+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,169000.0,10000.0,3540.0
90078,NIT-28/2024-25/06,"Balance Work of Construction at High School Building Kanhariya, Block- Dagarua, District- Purnia. SSSM-390(A)","Balance Work of Construction at High School Building Kanhariya, Block- Dagarua, District- Purnia. SSSM-390(A)",13474198.0,INR,INR,2025-02-04 12:37:50+00:00,2025-01-30T11:50:56.022000+00:00,2025-07-28T11:59:09+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,270000.0,10000.0,3540.0
90077,NIT-28/2024-25/05,"Government Ramnandan +2 School, Mohanpur Block - Begusarai District - Begusarai. UHSS-108","Government Ramnandan +2 School, Mohanpur Block - Begusarai District - Begusarai. UHSS-108",10369638.0,INR,INR,2025-02-04 12:36:04+00:00,2025-01-30T11:50:45.342000+00:00,2025-07-07T09:32:59+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,208000.0,10000.0,3540.0
90076,NIT-28/2024-25/04,"Balance Work of Construction at High School Building  Narpatganj, Block- Narpatganj, District- Araria. SSSM-366(A)","Balance Work of Construction at High School Building  Narpatganj, Block- Narpatganj, District- Araria. SSSM-366(A)",7519896.0,INR,INR,2025-02-04 12:33:50+00:00,2025-01-30T11:50:37.698000+00:00,2025-07-04T08:57:15+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,151000.0,10000.0,3540.0
90081,NIT-28/2024-25/01,Repair & Renovation Work at Sainik School Nalanda,Repair & Renovation Work at Sainik School Nalanda,10144805.0,INR,INR,2025-02-04 12:27:24+00:00,2025-01-30T11:53:55.068000+00:00,2025-11-12T10:52:04+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,307000.0,10000.0,3540.0
90079,NIT-28/2024-25/07,"Construction of 06 ACR, 04 Toilet, 01 Office & 01 Kitchen Shed At Madarsa Yateem Khana Islamia, Laheriasarai, Darbhanga. (Madarsa-5)","Construction of 06 ACR, 04 Toilet, 01 Office & 01 Kitchen Shed At Madarsa Yateem Khana Islamia, Laheriasarai, Darbhanga. (Madarsa-5)",12842166.0,INR,INR,2025-02-04 12:39:58+00:00,2025-01-30T11:51:04.997000+00:00,2025-07-05T11:45:15+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,257000.0,10000.0,3540.0
90075,NIT-28/2024-25/03,"Balance Work of Construction at High School Building Jal Kumar, Block- Barsoi, District- Katihar. SSSM-334(A)","Balance Work of Construction at High School Building Jal Kumar, Block- Barsoi, District- Katihar. SSSM-334(A)",6087747.0,INR,INR,2025-02-04 12:32:15+00:00,2025-01-30T11:50:29.118000+00:00,2025-09-04T11:29:58+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,122000.0,10000.0,590.0
90080,NIT-28/2024-25/08,"Construction of 05 ACR, 01 Hall, 02 Toilet, 01 Kitchen Shed at Madarsa Kadaria Bham, Konch, Gaya. (Madarsa-8)","Construction of 05 ACR, 01 Hall, 02 Toilet, 01 Kitchen Shed at Madarsa Kadaria Bham, Konch, Gaya. (Madarsa-8)",13849717.0,INR,INR,2025-02-04 12:42:13+00:00,2025-01-30T11:51:23.816000+00:00,2025-07-05T11:29:34+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,277000.0,10000.0,3540.0
90154,NIT-29/2024-25/05,"Construction of different building for Centre of Excellence at DIET Building Tarar, Aurangabad","Construction of different building for Centre of Excellence at DIET Building Tarar, Aurangabad",57296028.0,INR,INR,2025-02-05 10:05:51+00:00,2025-01-31T07:55:03.137000+00:00,2025-05-17T07:07:13+00:00,RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",RAJDEO SINGH,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,1146000.0,10000.0,5900.0
