Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
19291,NIT 01/BCD/GAYA/2022-23,Remains construction work of Administrative Training Institute under Gaya district. (including electrification and fire fighting work).,Remains construction work of Administrative Training Institute under Gaya district. (including electrification and fire fighting work).,538577533.0,INR,INR,2022-04-07 07:11:47+00:00,2022-02-21T11:04:01.212000+00:00,2022-04-28T02:18:56+00:00,"Executive Engineer, BUILDING DIVISION GAYA",EE,Building Division Gaya,"EE, Building Division Gaya, BCD, Gaya","Superintending Engineer, BUILDING CIRCLE GAYA",SE,Building Circle Gaya,6386000.0,10000.0,5900.0
20580,NIT04/2021-22/MID/KAIMUR,"Renovation of Auraiya & Ghataiya State Tubewell 
(NABARD Phase XI)","Renovation of Auraiya & Ghataiya State Tubewell 
(NABARD Phase XI)",3546955.0,INR,INR,2022-04-04 07:17:18+00:00,2022-03-30T11:02:33.248000+00:00,2022-05-07T10:55:21+00:00,Alok Prasad,Executive Engineer,Minor Water Resources Department,Minor Irrigation Division Kaimur Mohania,"ER. RAJENDRA KUMAR, SE PATNA",SUPERINTENDENT ENGINEER,"MINOR IRRIGATION CIRCLE, PATNA",71000.0,5000.0,590.0
20612,735/30.03.2022,"The Urban Development & Housing Department, Government of Bihar invites Expression of Interest (EOI) for Development/Customization, Implementation and Maintenance of Integrated ERP based e-Governance System in all Urban Local Bodies of Bihar in the prescribed format from Company registered under Indian Companies Act, 1956 or Limited Liability Partnerships under LLP Act 2008.","The Urban Development & Housing Department, Government of Bihar invites Expression of Interest (EOI) for Development/Customization, Implementation and Maintenance of Integrated ERP based e-Governance System in all Urban Local Bodies of Bihar in the prescribed format from Company registered under Indian Companies Act, 1956 or Limited Liability Partnerships under LLP Act 2008.",0.0,INR,INR,2022-04-01 12:14:18+00:00,2022-04-01T10:06:01.155000+00:00,2022-04-26T11:50:09+00:00,KUMAR SARWANAND,TOWN PLANNER,UDHD HQ PATNA,"1st Floor, Vikash Bhawan, New Secretariat, Patna",KUMAR SARWANAND,TOWN PLANNER,UDHD HQ PATNA,,1000.0,
20609,NIT NO. 01/2022-23,"ESTIMATE FOR SUPPLY OF SPARE PARTS OF I.M-ll, I.M-lll, T/W, ORDINARY AND SINGUR HANDPUMPS DURING SUMMER OF 2022 UNDER P.H.DIVISION , DARBHANGA.","ESTIMATE FOR SUPPLY OF SPARE PARTS OF I.M-ll, I.M-lll, T/W, ORDINARY AND SINGUR HANDPUMPS DURING SUMMER OF 2022 UNDER P.H.DIVISION , DARBHANGA.",1480900.0,INR,INR,2022-04-01 09:46:20+00:00,2022-04-01T09:39:48.600000+00:00,2022-04-17T11:59:54+00:00,DILEEP KUMAR CHOUDHARY,EE,PHED Darbhanga,Phed Darbhanga,Manoj Kumar,SE,Public Health Engineering Dept,29700.0,2500.0,590.0
20614,NIT: 09/2021-22 GR-03/IMD-DARBHANGA,"Special repair of A.F.S gate and its components situated at K.M-8.25,8.60,9.60, of Khiroi Left Embankment Under flood control Division Darbhanga before Flood 2022.","Special repair of A.F.S gate and its components situated at K.M-8.25,8.60,9.60, of Khiroi Left Embankment Under flood control Division Darbhanga before Flood 2022.",2462780.0,INR,INR,2022-04-01 17:27:06+00:00,2022-04-01T10:38:58.325000+00:00,2022-04-11T14:39:12+00:00,Shreekant Shukla,SE,Water Resources Department,"Irrigation Mechanical Circle, Birpur",Kumar Jyant Prasad,CE,Water Resources Department,49300.0,5000.0,590.0
20611,NIT: 09/2021-22 GR-01/IMD-DARBHANGA,"Special repair of A.F.S gate and its components situated at K.M-2.50,3.75,5.00, of Khiroi Left Embankment Under flood control Division Darbhanga before Flood 2022.","Special repair of A.F.S gate and its components situated at K.M-2.50,3.75,5.00, of Khiroi Left Embankment Under flood control Division Darbhanga before Flood 2022.",2058278.0,INR,INR,2022-04-01 15:36:55+00:00,2022-04-01T09:50:43.982000+00:00,2022-10-13T10:40:48+00:00,Shreekant Shukla,SE,Water Resources Department,"Irrigation Mechanical Circle, Birpur",Kumar Jyant Prasad,CE,Water Resources Department,41200.0,5000.0,590.0
20619,NIT: 09/2021-22 GR-08/IMD-DARBHANGA,"Special repair and General maintenance of A.F.S Gate and its components situated at Agropatti Baistha Ring Bandh at KM 1.59 & 5.20, Chandpura Ring Bandh at KM 0.40, 1.60, 3.10, 3.50 & 4.50 Under Flood Control Division 01 Jhanjharpur Before flood 2022.","Special repair and General maintenance of A.F.S Gate and its components situated at Agropatti Baistha Ring Bandh at KM 1.59 & 5.20, Chandpura Ring Bandh at KM 0.40, 1.60, 3.10, 3.50 & 4.50 Under Flood Control Division 01 Jhanjharpur Before flood 2022.",2059742.0,INR,INR,2022-04-01 17:38:43+00:00,2022-04-01T11:12:49.885000+00:00,2022-08-14T08:30:51+00:00,Shreekant Shukla,SE,Water Resources Department,"Irrigation Mechanical Circle, Birpur",Kumar Jyant Prasad,CE,Water Resources Department,41200.0,5000.0,590.0
20615,NIT: 09/2021-22 GR-04/IMD-DARBHANGA,"Special repair of A.F.S gate and its components situated at K.M-42.00,43.00,  44.00,  47.50  of  Khiroi  right  Embankment  and  K.M.  10.10  of  Sirnia  -Sirsia Embankment Under flood control Division Darbhanga before Flood 2022.","Special repair of A.F.S gate and its components situated at K.M-42.00,43.00,  44.00,  47.50  of  Khiroi  right  Embankment  and  K.M.  10.10  of  Sirnia  -Sirsia Embankment Under flood control Division Darbhanga before Flood 2022.",2438181.0,INR,INR,2022-04-01 17:29:28+00:00,2022-04-01T10:44:24.946000+00:00,2022-08-14T08:20:21+00:00,Shreekant Shukla,SE,Water Resources Department,"Irrigation Mechanical Circle, Birpur",Kumar Jyant Prasad,CE,Water Resources Department,48800.0,5000.0,590.0
20616,NIT: 09/2021-22 GR-05/IMD-DARBHANGA,"Special repair and General maintenance of A.F.S Gate and its components situated at KM 1.30, 1.72, 4.10, 4.90, 6.30, 7.80, 14.45, 19.20 & 20.50 of K.B.R.E. & KM 7.20, 8.40 & 13.50 of Pali Jamindari Bandh Under Flood Control Division 01 and 02 Jhanjharpur Before flood 2022.","Special repair and General maintenance of A.F.S Gate and its components situated at KM 1.30, 1.72, 4.10, 4.90, 6.30, 7.80, 14.45, 19.20 & 20.50 of K.B.R.E. & KM 7.20, 8.40 & 13.50 of Pali Jamindari Bandh Under Flood Control Division 01 and 02 Jhanjharpur Before flood 2022.",2427558.0,INR,INR,2022-04-01 17:31:29+00:00,2022-04-01T10:50:46.015000+00:00,2022-08-14T08:23:15+00:00,Shreekant Shukla,SE,Water Resources Department,"Irrigation Mechanical Circle, Birpur",Kumar Jyant Prasad,CE,Water Resources Department,48600.0,5000.0,590.0
20623,NIT NO-07/E/PATLIPUTRA /2022 Gr-02,Construction of PCC Road from Kaml Ray To Sunil Ji house in ward no-08,Construction of PCC Road from Kaml Ray To Sunil Ji house in ward no-08,51523.0,INR,INR,2022-04-04 12:00:22+00:00,2022-04-02T04:54:56.602000+00:00,2022-04-13T09:31:00+00:00,"Aashish Prasad, Executive Engineer",EE,Patliputra Division,Sahdev Matho Marg sk puri park patna,"Aashish Prasad,EXECUETIVE ENGINEER",EE,Patliputra Division,1100.0,500.0,590.0
