Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
10050,13/PR/NBPDCL/2021(Group No.2),"House Keeping Work for DCR Building , Regional Offices, Electric Supply Circle Offices & Electric Supply Division Offices under Civil Circle, Purnea","House Keeping Work for DCR Building , Regional Offices, Electric Supply Circle Offices & Electric Supply Division Offices under Civil Circle, Purnea",3480300.0,INR,INR,2021-06-18 08:25:44+00:00,2021-05-07T07:02:10.598000+00:00,2021-09-02T10:04:36+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",69600.0,5000.0,590.0
10052,13/PR/NBPDCL/2021(Group No.1),"House Keeping Work for DCR Building , Regional Offices, Electric Supply Circle Offices & Electric Supply Division Offices under Civil Circle, Saharsa","House Keeping Work for DCR Building , Regional Offices, Electric Supply Circle Offices & Electric Supply Division Offices under Civil Circle, Saharsa",3007900.0,INR,INR,2021-06-18 08:25:12+00:00,2021-05-07T07:53:14.167000+00:00,2021-09-02T10:04:09+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",60160.0,5000.0,590.0
10373,11/2021 GR -24,"WARD 25, BHAISASUR KUMHARAORAPAR DINESH PANDIT KE MAKAN SE CHHOTI MASJID HOTE KULLU MODI KE MAKAN TAK AVAM VIJAY SAW SE RAMJEE SAW KE MAKAN TAK PATH NALI SALAB NIRMAN AVAM MARMMATI KARY.","WARD 25, BHAISASUR KUMHARAORAPAR DINESH PANDIT KE MAKAN SE CHHOTI MASJID HOTE KULLU MODI KE MAKAN TAK AVAM VIJAY SAW SE RAMJEE SAW KE MAKAN TAK PATH NALI SALAB NIRMAN AVAM MARMMATI KARY.",996200.0,INR,INR,2021-06-01 06:19:28+00:00,2021-06-01T06:14:01.844000+00:00,2021-08-26T10:21:42+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20000.0,1250.0,590.0
10374,11/2021 GR -25,"WARD 26, VINIT JI KE GHAR SE RAMVIRCHH JEE KE GHAR TAK AVAM NAVIN BABU KE GHAR SE UPENDRA BABU KE GHAR HOTE HUYE MUKH PATH TAK NALA MARMMATI COVER PATH OR NALI NIRMAN.","WARD 26, VINIT JI KE GHAR SE RAMVIRCHH JEE KE GHAR TAK AVAM NAVIN BABU KE GHAR SE UPENDRA BABU KE GHAR HOTE HUYE MUKH PATH TAK NALA MARMMATI COVER PATH OR NALI NIRMAN.",1010400.0,INR,INR,2021-06-01 06:24:10+00:00,2021-06-01T06:20:16.696000+00:00,2021-08-26T11:18:27+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20500.0,2500.0,590.0
10378,11/2021 GR -28,"WARD 30, DR. SHYAM NARAYAN PRASAD KE GHAR SE MAIN NALA TAK PATH AVAM NALI AVAM RAMANAND JEE KE MAKAN SE NAGENDRA JEE KE MAKAN TAK NALA AVAM SALAB AVAM BHASKAR JEE KE MAKAN SE MAIN GALI TAK PATH AVAM NALI AVAM SHASHIRANJAN JEE KE MAKAN SE MAIN GALI TAK PATH AVAM NALI AVAM VIBHIN GALIYO ME LOHE KA SALAB KA NIRMAN.","WARD 30, DR. SHYAM NARAYAN PRASAD KE GHAR SE MAIN NALA TAK PATH AVAM NALI AVAM RAMANAND JEE KE MAKAN SE NAGENDRA JEE KE MAKAN TAK NALA AVAM SALAB AVAM BHASKAR JEE KE MAKAN SE MAIN GALI TAK PATH AVAM NALI AVAM SHASHIRANJAN JEE KE MAKAN SE MAIN GALI TAK PATH AVAM NALI AVAM VIBHIN GALIYO ME LOHE KA SALAB KA NIRMAN.",1023000.0,INR,INR,2021-06-01 07:09:55+00:00,2021-06-01T07:00:19.977000+00:00,2021-08-28T09:56:24+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20500.0,2500.0,590.0
10377,11/2021 GR -27,"WARD 29, SIRAJ COMPAUNDAR KE GHAR SE AFTAB KE GHAR KASHMEERI KHATOON KE GHAR KAMAL RAHI KE ZAMEEN TAK AVAM LINK GALIYO ME PATH AVAM NALI NIRMAN.","WARD 29, SIRAJ COMPAUNDAR KE GHAR SE AFTAB KE GHAR KASHMEERI KHATOON KE GHAR KAMAL RAHI KE ZAMEEN TAK AVAM LINK GALIYO ME PATH AVAM NALI NIRMAN.",2159000.0,INR,INR,2021-06-01 06:58:37+00:00,2021-06-01T06:53:34.501000+00:00,2021-08-26T09:05:59+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,43500.0,5000.0,590.0
10376,11/2021 GR -26,"WARD 27, MOHALLA GARHPAR RAJA KUMAR KE GHAR SE SANTOSH KUMAR TAK PAKAR PER KE PAS AVAM BARADARI MOR KABRISTAN SE AJAY KUMAR KE GHAR TAK NALA AVAM PATH NIRMAN.","WARD 27, MOHALLA GARHPAR RAJA KUMAR KE GHAR SE SANTOSH KUMAR TAK PAKAR PER KE PAS AVAM BARADARI MOR KABRISTAN SE AJAY KUMAR KE GHAR TAK NALA AVAM PATH NIRMAN.",984700.0,INR,INR,2021-06-01 06:39:53+00:00,2021-06-01T06:35:38.219000+00:00,2021-08-24T07:41:03+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20000.0,1250.0,590.0
10379,11/2021 GR -29,"WARD 31, SAKUNAT MALI TOLA SE ASHOK SAW KE GHAR TAK SANT JOSEF SE BHUSHAN JEE KE GHAR TAK AVAM ANY GALI ME PATH AVAM NALI NIRMAN.","WARD 31, SAKUNAT MALI TOLA SE ASHOK SAW KE GHAR TAK SANT JOSEF SE BHUSHAN JEE KE GHAR TAK AVAM ANY GALI ME PATH AVAM NALI NIRMAN.",1001800.0,INR,INR,2021-06-01 07:31:02+00:00,2021-06-01T07:25:14.693000+00:00,2021-08-26T10:40:29+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20500.0,2500.0,590.0
10381,11/2021 GR -31,"WARD 32, AHTESHAM KE MAKAN SE GAFFAR MIYA KE MAKAN HOTE HUYE SARFARAJ (ALMAREE) KE MAKAN TAK AVAM ANY GALI ME RCC NALI NIRMAN AVAM PAVER BLOCK KA NIRMAN.","WARD 32, AHTESHAM KE MAKAN SE GAFFAR MIYA KE MAKAN HOTE HUYE SARFARAJ (ALMAREE) KE MAKAN TAK AVAM ANY GALI ME RCC NALI NIRMAN AVAM PAVER BLOCK KA NIRMAN.",988750.0,INR,INR,2021-06-01 07:44:25+00:00,2021-06-01T07:39:05.388000+00:00,2021-08-27T06:10:35+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,20000.0,1250.0,590.0
10380,11/2021 GR -30,"WARD 31, MUKESH KE GHAR SE NIVAS KUMAR AVAM UDAY KUMAR KE MOL KE PICHHE TAK NALI NIRMAN.","WARD 31, MUKESH KE GHAR SE NIVAS KUMAR AVAM UDAY KUMAR KE MOL KE PICHHE TAK NALI NIRMAN.",214100.0,INR,INR,2021-06-01 07:38:22+00:00,2021-06-01T07:34:25.654000+00:00,2021-08-27T06:31:31+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,4500.0,500.0,590.0
