Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
100019,NIT No.-01/ 2025-26 Gr.- 9,"Soil filling, brick soling and PCC road construction work from Mo. Jahil's house to Haji Allauddin's house via Ikraal's house in ward no. 9 of Nagar Panchayat Simrahi area.","Soil filling, brick soling and PCC road construction work from Mo. Jahil's house to Haji Allauddin's house via Ikraal's house in ward no. 9 of Nagar Panchayat Simrahi area.",363200.0,INR,INR,2025-05-16 07:22:41+00:00,2025-05-15T11:01:58.430000+00:00,2025-12-03T07:32:26+00:00,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,Nagar Panchayat Simrahi,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,7300.0,780.0,590.0
100020,NIT No.-01/ 2025-26 Gr.- 10,"Soil filling, brick soling and PCC road construction work from NH 57 to South Pokhar Surya Narayan Mukhiya's house to Sukhay Sada's house in ward no. 10 under Nagar Panchayat Simrahi area.","Soil filling, brick soling and PCC road construction work from NH 57 to South Pokhar Surya Narayan Mukhiya's house to Sukhay Sada's house in ward no. 10 under Nagar Panchayat Simrahi area.",876500.0,INR,INR,2025-05-16 07:24:34+00:00,2025-05-15T11:05:29.457000+00:00,2025-12-03T08:07:44+00:00,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,Nagar Panchayat Simrahi,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,17600.0,1250.0,590.0
100027,NIT NO- 01/25-26/LAEO 01 PATNA GR-01,"Prakhand Khusrupur antargat mauja- Shafipur ke kabristan Gherabandi ka karya (khata no.-93, khesra- 54)","Prakhand Khusrupur antargat mauja- Shafipur ke kabristan Gherabandi ka karya (khata no.-93, khesra- 54)",2624513.0,INR,INR,2025-05-15 12:33:50+00:00,2025-05-15T12:10:42.052000+00:00,2025-05-19T14:22:58+00:00,OM PRAKASH TYAGI,EXECUTIVE ENGINEER,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION-1 MUZAFFARPUR,AHMAD HUSSAIN,S.E.,S.E. L.A.E.O. W. C. GAYA,52500.0,5000.0,590.0
100044,NPKORHA-NIT/01-2025-26 GR-03,Detailed Estimate for Construction of PCC Work in ward No.05 of Nagar panchayat Korha Katihar from The House of Kusheshwar Singh to Shiv Mandir via Bhambham Jha House.,Detailed Estimate for Construction of PCC Work in ward No.05 of Nagar panchayat Korha Katihar from The House of Kusheshwar Singh to Shiv Mandir via Bhambham Jha House.,3828121.0,INR,INR,2025-05-16 06:42:45+00:00,2025-05-16T06:34:57.722000+00:00,2025-06-26T11:31:54+00:00,EXECUTIVE OFFICER NP KORHA,EXECUTIVE OFFICER NP KORHA,NAGAR PANCHAYAT KORHA,KORHA KATIHAR,EXECUTIVE OFFICER NP KORHA,EXECUTIVE OFFICER NP KORHA,NAGAR PANCHAYAT KORHA,76600.0,5000.0,590.0
100031,RE-NIT01SBD/2025-26/EE TCD DHAKA/GR01,CONSTRUCTION OF NEW GATED RCC WEIR IN PLACE OF OLD GOABARI WEIR,CONSTRUCTION OF NEW GATED RCC WEIR IN PLACE OF OLD GOABARI WEIR,888949569.0,INR,INR,2025-05-16 02:06:23+00:00,2025-05-15T16:11:05.943000+00:00,2025-05-22T10:05:41+00:00,DHARAMVEER KUMAR,EXECUTIVE ENGINEER,WATER RESOURCES DEPARTMENT,"TIRHUT CANAL DIVISION, DHAKA",AMIT KUMAR,SE,WRD,9889000.0,10000.0,5900.0
100018,BSRDC Ltd.-4078/2023-1098 Dated 15.04.2025,J P Ganga Path Samagra Udhyan Project (Phase-1),J P Ganga Path Samagra Udhyan Project (Phase-1),3409752000.0,INR,INR,2025-05-15 12:04:11+00:00,2025-05-15T10:58:00.494000+00:00,2025-06-04T10:34:04+00:00,ASAD INTEKHAB NAYAR,DGM,BIHAR STATE ROAD DEVELOPMENT CORPORATION LTD,"RCD Central Mechanical Workshop Campus, Near Airport, Sheikhpura, Patna-800014",Mr. Bablu Kumar,CGM,Bihar State Road Development Corporation Ltd.,35098000.0,10000.0,5900.0
100012,NIT No.-01/ 2025-26 Gr.- 3,"Filling of soil, brick soling and PCC road construction work in ward no. 03 of Nagar Panchayat Simrahi area from Thakur's house to the road going to Satsang Mandir.","Filling of soil, brick soling and PCC road construction work in ward no. 03 of Nagar Panchayat Simrahi area from Thakur's house to the road going to Satsang Mandir.",969100.0,INR,INR,2025-05-16 07:12:05+00:00,2025-05-15T10:26:14.553000+00:00,2025-05-28T11:18:59+00:00,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,Nagar Panchayat Simrahi,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,19400.0,1250.0,590.0
100017,NIT No.-01/ 2025-26 Gr.- 8,"Soil filling, brick soling and PCC road construction work in ward no. 08 under Nagar Panchayat Simrahi area from NH 57 to south Shankar Hospital via Ramdev Sah's house to Ramnarayan Poddhar's house.","Soil filling, brick soling and PCC road construction work in ward no. 08 under Nagar Panchayat Simrahi area from NH 57 to south Shankar Hospital via Ramdev Sah's house to Ramnarayan Poddhar's house.",997300.0,INR,INR,2025-05-16 07:20:54+00:00,2025-05-15T10:49:17.492000+00:00,2025-05-30T07:06:44+00:00,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,Nagar Panchayat Simrahi,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,20000.0,1250.0,590.0
100004,NIT No.-01/ 2025-26 Gr.- 1,"Soil filling, brick soling and PCC road construction work from Mo. Musharu Safi's house to Raman Jha's house north of NH 57 in ward no. 01 under Nagar Panchayat Simrahi area","Soil filling, brick soling and PCC road construction work from Mo. Musharu Safi's house to Raman Jha's house north of NH 57 in ward no. 01 under Nagar Panchayat Simrahi area",953200.0,INR,INR,2025-05-16 07:05:24+00:00,2025-05-15T09:46:59.308000+00:00,2025-05-28T11:06:02+00:00,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,Nagar Panchayat Simrahi,Veena Vaishali (EO Simrahi),Executive Officer,Urban Development and Housing Department -> SIMRAHI NAGAR PANCHAYAT,19100.0,1250.0,590.0
100028,IPRD_PR_003492/25-26,Selection of Project Management Agency for Social Media Management for Government of Bihar.,Selection of Project Management Agency for Social Media Management for Government of Bihar.,10000000.0,INR,INR,2025-05-16 08:16:34+00:00,2025-05-15T12:37:15.512000+00:00,2025-11-19T05:57:24+00:00,LAL BABU SINGH,(Assistant Director),Information & Public Relations Department,SUCHNA BHAVAN,LAL BABU SINGH,(ASSISTANT DIRECTOR),Information & Public Relations Department,300000.0,5000.0,3540.0
