Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
11350,09/2021-22/2,"CONSTRUCTION OF SYNTHETIC ATHELTIC TRACK AT RANGBHUMI MAIDAN, PURNEA UNIVERSITY, PURNEA","CONSTRUCTION OF SYNTHETIC ATHELTIC TRACK AT RANGBHUMI MAIDAN, PURNEA UNIVERSITY, PURNEA",65476235.0,INR,INR,2021-07-02 03:16:18+00:00,2021-07-01T09:37:47.396000+00:00,2021-08-19T10:42:05+00:00,Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ","BSEIDC, Shiksha Bhawan, Saidpur, Patna - 800004",Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ",1309600.0,10000.0,5900.0
11349,09/2021-22/1,"CONSTRUCTION OF SYNTHETIC ATHELTIC TRACK AT JAI PRAKSH UNIVERSITY, CHAPRA","CONSTRUCTION OF SYNTHETIC ATHELTIC TRACK AT JAI PRAKSH UNIVERSITY, CHAPRA",65429266.0,INR,INR,2021-07-02 03:10:04+00:00,2021-07-01T09:27:51.563000+00:00,2021-08-19T10:43:23+00:00,Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ","BSEIDC, Shiksha Bhawan, Saidpur, Patna - 800004",Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ",1308600.0,10000.0,5900.0
11351,09/2021-22/3,"CONSTRUCTION OF STADIUM & DEVELOPMENT OF GROUND AT SHAHEED RAJENDRA PRASAD SINGH HIGH SCHOOL, GARDANIBAGH, PATNA","CONSTRUCTION OF STADIUM & DEVELOPMENT OF GROUND AT SHAHEED RAJENDRA PRASAD SINGH HIGH SCHOOL, GARDANIBAGH, PATNA",57875416.0,INR,INR,2021-07-02 03:33:15+00:00,2021-07-01T09:58:37.230000+00:00,2021-08-19T10:44:41+00:00,Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ","BSEIDC, Shiksha Bhawan, Saidpur, Patna - 800004",Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ",1157600.0,10000.0,5900.0
11352,09/2021-22/4,"UPGRADATION, BEAUTIFICATION, FACELIFTING AND ELECTRICAL WORKS OF ADMINISTRATIVE BUILDING OF MAGADH MAHILA COLLEGE, PATNA","UPGRADATION, BEAUTIFICATION, FACELIFTING AND ELECTRICAL WORKS OF ADMINISTRATIVE BUILDING OF MAGADH MAHILA COLLEGE, PATNA",15431309.0,INR,INR,2021-07-02 03:38:14+00:00,2021-07-01T09:58:55.362000+00:00,2021-07-27T12:42:14+00:00,Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ","BSEIDC, Shiksha Bhawan, Saidpur, Patna - 800004",Pradip Kumar,Chief Engineer,"Bihar State Educational Infrastructure Development Corporation Limited, HQ",308700.0,10000.0,3540.0
11360,NIT04/2021-22,CONSTRUCTION OF RETAINING WALL AND APPROACH ROAD FOR LAND FILL SITE IN TELHARA EKANGARSARAI NAGAR PARISHAD HILSA,CONSTRUCTION OF RETAINING WALL AND APPROACH ROAD FOR LAND FILL SITE IN TELHARA EKANGARSARAI NAGAR PARISHAD HILSA,17118900.0,INR,INR,2021-07-02 06:52:18+00:00,2021-07-02T06:10:33.934000+00:00,2021-12-11T10:46:22+00:00,"EXECUTIVE OFFICER, HILSA",EO,NAGAR PARISHAD HILSA,STATION ROAD HILSA,"EXECUTIVE OFFICER, HILSA",EO,NAGAR PARISHAD HILSA,342400.0,10000.0,3540.0
11363,NIT-16/2021-22/GR-01,Group No.-01 Name of work    :-   Bill of Quantity for the Construction of Paver Block surface road on the embankment of East and South Side of Harahi Pokhar.,Group No.-01 Name of work    :-   Bill of Quantity for the Construction of Paver Block surface road on the embankment of East and South Side of Harahi Pokhar.,2809400.0,INR,INR,2021-07-02 08:15:49+00:00,2021-07-02T08:05:41.245000+00:00,2022-07-13T08:43:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",56200.0,5000.0,590.0
11364,NIT NO 03/2021-2 GR-01,"Group N0. 01 Nagar parishad Buxar chhetrangat ward no. 01 se 12 kul 12 ward parishima chetra ramrekha ghat se pulish chuk,station road hote huwe katahiya pul se nhar ke dachhin traph shanti nagar relwe lain parishima tak     01. Sabhi gharo se dooer to door kachara wanijik chetro bajaro and ghar ghar  se sangharhn sroto par  prithikarn uthaw karya. 02. Sampurn saf sfai jhadukashi kary sabhi mukhya sdko wadijyachhetro bajar dharmik sthal and ward ke sabhi chote nalio ka shaf sphai ke shath shath ward se nikle kchde ka  damping points tak uthaw and nistarn karya dwitiyk bhandarn stalo/ dasbin se kude ka uthaw and damping sait tak nistarn kary","Group N0. 01 Nagar parishad Buxar chhetrangat ward no. 01 se 12 kul 12 ward parishima chetra ramrekha ghat se pulish chuk,station road hote huwe katahiya pul se nhar ke dachhin traph shanti nagar relwe lain parishima tak     01. Sabhi gharo se dooer to door kachara wanijik chetro bajaro and ghar ghar  se sangharhn sroto par  prithikarn uthaw karya. 02. Sampurn saf sfai jhadukashi kary sabhi mukhya sdko wadijyachhetro bajar dharmik sthal and ward ke sabhi chote nalio ka shaf sphai ke shath shath ward se nikle kchde ka  damping points tak uthaw and nistarn karya dwitiyk bhandarn stalo/ dasbin se kude ka uthaw and damping sait tak nistarn kary",0.0,INR,INR,2021-07-02 09:10:19+00:00,2021-07-02T08:36:18.020000+00:00,2021-07-19T14:20:57+00:00,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,KAKO NAGAR PANCHAYAT,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,100000.0,5000.0,590.0
11365,NIT NO 03/2021-22 GR-02,"Group N0. 02 Nagar parishad Buxar chhetrangat ward no. 13 se 34 kul 22 ward parishima chetra ramrekha ghat se pulish chuk,station road hote huwe katahiya pul  ke dono taraph se nhar ke utar baipass road bas stand hote huwe purw me purb me ganga pul tak    01. Sabhi gharo se dooer to door kachara wanijik chetro bajaro and ghar ghar  se sangharn sroto par  prithikarn uthaw karya. 02. Sampurn saf sfai jhadukashi kary sabhi mukhya sdko wadijyachhetro bajar dharmik sthal and ward ke sabhi chote nalio ka shaf sphai ke shath shath ward se nikle kchde ka  damping points tak uthaw and nistarn karya dwitiyk bhandarn stalo/ dasbin se kude ka uthaw and damping sait tak nistarn kary","Group N0. 02 Nagar parishad Buxar chhetrangat ward no. 13 se 34 kul 22 ward parishima chetra ramrekha ghat se pulish chuk,station road hote huwe katahiya pul  ke dono taraph se nhar ke utar baipass road bas stand hote huwe purw me purb me ganga pul tak    01. Sabhi gharo se dooer to door kachara wanijik chetro bajaro and ghar ghar  se sangharn sroto par  prithikarn uthaw karya. 02. Sampurn saf sfai jhadukashi kary sabhi mukhya sdko wadijyachhetro bajar dharmik sthal and ward ke sabhi chote nalio ka shaf sphai ke shath shath ward se nikle kchde ka  damping points tak uthaw and nistarn karya dwitiyk bhandarn stalo/ dasbin se kude ka uthaw and damping sait tak nistarn kary",0.0,INR,INR,2021-07-02 09:15:07+00:00,2021-07-02T09:10:36.339000+00:00,2021-07-19T14:36:20+00:00,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,KAKO NAGAR PANCHAYAT,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,100000.0,5000.0,590.0
11366,NIT NO 03/2021-22 GR-03,Group N0. 03 Nagar parishad Buxarshabhi ganha ghato ka sphai warsh ke shabhi twaharo me wishesh shphai kary nishtarn bhandarn Sthal dstwin se kude ka uthaw and dam shaid tak nishtarn,Group N0. 03 Nagar parishad Buxarshabhi ganha ghato ka sphai warsh ke shabhi twaharo me wishesh shphai kary nishtarn bhandarn Sthal dstwin se kude ka uthaw and dam shaid tak nishtarn,0.0,INR,INR,2021-07-02 09:17:45+00:00,2021-07-02T09:15:32.742000+00:00,2021-07-19T14:45:14+00:00,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,KAKO NAGAR PANCHAYAT,PREM SWARUPAM,EO KAKO,NAGAR PANCHAYAT KAKO,100000.0,5000.0,590.0
11369,NIT-07/MMC/2021-22/GR-01,"Construction of Boundary Wall at Rautania Campus under MMC, Muzaffarpur. GR-01","Construction of Boundary Wall at Rautania Campus under MMC, Muzaffarpur. GR-01",9636415.0,INR,INR,2021-07-03 12:48:36+00:00,2021-07-03T06:02:18.707000+00:00,2022-01-08T09:51:22+00:00,"MUNICIPAL COMMISSIONER, MUZAFFARPUR",MUNICIPAL COMMISSIONER,MUZAFFARPUR MUNICIPAL CORPORATION,"OPPOSITE OF MUZAFFARPUR RAILWAY STATION, KACHHARI CAMPUR","MUNICIPAL COMMISSIONER, MUZAFFARPUR",MUNICIPAL COMMISSIONER,MUZAFFARPUR MUNICIPAL CORPORATION,192800.0,10000.0,3540.0
