Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
12520,NIT-27/2021-22/GR-01,GROUP NO.- 01 Name of Work :-  Improvement of road from the house of sri Navin Yadav house to Mohan Paswan house is Alinagar and Dih main road near Amin Saheb house upto Imam Saheb house and Green land Public School to PWD road near Kalpana Cinema in Ward No. -01.,GROUP NO.- 01 Name of Work :-  Improvement of road from the house of sri Navin Yadav house to Mohan Paswan house is Alinagar and Dih main road near Amin Saheb house upto Imam Saheb house and Green land Public School to PWD road near Kalpana Cinema in Ward No. -01.,1581000.0,INR,INR,2021-09-01 08:25:57+00:00,2021-08-31T11:36:51.841000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",31650.0,5000.0,590.0
12528,NIT-27/2021-22/GR-02,"GROUP NO.- 02 Name of Work :-  Construction of road from Ram Brivsh Mahto to Nand Kishore Thakur house, Laxman Mahto to Garbhu Mahto house is koyari Tola, Chchathi Pokhar Campus upto Gayatri Mandir & Vijay Mallik to Councellor house, Main Road to Public School is Bhatiya Pokhar north side & Drain with road from Jitendra Sharma to Ram Padarath Thakur house main road Rajesh Thakur to Ram Nagina Thakur house & Slal over existing drain from councellor house to Anganwari Kendra (Part) in ward no.-02.","GROUP NO.- 02 Name of Work :-  Construction of road from Ram Brivsh Mahto to Nand Kishore Thakur house, Laxman Mahto to Garbhu Mahto house is koyari Tola, Chchathi Pokhar Campus upto Gayatri Mandir & Vijay Mallik to Councellor house, Main Road to Public School is Bhatiya Pokhar north side & Drain with road from Jitendra Sharma to Ram Padarath Thakur house main road Rajesh Thakur to Ram Nagina Thakur house & Slal over existing drain from councellor house to Anganwari Kendra (Part) in ward no.-02.",1206400.0,INR,INR,2021-09-01 08:33:20+00:00,2021-09-01T08:26:23.727000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",24150.0,2500.0,590.0
12529,NIT-27/2021-22/GR-03,"GROUP NO.- 03 Name of Work :-  Improvement of road from North side of Sri Kamalanand Jha house upto Nandan Paswan house via Vinay Ram house, Manoj Paswan to Raju Paswan house via Kishun Paswan house, Prem Paswan to Laxman Paswan house near Rack Point & In the back of Ara Mill Gali in Beladullah in ward no.-03.","GROUP NO.- 03 Name of Work :-  Improvement of road from North side of Sri Kamalanand Jha house upto Nandan Paswan house via Vinay Ram house, Manoj Paswan to Raju Paswan house via Kishun Paswan house, Prem Paswan to Laxman Paswan house near Rack Point & In the back of Ara Mill Gali in Beladullah in ward no.-03.",1199400.0,INR,INR,2021-09-01 08:46:41+00:00,2021-09-01T08:33:47.728000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",24000.0,2500.0,590.0
12531,NIT-27/2021-22/GR-05,"GROUP NO.- 05 Name of Work :- Construction of Road and Drain from the house of Shankar Ram to Shatrughna Ram house, Baidyanath Ram to Chchitneshwar Ram house. Manoj Ram to Satto Ram house, Ram Pd. Sahani to Harihar Sahani house, Ganga Sahani to Baidyanath Sahani house, Ram briksh Sahani to Satya Nr. Sahani house. Our Prakash Bari to Kailash Bari. house and Binod Bari to Dinesh Bari house in Mohalla - Chunabhatti in w.no.-14.","GROUP NO.- 05 Name of Work :- Construction of Road and Drain from the house of Shankar Ram to Shatrughna Ram house, Baidyanath Ram to Chchitneshwar Ram house. Manoj Ram to Satto Ram house, Ram Pd. Sahani to Harihar Sahani house, Ganga Sahani to Baidyanath Sahani house, Ram briksh Sahani to Satya Nr. Sahani house. Our Prakash Bari to Kailash Bari. house and Binod Bari to Dinesh Bari house in Mohalla - Chunabhatti in w.no.-14.",1135100.0,INR,INR,2021-09-01 09:03:07+00:00,2021-09-01T08:55:47.358000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",22750.0,2500.0,590.0
12526,NIT-05/E/AZIMABAD/2021-22_GR01,"05 Nos. Submersible Motar pump under ward no. 52 in Azimabad Division, PMC, Patna
Construction of 2HP Submersible Motar pump 110 M Deep x 125mm x 50mm at 05 Nos. in Different place
1. Alamganj paithan toli mahajan kothi ke pass, 2. Alamganj Machhua Toli Chauraha ke pass, 3. Alamganj Mandir Ghat ke pass, 4. Chand Colony  Gay Ghat Anganwadi ke Pass, 5. Chand Colony Gay Ghat Samaru Ram ke Pass","05 Nos. Submersible Motar pump under ward no. 52 in Azimabad Division, PMC, Patna
Construction of 2HP Submersible Motar pump 110 M Deep x 125mm x 50mm at 05 Nos. in Different place
1. Alamganj paithan toli mahajan kothi ke pass, 2. Alamganj Machhua Toli Chauraha ke pass, 3. Alamganj Mandir Ghat ke pass, 4. Chand Colony  Gay Ghat Anganwadi ke Pass, 5. Chand Colony Gay Ghat Samaru Ram ke Pass",1030376.0,INR,INR,2021-09-01 07:45:31+00:00,2021-09-01T07:35:18.531000+00:00,2022-01-22T08:50:58+00:00,"Vikash Kumar, EXECUTIVE ENGINEER, PMC",EE,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION","AZIMABAD DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Vikash Kumar, EXECUTIVE ENGINEER",EXECUTIVE ENGINEER,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION",20700.0,2500.0,590.0
12534,NIT-27/2021-22/GR-08,GROUP NO.- 08 Name of Work :-  Construction of Retaining Wall with PCC road & RCC drain situated north Bhinda of Katraihiya Pokhar near Katrhihiya Maszid in ward no.-17.,GROUP NO.- 08 Name of Work :-  Construction of Retaining Wall with PCC road & RCC drain situated north Bhinda of Katraihiya Pokhar near Katrhihiya Maszid in ward no.-17.,1160000.0,INR,INR,2021-09-01 09:26:16+00:00,2021-09-01T09:19:20.080000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",23200.0,2500.0,590.0
12525,NIT-05/E/AZIMABAD/2021-22_GR15,Providing/Repairing  of Manhole /Catchpit and drain cover at different places in ward no. 60 under Azimabad Division PMC Patna.,Providing/Repairing  of Manhole /Catchpit and drain cover at different places in ward no. 60 under Azimabad Division PMC Patna.,281823.0,INR,INR,2021-09-01 07:34:25+00:00,2021-09-01T07:17:38.469000+00:00,2023-02-14T08:32:52+00:00,"Vikash Kumar, EXECUTIVE ENGINEER, PMC",EE,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION","AZIMABAD DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Vikash Kumar, EXECUTIVE ENGINEER",EXECUTIVE ENGINEER,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION",5700.0,750.0,590.0
12527,NIT-05/E/AZIMABAD/2021-22_GR10,"Construction of underground Drain with cover in Tarbanna Gali from Suresh Jee house under ward no. 59 in Azimabad Division, PMC, Patna","Construction of underground Drain with cover in Tarbanna Gali from Suresh Jee house under ward no. 59 in Azimabad Division, PMC, Patna",175775.0,INR,INR,2021-09-01 08:06:52+00:00,2021-09-01T07:50:13.558000+00:00,2022-04-18T08:02:40+00:00,"Vikash Kumar, EXECUTIVE ENGINEER, PMC",EE,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION","AZIMABAD DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Vikash Kumar, EXECUTIVE ENGINEER",EXECUTIVE ENGINEER,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION",3600.0,500.0,590.0
12536,NIT-27/2021-22/GR-09,"GROUP NO.- 09 Name of Work :-   Improvement of road from Shatrughna Sahani house to Kali Mandir, Ram Chandra Sahni house to Kali Mandir, upto Deepak Sahani's house with Mandir Campus and drain infront of Mahabir Mandir Remaining Part at Sahani Chowk, Repairing of existing drain around mandir in ward no.-04.","GROUP NO.- 09 Name of Work :-   Improvement of road from Shatrughna Sahani house to Kali Mandir, Ram Chandra Sahni house to Kali Mandir, upto Deepak Sahani's house with Mandir Campus and drain infront of Mahabir Mandir Remaining Part at Sahani Chowk, Repairing of existing drain around mandir in ward no.-04.",1175000.0,INR,INR,2021-09-01 09:33:01+00:00,2021-09-01T09:26:51.204000+00:00,2021-09-13T11:33:20+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",23500.0,2500.0,590.0
12530,NIT-27/2021-22/GR-04,"GROUP NO.- 04 Name of Work :- Construction of Road and Drain from Vasim Raza to Raishur Rahman & Hashan Akhatar house, Shyamli Haldhar to Shishir Hukharjee house Southern Gali of Danbi Road, Vikash Kr. Poddar to Akhilesh Kr. Chy house, Bansidhar Balu Gali (Appax Dera), Sushil Thakur Gali and Drain from Deepak Sah to Dr. R.K. Mishra house in w.no.-12.","GROUP NO.- 04 Name of Work :- Construction of Road and Drain from Vasim Raza to Raishur Rahman & Hashan Akhatar house, Shyamli Haldhar to Shishir Hukharjee house Southern Gali of Danbi Road, Vikash Kr. Poddar to Akhilesh Kr. Chy house, Bansidhar Balu Gali (Appax Dera), Sushil Thakur Gali and Drain from Deepak Sah to Dr. R.K. Mishra house in w.no.-12.",1216800.0,INR,INR,2021-09-01 08:55:15+00:00,2021-09-01T08:47:24.773000+00:00,2021-09-09T09:34:34+00:00,SOMESH BAHADUR MATHUR,Municipal Commissioner Begusarai,"BEGUSARAI Municipal Corporation, BEGUSARAI","SRI KRISHNA SINGH CHOWK,",Manesh Kumar Meena,Municipal Commissioner,"Darbhanga Municipal Corporation, Darbhanga",24400.0,2500.0,590.0
