Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
65236,BGSYS/Proc/PRD/Architect/1159/2024/837,"Expression of interest for empanelment of Architect/Consultant/Firm for various architectural and engineering services in category- A, B & C","Expression of interest for empanelment of Architect/Consultant/Firm for various architectural and engineering services in category- A, B & C",0.0,INR,INR,2024-11-20 12:33:27+00:00,2024-07-18T07:57:35.181000+00:00,2025-01-21T11:31:14+00:00,Jaideo Sinha,State Project Manager - Procurement,"Bihar Gram Swaraj Yojna Society - SPRC (Panchayati Raj Department, Government of Bihar)","3rd Foor, Biscomaun Tower, Gandhi Maidan, Patna- 800001",Preeti Tongria,Project Director,"Bihar Gram Swaraj Yojna Society - SPRC (Panchayati Raj Department, Government of Bihar)",,1000.0,590.0
71651,NIT - 17/2024 - 25,"Outsourcing of Services of Security Guard, Housekeeping (including Sweeper) Staff, STP (Sewage Treatment Plant), Operator and Gardener in Government Engineering College, Buxar","Outsourcing of Services of Security Guard, Housekeeping (including Sweeper) Staff, STP (Sewage Treatment Plant), Operator and Gardener in Government Engineering College, Buxar",6000000.0,INR,INR,2024-11-12 05:58:54+00:00,2024-09-19T07:03:38.520000+00:00,2025-03-04T09:13:09+00:00,Prof. (Dr.) Ram Naresh Rai,Principal,Government Engineering College Buxar,"Mahdah, Itarhi Road, P.O.- Gajadhar Ganj, Near Police line Buxar, Pin- 802103",Prof. (Dr.) Ram Naresh Rai,Principal,Government Engineering College Buxar,100000.0,5000.0,590.0
74219,29/BCD/MOTIHARI/2024-25,CONSTRICTION OF ONE STOP CENTER AT MOTIHARI  IN THE DIST- EAST CHAMPARAN FOR THE YEAR ? 2024-25.,CONSTRICTION OF ONE STOP CENTER AT MOTIHARI  IN THE DIST- EAST CHAMPARAN FOR THE YEAR ? 2024-25.,5256178.0,INR,INR,2024-11-29 05:28:25+00:00,2024-10-04T13:54:46.952000+00:00,2025-02-24T07:01:09+00:00,EXECUTIVE ENGINEER BUILDING DIVISION MOTIHARI,E E,BUILDING DIVISION MOTIHARI,E E BUILDING DIVISION MOTIHARI,"Superintending Engineer, BUILDING CIRCLE MOTIHARI",SE,"Superintending Engineer, Building Circle  Motihari",105200.0,10000.0,590.0
76871,NIT NO-12R1/2024-25/GR-01,"GR NO-01 NAME OF WORK-  Operation & Maintenance of Rural Pipe Water Supply Scheme Jhikatiya, (Panchyat-Charkawan,Block-Rafiganj) for next five years , in the district of Aurangabad under P.H. Division Aurangabad in the year 2024-25.","GR NO-01 NAME OF WORK-  Operation & Maintenance of Rural Pipe Water Supply Scheme Jhikatiya, (Panchyat-Charkawan,Block-Rafiganj) for next five years , in the district of Aurangabad under P.H. Division Aurangabad in the year 2024-25.",3318000.0,INR,INR,2024-11-04 08:34:31+00:00,2024-10-21T05:50:04.925000+00:00,2024-11-28T08:14:26+00:00,"EXECUTIVE ENGINEER, AURANGABAD",EE,PH DIVISION AURANGABAD,"PHED COLONY , AURANGABAD","EXECUTIVE ENGINEEER, AURANGABAD",EE,"PH DIVISION, AURANGABAD",66500.0,5000.0,590.0
77907,06/2024-25/GAYA,"Supply and Installation of Material Testing/Concrete Technology Lab Equipment, GCE, Gaya.","Supply and Installation of Material Testing/Concrete Technology Lab Equipment, GCE, Gaya.",3461000.0,INR,INR,2024-11-22 11:36:31+00:00,2024-10-26T06:51:44.837000+00:00,2024-12-11T08:47:25+00:00,Dr. Rajan Sarkar,Principal (In-Charge),"Gaya College of Engineering, Gaya","Sri Krishna Nagar, PO-Nagariyawan, PS-Khizarsarai, Dist-Gaya, PIN-823003",Dr. Rajan Sarkar,Principal (In-charge),"Gaya College of Engineering, Gaya",,,590.0
77913,ACSR -03  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   SONU LAL WARNWAL PROJECT GIRLS HIGH SCHOOL MANPUR , BLOCK - MANPUR","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   SONU LAL WARNWAL PROJECT GIRLS HIGH SCHOOL MANPUR , BLOCK - MANPUR",4012000.0,INR,INR,2024-11-01 12:28:15+00:00,2024-10-26T08:00:44.013000+00:00,2024-12-17T04:54:10+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77909,ACSR -01  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT UHS KABAR ,BLOCK - KONCH.","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT UHS KABAR ,BLOCK - KONCH.",4012000.0,INR,INR,2024-11-01 12:15:46+00:00,2024-10-26T07:44:03.816000+00:00,2024-12-17T04:48:15+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77917,ACSR -06  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   HIGH SCHOOL DEOKALI , BLOCK - GURARU","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   HIGH SCHOOL DEOKALI , BLOCK - GURARU",4012000.0,INR,INR,2024-11-01 12:39:01+00:00,2024-10-26T08:17:05.594000+00:00,2024-12-17T05:00:50+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77916,ACSR -05  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS KRIT NAWADA , BLOCK - GAYA TOWN CD BLOCK","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS KRIT NAWADA , BLOCK - GAYA TOWN CD BLOCK",4012000.0,INR,INR,2024-11-01 12:35:54+00:00,2024-10-26T08:11:52.602000+00:00,2024-12-17T04:59:37+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77911,ACSR -02  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT +2 BALDEO HIGH SCHOOL NAILY  , BLOCK - NEEM CHAK BATHANI","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT +2 BALDEO HIGH SCHOOL NAILY  , BLOCK - NEEM CHAK BATHANI",4012000.0,INR,INR,2024-11-01 12:24:26+00:00,2024-10-26T07:57:49.265000+00:00,2024-12-17T04:49:34+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77914,ACSR -04  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS KESHRU DHARAMPUR , BLOCK - GAYA TOWN CD BLOCK","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS KESHRU DHARAMPUR , BLOCK - GAYA TOWN CD BLOCK",4012000.0,INR,INR,2024-11-01 12:31:45+00:00,2024-10-26T08:03:47.439000+00:00,2024-12-17T04:58:11+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77919,ACSR -07  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS DADHAPA , BLOCK - GURARU","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS DADHAPA , BLOCK - GURARU",4012000.0,INR,INR,2024-11-01 12:41:28+00:00,2024-10-26T08:19:09.823000+00:00,2024-12-17T05:02:07+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77925,ACSR -12  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   PUBLIC HIGH SCHOOL RANIGANJ , BLOCK - IMAMGANJ","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   PUBLIC HIGH SCHOOL RANIGANJ , BLOCK - IMAMGANJ",4012000.0,INR,INR,2024-11-01 13:00:14+00:00,2024-10-26T08:47:04.206000+00:00,2024-12-17T05:07:53+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77929,ASR -13  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , & SCIENCE LAB ROOM AT   HIGH SCHOOL JAGATIBAR DIHA , BLOCK - GURARU","CONSTRUCTION OF ART & CRAFT ROOM , & SCIENCE LAB ROOM AT   HIGH SCHOOL JAGATIBAR DIHA , BLOCK - GURARU",2819800.0,INR,INR,2024-11-01 13:04:01+00:00,2024-10-26T09:14:07.193000+00:00,2024-12-17T05:09:11+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",56396.0,5000.0,590.0
77924,ACSR -11  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   +2 HIGH SCHOOL AMAS , BLOCK - AMAS","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   +2 HIGH SCHOOL AMAS , BLOCK - AMAS",4012000.0,INR,INR,2024-11-01 12:56:50+00:00,2024-10-26T08:43:41.492000+00:00,2024-12-17T05:06:37+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
77931,CAR -14  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , & COMPUTER ROOM AT   KISAN HIGH SCHOOL BAGDAHA,  BLOCK - BODHGAYA","CONSTRUCTION OF ART & CRAFT ROOM , & COMPUTER ROOM AT   KISAN HIGH SCHOOL BAGDAHA,  BLOCK - BODHGAYA",2819800.0,INR,INR,2024-11-01 13:06:50+00:00,2024-10-26T09:19:20.792000+00:00,2024-12-17T05:10:37+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",56396.0,5000.0,590.0
77920,ACSR -08  NIT 09/2024-25,"CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS CHOWAR , BLOCK - TANKUPPA","CONSTRUCTION OF ART & CRAFT ROOM , COMPUTER ROOM & SCIENCE LAB ROOM AT   UHS CHOWAR , BLOCK - TANKUPPA",4012000.0,INR,INR,2024-11-01 12:43:52+00:00,2024-10-26T08:22:31.890000+00:00,2024-12-17T05:03:18+00:00,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",Gaya,Dr. Om Prakash,DEO_Gaya,"District Education Office, Gaya",80240.0,5000.0,590.0
