Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
6725,07 RCD/( RD No-1 Gaya)/2020-21/,"IRQP work in Kandaul - Tajpur - Satamas - Sarbahda Road  from km- 0.00 to km- 14.00  under Road Division No-1, Gaya for the year 2019-20 (GROUP-01)","IRQP work in Kandaul - Tajpur - Satamas - Sarbahda Road  from km- 0.00 to km- 14.00  under Road Division No-1, Gaya for the year 2019-20 (GROUP-01)",73244765.0,INR,INR,2021-01-01 06:59:26+00:00,2020-12-29T06:19:32.416000+00:00,2021-01-12T05:59:42+00:00,SAANJIT KUMAR,EXECUTIVE ENGINEER,ROAD CONSTRUCTION DEPARTMENT,"ROAD DIVISION NO-1, GAYA",ASHOK KUMAR,SE,ROAD CIRCLE MAGADH GAYA,1465000.0,10000.0,5900.0
6762,NIT-09-19-20-GR02RE,"Construction of Mommunity cum Marriage Hall in Ward No-13, Nagar Panchayat Gogri Jamalpur. for the year 2019-2020.","Construction of Mommunity cum Marriage Hall in Ward No-13, Nagar Panchayat Gogri Jamalpur. for the year 2019-2020.",16944760.0,INR,INR,2021-01-02 10:00:00+00:00,2021-01-02T09:40:05.341000+00:00,2021-02-02T10:59:58+00:00,EXECUTIVE OFFICER GOGRI JAMALPUR,EO,NAGAR PANCHAYAT GOGRI JAMALPUR,NAGAR PANCHAYAT GOGRI JAMALPUR KHAGARIA BIHAR,"EXECUTIVE OFFICER, GOGRI JAMALPUR",EO,NAGAR PANCHAYAT GOGRI JAMALPUR,338895.0,10000.0,3540.0
6763,NIT-09-19-20-GR01RE,"Construction of Mommunity cum Marriage Hall in Ward No-08, Nagar Panchayat Gogri Jamalpur. for the year 2019-2020.","Construction of Mommunity cum Marriage Hall in Ward No-08, Nagar Panchayat Gogri Jamalpur. for the year 2019-2020.",17338056.0,INR,INR,2021-01-02 10:18:03+00:00,2021-01-02T10:00:47.882000+00:00,2021-02-03T10:39:59+00:00,EXECUTIVE OFFICER GOGRI JAMALPUR,EO,NAGAR PANCHAYAT GOGRI JAMALPUR,NAGAR PANCHAYAT GOGRI JAMALPUR KHAGARIA BIHAR,"EXECUTIVE OFFICER, GOGRI JAMALPUR",EO,NAGAR PANCHAYAT GOGRI JAMALPUR,346800.0,10000.0,3540.0
6760,RE-02-SBD/2020-21/WRD/DD/SIWAN/GR-01,"A.E. work in between km 4.69 to 5.72 km and Strengthening of weaker portion of embankment between km 2.15 to km 2.75 (Kala Matihania), km 3.00 to km 3.350 (Patel Nagar), km 3.80 to km 4.00, km 5.490 to km 5.690 and km 6.450 to km 6.550 of Ahiraulidaan (U.P.) to right Guide Bandh of Gopalganj Betiah Bridge earthen bandh","A.E. work in between km 4.69 to 5.72 km and Strengthening of weaker portion of embankment between km 2.15 to km 2.75 (Kala Matihania), km 3.00 to km 3.350 (Patel Nagar), km 3.80 to km 4.00, km 5.490 to km 5.690 and km 6.450 to km 6.550 of Ahiraulidaan (U.P.) to right Guide Bandh of Gopalganj Betiah Bridge earthen bandh",118215066.0,INR,INR,2021-01-01 06:30:35+00:00,2021-01-01T05:30:39.377000+00:00,2021-01-06T09:30:02+00:00,Maheshwar Sharma,Executive Engineer,Water Resource Department,"DRAINAGE DIVISION, SIWAN",Maheshwar Sharma,Executive Engineer,Water Resource Department,2182200.0,10000.0,5900.0
6764,NIT-26/2020-21,"RENOVATION OF SCHOOL & HOSTEL OF GOVERNMENT MUKH BADHIR RESEDENTIAL MIDDLE SCHOOL INCLUDING SEPTIC TANK & SOAK PIT & BOUNDARY WALL IN THE CAMPUS OF SADAR BLOCK MUNGER, UNDER MUNGER DISTRICT FOR THE YEAR 2020-21","RENOVATION OF SCHOOL & HOSTEL OF GOVERNMENT MUKH BADHIR RESEDENTIAL MIDDLE SCHOOL INCLUDING SEPTIC TANK & SOAK PIT & BOUNDARY WALL IN THE CAMPUS OF SADAR BLOCK MUNGER, UNDER MUNGER DISTRICT FOR THE YEAR 2020-21",6670005.0,INR,INR,2021-01-02 12:02:11+00:00,2021-01-02T11:02:06.827000+00:00,2021-02-03T07:21:50+00:00,"EE , Munger",EE,"BCD, Munger",Fort Area munger,SUPERINTENDING ENGINEER BUILDING CIRCLE MUNGER`,SE,SUPERINTENDING ENGINEER BUILDING CIRCLE MUNGER,133500.0,10000.0,590.0
6767,02 SBD/2020-21/FCD-1/PADRAUNA/02,ANTI EROSION WORK IN BETWEEN K.M. 28.00 TO K.M. 35.00 OF P.P.E. (GROUP-02),ANTI EROSION WORK IN BETWEEN K.M. 28.00 TO K.M. 35.00 OF P.P.E. (GROUP-02),121165994.0,INR,INR,2021-01-02 14:10:09+00:00,2021-01-02T12:49:43.666000+00:00,2021-01-07T09:31:00+00:00,SE,PRADIP KUMAR PASWAN,"FLOOD CONTROL DIVISION-2, PADRAUNA","FLOOD CONTROL DIVISION-2, PADRAUNA",DEEPAK KUMAR,SE,WATER RESOURCES DEPARTMENT,2212000.0,10000.0,5900.0
6766,02 SBD/2020-21/FCD-1/PADRAUNA/01,ANTI EROSION WORK AT CHANDRAPUR RETIRE LINE (GROUP-01),ANTI EROSION WORK AT CHANDRAPUR RETIRE LINE (GROUP-01),132549363.0,INR,INR,2021-01-02 14:04:36+00:00,2021-01-02T12:23:25.074000+00:00,2021-01-07T09:31:00+00:00,SE,PRADIP KUMAR PASWAN,"FLOOD CONTROL DIVISION-2, PADRAUNA","FLOOD CONTROL DIVISION-2, PADRAUNA",DEEPAK KUMAR,SE,WATER RESOURCES DEPARTMENT,2326000.0,10000.0,5900.0
6768,02 SBD/2020-21/FCD-1/PADRAUNA/03,"ANTI EROSION WORK IN BETWEEN K.M. 0.23 TO K.M. 0.835, IN BETWEEN K.M. 1.56 TO K.M. 2.16 AND IN BETWEEN K.M. 2.66 TO K.M. 3.16 OF G.H.E. (GROUP-03)","ANTI EROSION WORK IN BETWEEN K.M. 0.23 TO K.M. 0.835, IN BETWEEN K.M. 1.56 TO K.M. 2.16 AND IN BETWEEN K.M. 2.66 TO K.M. 3.16 OF G.H.E. (GROUP-03)",53644189.0,INR,INR,2021-01-02 14:15:40+00:00,2021-01-02T12:54:22.169000+00:00,2021-01-07T09:31:00+00:00,SE,PRADIP KUMAR PASWAN,"FLOOD CONTROL DIVISION-2, PADRAUNA","FLOOD CONTROL DIVISION-2, PADRAUNA",DEEPAK KUMAR,SE,WATER RESOURCES DEPARTMENT,1073000.0,10000.0,5900.0
6769,03/2020-21/FCD-2/PADRAUNA/01,ANTI EROSION WORK IN BETWEEN K.M. 21.00 TO K.M. 28.00 OF PPE. (GROUP-01),ANTI EROSION WORK IN BETWEEN K.M. 21.00 TO K.M. 28.00 OF PPE. (GROUP-01),16395273.0,INR,INR,2021-01-02 14:24:42+00:00,2021-01-02T13:43:38.351000+00:00,2021-01-06T09:31:00+00:00,SE,PRADIP KUMAR PASWAN,"FLOOD CONTROL DIVISION-2, PADRAUNA","FLOOD CONTROL DIVISION-2, PADRAUNA",DEEPAK KUMAR,SE,WATER RESOURCES DEPARTMENT,328100.0,10000.0,3540.0
6770,RE-02/SBD/2020-21/FCD/GOPALGANJ/GR-01,"A.E. work at D/S of Bettiah-Gopgalganj Bridge, A.E. Work at 1.705 km to 3.00 km of Patahara Chharki and A.E. work at 1.830 km to 4.750 km of Patahara Chharki","A.E. work at D/S of Bettiah-Gopgalganj Bridge, A.E. Work at 1.705 km to 3.00 km of Patahara Chharki and A.E. work at 1.830 km to 4.750 km of Patahara Chharki",121028631.0,INR,INR,2021-01-03 07:43:42+00:00,2021-01-02T17:39:32.065000+00:00,2021-01-06T09:30:02+00:00,NAWAL KISHORE SINGH,EXECUTIVE ENGINEER (EE),WATER RESOURCES DEPARTMENT,"EXECUTIVE ENGINEER, FLOOD CONTROL DIVISION, GOPALGANJ",VINAY KUMAR SINGH,SE,WATER RESOURCES DEPARTMENT,2210300.0,10000.0,5900.0
