Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
1000,NIT-02/2020-21,NAME OF WORK- Construction of Water Closet (1.2Mx0.9Mx1.8M Height with one leach pit) Water supply arrangement & Construction of Temporary toilet and Repairing & Cleaning of Old toilet for Flood Relief Camping Place Sanitation facility for 6 Nos of Block in District of Vaishali for the Year 2020-2021,NAME OF WORK- Construction of Water Closet (1.2Mx0.9Mx1.8M Height with one leach pit) Water supply arrangement & Construction of Temporary toilet and Repairing & Cleaning of Old toilet for Flood Relief Camping Place Sanitation facility for 6 Nos of Block in District of Vaishali for the Year 2020-2021,4527600.0,INR,INR,2020-07-23 12:05:50+00:00,2020-07-23T11:14:39.367000+00:00,2020-12-28T11:59:52+00:00,"Executive Engineer P.H. Division, Hajipur",EE,P.H. DIVISION HAJIPUR,Hospital road Near pani tanki campus hajipur,"Executive Engineer P.H. Division, Hajipur",EE,"P.H. Division, Hajipur",90600.0,5000.0,590.0
1001,RCD/02/Patna City/2020-21/01,"IRQP of Bakhtiyarpur-Mokama Section of NH-31 Left Part from CH-153.300 (Junction of NH-30 and NH-31) to CH-168.300 (Achuara) Via Bakhtiyarpur More, Sabnima, Athmalgola, Kalyanpur For The Year 2020-21.","IRQP of Bakhtiyarpur-Mokama Section of NH-31 Left Part from CH-153.300 (Junction of NH-30 and NH-31) to CH-168.300 (Achuara) Via Bakhtiyarpur More, Sabnima, Athmalgola, Kalyanpur For The Year 2020-21.",108564726.0,INR,INR,2020-07-24 12:15:30+00:00,2020-07-24T08:47:26.492000+00:00,2020-08-05T10:29:01+00:00,KAUNTEY KUMAR,EE,Patna City Road Division,"OFFICE OF THE EXECUTIVE ENGINEER, PATNA CITY ROAD DIVISION,GULZARBAGH, PATNA-7",SANJAY KUMAR SINGH,SE,Patna City Road Division,2068000.0,10000.0,5900.0
1003,RCD/02/Patna City/2020-21/02,"I.R.Q.P. of Bakhtiyarpur-Mokama section of NH-31 Left Part from Km 168.300 ( Junction of N.H. 30 and N.H. 31 ) to Km 183.300          ( Junction of new Alignment of  N.H. 30 and  old existing N.H. 31 )  via Athmalgola , Barh , Pandarak, More for the Year 2020-21","I.R.Q.P. of Bakhtiyarpur-Mokama section of NH-31 Left Part from Km 168.300 ( Junction of N.H. 30 and N.H. 31 ) to Km 183.300          ( Junction of new Alignment of  N.H. 30 and  old existing N.H. 31 )  via Athmalgola , Barh , Pandarak, More for the Year 2020-21",106748162.0,INR,INR,2020-07-24 12:31:55+00:00,2020-07-24T10:00:51.247000+00:00,2020-08-05T11:55:43+00:00,KAUNTEY KUMAR,EE,Patna City Road Division,"OFFICE OF THE EXECUTIVE ENGINEER, PATNA CITY ROAD DIVISION,GULZARBAGH, PATNA-7",SANJAY KUMAR SINGH,SE,Patna City Road Division,2068000.0,10000.0,5900.0
1005,RCD/02/Patna City/2020-21/03,"IRQP of Bakhtiyarpur-Mokama Section of NH-31 Left Part from CH-183.300 (Pandarak) to CH-197.900 (Junction of New Alignment of NH-30 and old existing NH-31) via Mekra, More, Shivnar For The Year 2020-21.","IRQP of Bakhtiyarpur-Mokama Section of NH-31 Left Part from CH-183.300 (Pandarak) to CH-197.900 (Junction of New Alignment of NH-30 and old existing NH-31) via Mekra, More, Shivnar For The Year 2020-21.",119628544.0,INR,INR,2020-07-24 12:32:37+00:00,2020-07-24T10:18:35.349000+00:00,2020-08-05T11:57:55+00:00,KAUNTEY KUMAR,EE,Patna City Road Division,"OFFICE OF THE EXECUTIVE ENGINEER, PATNA CITY ROAD DIVISION,GULZARBAGH, PATNA-7",SANJAY KUMAR SINGH,SE,Patna City Road Division,2068000.0,10000.0,5900.0
1006,"NIT-01/2020-21NAGAR NIGAM, BEGUSARAI- GR03","Construction of R.C.C drain, P.C.C Road and Drain Cover in word no. 32 from Mandal Vivah Bhavan to Manoj singh via Tuntun Mahto And Kantaha Toli Middle School Under Nagar Nigam Begusarai.","Construction of R.C.C drain, P.C.C Road and Drain Cover in word no. 32 from Mandal Vivah Bhavan to Manoj singh via Tuntun Mahto And Kantaha Toli Middle School Under Nagar Nigam Begusarai.",1550381.0,INR,INR,2020-07-24 10:25:55+00:00,2020-07-24T10:19:47.527000+00:00,2020-11-30T06:29:20+00:00,Municipal Commissioner Darbhanga,MC,"Darbhanga Municipal Corporation, Darbhanga","Near - Town Hall, Senapath, Darbhanga","MUNICIPAL COMMISSIONER, BEGUSARAI",MC,MUNICIPAL CORPORATION BEGUSARAI,32000.0,5000.0,590.0
1007,NIT-02/2020-21/GR-01,"Ward 08 mein (1) Kamlesh Rai ke haata se pokhra bhind hote hue masjid tak aiwn (2) Nahar pul se Nand Kumar ke ghar hote hue road chaat tak naala nirman.


Note:- Closing Date Extended upto date 15/08/2020  03:00 PM","Ward 08 mein (1) Kamlesh Rai ke haata se pokhra bhind hote hue masjid tak aiwn (2) Nahar pul se Nand Kumar ke ghar hote hue road chaat tak naala nirman.


Note:- Closing Date Extended upto date 15/08/2020  03:00 PM",2249016.0,INR,INR,2020-07-24 12:51:33+00:00,2020-07-24T12:03:12.459000+00:00,2020-08-20T10:03:34+00:00,BRIJ KISHORE PANDEY,EO,ARWAL NAGAR PARISHAD,ARWAL NAGAR PARISHAD,BRIJ KISHORE PANDEY,EO,ARWAL NAGAR PARISHAD,44700.0,5000.0,590.0
1008,NIT-1-2020-21/GROUP1,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 25,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 25,417115.47,INR,INR,2020-07-25 11:51:44+00:00,2020-07-25T11:12:42.622000+00:00,2020-08-09T09:27:28+00:00,"MUNICIPAL COMMISSIONER, MUNGER",MC,MUNICIPAL CORPORATION MUNGER,TOWN HALL ROAD MUNGER,MUNICIPAL COMMISSIONER MUNGER,MC,MUNICIPAL COMMISSIONER MUNGER,8400.0,750.0,590.0
1009,NIT-1-2020-21/GROUP2,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 36,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 36,2466405.0,INR,INR,2020-07-25 12:01:25+00:00,2020-07-25T11:52:42.839000+00:00,2020-08-09T09:27:14+00:00,"MUNICIPAL COMMISSIONER, MUNGER",MC,MUNICIPAL CORPORATION MUNGER,TOWN HALL ROAD MUNGER,MUNICIPAL COMMISSIONER MUNGER,MC,MUNICIPAL COMMISSIONER MUNGER,49300.0,5000.0,590.0
1010,NIT-1-2020-21/GROUP3,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 39,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 39,1796600.0,INR,INR,2020-07-25 12:07:26+00:00,2020-07-25T12:01:54.353000+00:00,2020-08-09T09:26:43+00:00,"MUNICIPAL COMMISSIONER, MUNGER",MC,MUNICIPAL CORPORATION MUNGER,TOWN HALL ROAD MUNGER,MUNICIPAL COMMISSIONER MUNGER,MC,MUNICIPAL COMMISSIONER MUNGER,36000.0,5000.0,590.0
1011,NIT-1-2020-21/GROUP4,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 4,CONSTRUCTION OF ROAD & DRAIN IN WARD NO.- 4,1558350.0,INR,INR,2020-07-25 12:22:08+00:00,2020-07-25T12:13:52.689000+00:00,2020-08-09T09:26:27+00:00,"MUNICIPAL COMMISSIONER, MUNGER",MC,MUNICIPAL CORPORATION MUNGER,TOWN HALL ROAD MUNGER,MUNICIPAL COMMISSIONER MUNGER,MC,MUNICIPAL COMMISSIONER MUNGER,31200.0,5000.0,590.0
