Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
121732,NIT-11/2025-26/SL-71,Renovation of Maa tara mandir bikas nagar talab in ward no.23.,Renovation of Maa tara mandir bikas nagar talab in ward no.23.,1927300.0,INR,INR,2026-01-03 11:13:45+00:00,2025-12-31T12:38:27.477000+00:00,2026-04-22T12:49:46+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,38500.0,5000.0,590
121771,BMSICL/Infra/39/2025 GR-13,"Construction of 11 Health & Wellness Centre at Block-Sahdej Buzuraj, Mahua, Chehrakala and Mahnar, District-Vaishali","Construction of 11 Health & Wellness Centre at Block-Sahdej Buzuraj, Mahua, Chehrakala and Mahnar, District-Vaishali",52887028.0,INR,INR,2026-01-02 08:24:41+00:00,2026-01-01T06:07:57.369000+00:00,2026-01-27T11:11:43+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,1057800.0,11800.0,5900
121729,NIT-11/2025-26/SL-72,Construction of 12 inch. booster boring in nalanda mahila college ward no.-36.,Construction of 12 inch. booster boring in nalanda mahila college ward no.-36.,4563100.0,INR,INR,2026-01-03 11:11:05+00:00,2025-12-31T12:19:11.586000+00:00,2026-02-02T07:42:36+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,92000.0,5000.0,590
120872,MGD/GOPALGAJ/GANDAK/RAJWAHI-03 (KH).,E-Auction for Settlement of Sand Ghats of  Gopalganj District of  Gandak River (RAJWAHI-03 (KH)),E-Auction for Settlement of Sand Ghats of  Gopalganj District of  Gandak River (RAJWAHI-03 (KH)),2610000.0,INR,INR,2026-01-16 11:05:23+00:00,2025-12-22T07:08:56.040000+00:00,2026-01-26T11:31:00+00:00,ANIL KUMAR,MDO,District Mining Office,Rohtas,SHRI PAWAN KUMAR SINHA,District Magistrate,MINES & Geology Department,652500.0,5000.0,590
120875,DMG/GOPALGAJ/GANDAK/RAJWAHI SEMRAHI-KH.,E-Auction for Settlement of Sand Ghats of  Gopalganj District of  Gandak River (RAJWAHI SEMRAHI- KH),E-Auction for Settlement of Sand Ghats of  Gopalganj District of  Gandak River (RAJWAHI SEMRAHI- KH),3555000.0,INR,INR,2026-01-16 11:31:13+00:00,2025-12-22T07:12:59.737000+00:00,2026-01-26T11:31:00+00:00,ANIL KUMAR,MDO,District Mining Office,Rohtas,SHRI PAWAN KUMAR SINHA,District Magistrate,MINES & Geology Department,888750.0,5000.0,590
121770,BMSICL/Infra/39/2025 GR-12,"Construction of 05 Health & Wellness Centre at Block-Saurbazar, Kahra and Patarghat, District-Saharsa","Construction of 05 Health & Wellness Centre at Block-Saurbazar, Kahra and Patarghat, District-Saharsa",24579788.0,INR,INR,2026-01-02 08:17:17+00:00,2026-01-01T06:07:47.280000+00:00,2026-01-27T11:11:03+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,491600.0,11800.0,3540
121728,NIT-11/2025-26/SL-73,Construction of 8 inch. booster boring in ward no.-34.,Construction of 8 inch. booster boring in ward no.-34.,828551.0,INR,INR,2026-01-03 11:04:00+00:00,2025-12-31T12:14:13.343000+00:00,2026-04-22T11:36:46+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,17000.0,1250.0,590
121769,BMSICL/Infra/39/2025 GR-11,"Construction of 02 Health & Wellness Centre at Block-Daraundha, District-Siwan","Construction of 02 Health & Wellness Centre at Block-Daraundha, District-Siwan",9711189.0,INR,INR,2026-01-02 08:13:40+00:00,2026-01-01T06:07:34.231000+00:00,2026-01-27T11:10:50+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,194300.0,11800.0,3540
121721,NIT-11/2025-26/SL-74,Construction of boring work in Imambara near Mahavir temple ward no.-12.,Construction of boring work in Imambara near Mahavir temple ward no.-12.,726907.0,INR,INR,2026-01-03 11:02:02+00:00,2025-12-31T12:09:07.174000+00:00,2026-04-23T05:23:03+00:00,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,Biharsharif Nagar Nigam Garhpar Biharsharif Nalanda,MUNICIPAL COMMISSIONER (BIHARSHARIF),MUNICIPAL COMMISSIONER,BIHARSHARIF MUNICIPAL CORPORATION,15000.0,1250.0,590
121768,BMSICL/Infra/39/2025 GR-10,"Construction of 03 Health & Wellness Centre at Block-Ekma and Lahladpur, District-Saran","Construction of 03 Health & Wellness Centre at Block-Ekma and Lahladpur, District-Saran",14156936.0,INR,INR,2026-01-02 08:10:49+00:00,2026-01-01T06:07:27.986000+00:00,2026-01-27T11:10:34+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,283200.0,11800.0,3540
